_id	gekleurd.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav.x	gekleurd.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav.y	gekleurd.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall.x	gekleurd.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall.y	gekleurd.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.x	gekleurd.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.y	gekleurd.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall.x	gekleurd.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall.y	gekleurd.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall.x	gekleurd.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall.y	gekleurd.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.x	gekleurd.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.y	gekleurd.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall.x	gekleurd.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall.y	gekleurd.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall.x	gekleurd.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall.y
crew/noun	0	0	0	0	18.49826023301176	16.6275366919191	-28.536564204925856	4.7266541424374635	17.82043986423423	-39.78030174868917	27.83810814139083	-24.27545961616674	21.853595179268115	-16.057413188877135	34.4785373999376	-37.4479825680675
decoratief/adj	0	0	0	0	-1.5813099593864453	2.5291066507956304	25.201250705120277	22.57910421031137	0.2890577066217855	12.574928490081753	-5.323902788955025	8.882842680986052	14.254821813956912	21.628664299676963	10.770408789089165	5.940351707144627
doorzichtig/adj	0	0	0	0	-8.848508405185944	6.282550561739408	7.098281520404009	23.638873412672783	-6.454816824281086	11.951380331329892	2.16886726865944	9.089498315988022	-14.159270168990572	16.13648878577768	4.712639402271177	-10.248204352581613
drijf/verb	0	0	0	0	-17.603338213660685	-0.2663843396587117	-1.9898659146215987	-16.032597115041852	8.85723694537401	33.87708339728695	-18.65621387928795	27.205835584632506	7.426436041413928	-8.689700506461067	-5.687039976201541	-19.291813296763728
drummer/noun	0	0	0	0	18.965539639157043	8.130305698305488	-25.818994117322227	-13.715644570997396	-28.05511528774309	-1.6582899966450633	-1.1051192185263992	-10.054520634858383	-0.5700950720648201	18.57009503914234	-10.858597521599865	-28.32843592422903
fontein_DIM/noun	0	0	0	0	-9.427473789119302	-3.5494758897317866	38.02222887155692	10.2560389292848	10.989038163533289	15.90820290322772	-13.446149609842452	22.078908293756967	-27.722347949157193	5.354131992770236	28.44815795964107	0.17939449867332308
gehuld/adj	0	0	0	0	-7.477740927941297	17.852353502322114	-29.19290968537852	-18.81591170972658	-14.201687110331823	20.863856272339262	18.530635749677604	10.333548550302808	0.7245166736779167	15.284812845893395	10.830965830952234	-22.090752300976035
giet_af/verb	0	0	0	0	-13.25958553721404	-14.287241124105073	-27.86261629687773	23.042999259144143	16.241329713597626	4.909070259090364	-2.9339323620157898	35.64013235920066	-34.87901340577245	-4.7748836526161265	41.212974133814036	17.183040149470976
goal/noun	0	0	0	0	10.923621999626471	14.936583670706858	-8.064288249765466	18.979367903276863	-2.750946393506394	32.20691453260963	-25.033451702910085	0.7836840200203928	-5.646566567765784	-10.770210138691532	31.633773953722564	-10.439471650388908
houten/adj	0	0	0	0	-3.1741486713141627	0.7107801474635949	10.83698104267042	-14.151584552339019	4.628050458475807	19.181647794862577	-8.743298432765364	14.63257053301845	14.922150703406832	16.25010788814118	22.517437910919025	0.7473659863537265
inmiddels/adv	0	0	0	0	18.60242506561648	0.5774953452188099	3.7685036197103456	-9.192543663232366	-8.251371270099948	-21.5352639097622	-21.55522890409743	-10.053234612267316	3.7764270406686373	0.021068224647709615	-36.81458184890019	-14.132125114868973
kil/adj	0	0	0	0	3.9412093499959338	-17.152089378220992	-15.776291310015893	9.63807437752887	2.0540462423331483	-15.350523402845607	-0.6757276238670217	-17.93821919039081	21.636938974536626	17.8725323629002	-6.065007970242886	-0.19956473550383233
kleur/noun	0	0	0	0	-6.513171940753182	8.25843954376034	13.504087470794685	-2.5038993909325207	-7.1068077207418305	5.8594723578155845	3.778015235154333	5.445041058614365	0.1752624186083065	1.7364833675117348	1.4855340159779522	-5.066343193178599
knus/adj	0	0	0	0	3.781485101552604	2.848339633069588	-15.988373417594163	-29.969349947705656	14.550075646236069	21.426772824178347	-19.050180866223204	11.310829314456232	7.8186664848543455	-21.760442506401443	8.649119466854877	13.35362061547627
min/adj	0	0	0	0	11.074082526918046	-20.913105641115617	9.747627002728462	10.09116065752018	10.463927894730736	-21.0907318925323	-7.42784065686827	-21.670987668420228	-2.158714927436957	-3.874405028360464	-25.854530292667118	-0.8191930430421467
noteer/verb	0	0	0	0	2.1941856770030106	12.435697331567926	12.784967716393417	10.901770836858237	21.78446073970264	1.3847405627905878	-23.854747783445166	-17.966018080622966	-2.7894799358642635	-3.3856530465759573	-29.469364246000502	6.452287949782538
onderaan/adv	0	0	0	0	-6.763220775003338	-4.165747914321486	-4.062437587017328	21.18367635448272	-19.123092858456733	1.1517560597296668	-0.6256425059288757	16.50473775529908	-6.076599364777169	-13.06147832957978	14.444422717814984	-7.617209117903436
onschuld/noun	0	0	0	0	0.7703892160207989	-14.003384626647543	-20.02927557123987	-6.237526831962375	-16.1218126269206	-19.959870410022027	14.691993226834413	-4.87824032740674	21.15353301209098	13.112098935204672	41.60703160918259	-16.439204587834986
ouderwets/adj	0	0	0	0	5.086723594805814	-10.048733892132198	-10.108885084051359	-9.634239486061013	-0.6925703438324188	-5.6455671891721755	6.123301701612579	-15.775326056648987	15.242723145354343	13.096041345916715	-12.193870756238393	3.6433738694975855
overtuigend/adj	0	0	0	0	13.437778213451528	-20.166918748684058	0.6903651685296393	18.358532445713532	7.414504794459927	-25.546171798491002	-4.6417026614215136	-23.89669059585284	-5.849615539715584	-17.552910373615756	-14.837459222767064	13.870815730865608
paars_groen/adj	0	0	0	0	23.996555092631013	-18.14067636373699	8.748667865622581	24.872055066146544	-40.936396283417494	1.0479839766329158	2.034408657299013	-44.724758419841194	-12.474448598248818	17.232973796138616	24.562413954818986	-36.578404252951536
ruik/verb	0	0	0	0	-7.306053625717524	-8.47910203259307	-9.022037466669262	9.633685691741096	-3.3792092416935176	-3.1204402127415745	5.102470083040968	22.300808775635193	29.338991553195658	7.708696755691927	36.741321328408446	24.0836930260194
ruis/verb	0	0	0	0	-17.413188139229852	5.575180967885228	9.932726145522473	3.839702944879249	-29.787730554976058	19.79522248151158	-1.6865757727297563	1.413935744288428	26.013486474076437	-14.996106211632892	-3.5159403798886215	-15.37770053836182
schittering/noun	0	0	0	0	-14.384336300884508	8.482875491473559	-5.335502561237081	-27.263390724839127	-11.083138543102015	2.933092540042957	10.61263264926001	-1.6567365432166254	15.93159700023361	-28.559957065741088	3.742451711193398	-0.5967029991949881
schreeuw/adj	0	0	0	0	-7.632940503616207	26.713463935732438	8.96597597864841	19.11833962977186	-13.731792340875337	22.46764110080555	20.054450304098157	9.700063330209138	-15.088320266826653	-15.187081774793489	11.45367811542081	-20.625987625249085
slim/adj	0	0	0	0	1.5606602545931647	23.983325510967926	-12.475939374130753	11.118970016804672	-21.16268080840083	-3.3668519033613187	-13.398387196355047	-11.050717424481718	-0.4021833055134371	-11.788101843943672	-16.308086882485473	-17.11917980651358
soort/noun	0	0	0	0	-5.047941452945689	-8.852846687246846	-9.909152260615057	-7.226887980514378	-4.272373918994552	-12.247673226299943	13.963460331240734	-10.499802789647978	16.548403730726807	2.4571952098694556	-29.030828241235312	11.382545788378343
spiegel_DIM/noun	0	0	0	0	-7.140071964869256	3.0978290053878914	22.435571942548762	32.22768455911034	-1.7753474989296625	13.631592446480795	-2.1812367161091704	11.677966282789457	-32.308920755568344	-16.880037210856653	18.880910187831223	7.019407672096296
toevoeging/noun	0	0	0	0	-2.691500278929703	-7.399963141687076	12.73698366260317	32.10611225640478	-1.6153117657705478	-10.409451189836274	18.73006106871663	-9.637683908443417	4.033068182267281	27.237336057721876	-28.81154280649043	15.292465435837686
traag/adj	0	0	0	0	8.556529791566412	-21.852811286396772	-15.259877036989923	5.758663299116019	10.74320000251646	-24.243710564028913	-9.031754059134306	-18.295013737716047	16.96232820868523	-6.734797856135644	-24.688490400516763	-3.7763491994214777
varieer/adj	0	0	0	0	0.3972966417628944	-7.702612716318049	23.596573918562587	-1.6141064136292558	-7.930895884285522	-11.712060467848179	19.939844914029077	25.17691282825045	-20.736428032924767	1.2495356718789528	-33.39716606514405	7.552680515443668
verstik/adj	0	0	0	0	-25.092896451244087	9.28474448709157	0.7815368393529033	-28.60620633882242	17.309049266790186	37.97792723809147	29.103457258306516	4.16457956135869	-3.4667969321982337	27.01220030848795	-16.00381246708285	-29.665152546431315
vier/noun	0	0	0	0	-23.919782481061535	2.034704563367141	31.593407739596792	-6.654529798136163	22.231035897200776	-25.644398668470227	14.422840737662158	30.475156471534103	14.806833303047691	-10.623942436211415	27.586188277782785	29.652332521964837
vijver/noun	0	0	0	0	-2.5120899795119134	-1.8900176584190391	-9.80605242849462	-27.733669254401274	10.014076662318356	30.431522959583504	-18.14095093742765	22.228138284702485	8.767729126884122	-18.928836109997405	23.81974376780012	-5.635036631655622
voor/adv	0	0	0	0	22.66100612078055	12.183817109657314	5.7962155655030205	29.855272364435983	35.039697192693886	9.775499087877055	30.819606932133077	20.354024900170593	-1.8648618623689586	-31.0888222004168	-19.268816317573837	-44.42304850792754
waarschijnlijk/adj	0	0	0	0	0.7398268617777437	-23.098765991262443	-4.8597128748287854	3.7001619298118182	32.357224048290675	-12.645803328821248	-18.939817936113062	-11.247816517278345	6.833873963219288	-2.353893414248109	-41.84146880419155	-17.111723400461923
was_middel/noun	0	0	0	0	-14.004552022380576	-9.560636878502319	-28.039802684344114	14.956896947764285	10.997244440194375	4.62156062493817	3.0478030930570346	33.91780804031783	-28.538722816918764	-10.801176285622732	42.603252187156656	11.868246089492779
wild/adj	0	0	0	0	-8.123686908947553	-11.443220058984785	-21.273771874958523	-22.56215685964802	16.59077256164103	7.893110648666878	-5.918419444350238	34.338229748336786	3.3964668144886523	-12.09219307843564	28.88173922040955	-23.752694716074444
zaal/noun	0	0	0	0	7.339804956526953	5.040779756434363	-13.785931933344601	-25.572462467066632	16.19784450486867	24.595050159603687	-17.200006599418682	7.966819214093822	5.024277109831861	-17.37028433424328	13.334541744552157	13.865450054272491
zeer/adv	0	0	0	0	10.628535683514775	-20.583677436467767	-8.17041411395244	2.1822013121089974	8.769555515104209	-21.762912838407846	-6.185034625224389	-20.562528325098477	10.390678247856743	-0.4848773070475738	-25.1750516644899	0.996439298685288
zit_DIM/noun	0	0	0	0	4.90928109222	5.269443635482359	24.673580916377603	5.224028932660863	12.247330378610632	21.193062749898942	-16.069596606207984	12.041853844101334	-14.027506741819302	-2.6541445801286025	26.02555245841645	-1.0681297051815413
5.000/num	0	0	0	0	0	0	25.28790999122002	8.661224217130929	21.832707340546833	-23.546200559380036	0	0	0	0	0	0
Cock/name	0	0	0	0	0	0	-14.87440618783152	21.06212179224635	-29.96648496021328	-5.5764238999202576	0	0	0	0	0	0
Hecke/name	0	0	0	0	0	0	-14.91359811535418	21.069110398740108	-32.246830101514085	-8.777675108166498	0	0	0	0	0	0
Indisch/adj	0	0	0	0	0	0	1.712275756528775	-13.602083086165099	-16.740986614805912	-25.145372949697503	13.894945771797879	-20.75936184951183	0	0	-6.334287731692671	38.173036274062895
Jeroen/name	0	0	0	0	0	0	-15.52703738130907	19.020250932755197	-28.591929159556962	-2.309556645301291	0	0	0	0	0	0
KunstRAI/name	0	0	0	0	0	0	24.874463578409824	22.626408785842415	30.320912717082063	24.98678032349614	0	0	0	0	0	0
Noordbrabants/name	0	0	0	0	0	0	-7.197640681856854	-25.403564195788437	24.387098490995914	-5.2037398643194175	0	0	0	0	0	0
Schoolstraat/name	0	0	0	0	0	0	-11.714373824465044	-29.6532362624064	-29.438540567046438	-26.150015648784667	0	0	0	0	0	0
Zuidafrikaans/adj	0	0	0	0	0	0	10.973251586860997	-34.81638493661144	-15.008717419452168	-30.62729275398257	-9.253746107696363	-36.51487280488883	0	0	-7.847585403213553	39.2586553010465
aan/part	0	0	0	0	0	0	-2.6495895074497335	0.620651674848917	-26.590913907713926	17.424372698815567	0	0	0	0	0	0
aanblik/noun	0	0	0	0	0	0	-22.00021379186136	16.357544727863363	-15.190203729285239	-2.1215442208915363	-23.82985926717238	8.407929597436368	0	0	-8.510554358988557	0.4015091673234848
aangezet/adj	0	0	0	0	0	0	-25.220634362198783	7.364138819173671	5.315533441073091	-18.814091107811404	16.540142832755983	-17.05924861511518	0	0	-6.1752198417123685	-3.253452432338996
afzonderlijk/adj	0	0	0	0	0	0	19.87712853137518	-4.155385727746347	-1.841361024832767	-17.24117155826341	17.301116205433775	28.162823362389027	0	0	-38.77954863079813	7.437428265409873
alleen/adv	0	0	0	0	0	0	-17.927862345551432	6.330155838730373	-4.461054927748987	-6.773316201447734	15.931944586958323	-7.772210999329292	0	0	-45.33146429808372	13.58115383861412
allerlei/det	0	0	0	0	0	0	-8.598819247473324	-8.017259657624471	-3.5639934980303627	-14.083891028902071	0	0	0	0	0	0
antilichaam/noun	0	0	0	0	0	0	-29.17662242299432	13.517918048156394	24.62355534616908	33.49861820698031	-11.396085778211066	37.17050586250961	0	0	-18.209193141165954	-36.37454683708943
apartheid/noun	0	0	0	0	0	0	10.974663738941585	-34.819001743027265	-14.130448590004011	-30.79243756667966	-8.472833504481516	-36.01088686216099	0	0	-10.194671280107848	39.3101054615035
armband/noun	0	0	0	0	0	0	27.927563513073242	2.2618413279849934	-14.523441879602478	28.55930370062312	18.64332603002229	17.88946996848733	0	0	14.008179130750017	-37.009736167873776
bedien/verb	0	0	0	0	0	0	17.23363868724439	-3.7639691033278146	-12.685462493574827	-10.6188163766972	-10.650345192287261	5.456892555590284	0	0	-46.30929981036814	-1.7669088851602985
bescherming/noun	0	0	0	0	0	0	-2.5552099961368353	-13.279098990616658	-10.492356955013268	-16.713109513059084	-15.849119589982232	34.55441154204584	0	0	-42.33555398418407	25.920565479370808
bestelling/noun	0	0	0	0	0	0	19.18864829281334	3.5996569320758867	11.544293442719189	-1.7027477378163745	8.170527672810596	27.417238721416563	0	0	26.83408521597991	-14.229877160027547
bijt/verb	0	0	0	0	0	0	25.474159434196327	-8.975720581022365	19.89610861659425	6.2842869343137755	-7.358125691236151	36.95891502036497	0	0	31.210445856082217	-25.267529703916566
bijzonder/adj	0	0	0	0	0	0	-8.033757478890312	0.2727420518044697	7.94794939707227	-20.959411504202173	-5.160234416502801	-20.341452895819838	0	0	-26.07433934962653	1.3942773067078402
bloem/noun	0	0	0	0	0	0	19.665589148528543	15.5631472437623	1.3468585789330543	10.0108606243741	-0.7607310158134476	21.10078198158493	0	0	29.570147388610966	5.652212925701866
bodemloos/adj	0	0	0	0	0	0	25.20504622787621	-22.144986089488196	-35.32062219848866	18.048209202097194	-9.106487805127788	25.134288003466082	0	0	32.27307575629324	4.3895293480083835
boodschap/noun	0	0	0	0	0	0	-21.208246971057434	2.6211761070724524	22.48092135416412	-10.43050459232151	10.260498845626728	-30.220662529687203	0	0	-27.11787531840876	19.859579276605693
breed/adj	0	0	0	0	0	0	14.399686596897922	11.95384639194426	-13.132539675842576	6.740809527338615	2.316393947382578	2.800288311897579	0	0	4.229114957189362	-20.48330901913285
buurt/noun	0	0	0	0	0	0	-2.0012830852400922	-21.582800280465083	24.44304846618714	23.275919470525267	-24.34439715017371	13.418109485867049	0	0	4.657290327560477	32.2715635272942
commentaar/noun	0	0	0	0	0	0	-11.884036861635524	3.1048862156206445	21.032532480816652	-12.270668549124341	9.739307707680538	-33.35279512084132	0	0	-16.333677115927266	19.229533777019668
concept/noun	0	0	0	0	0	0	-9.40978272235151	-11.437424194289319	2.8854941075533582	-39.486185983241555	-5.2918629811507785	-29.74186088060776	0	0	-27.03880368890813	23.527860428972343
decennium/noun	0	0	0	0	0	0	4.217181334381713	-13.184160710326047	-4.900184552721908	-25.626256202016393	-1.5079851709963192	-33.75827114960734	0	0	-19.614532156903522	26.824194210845814
door/comp	0	0	0	0	0	0	6.984137603975848	11.601356049983869	7.22544224293653	-4.921877182001267	0	0	0	0	0	0
doorn/noun	0	0	0	0	0	0	-18.92975364571582	6.990660881168254	24.00939633639623	5.507998801184488	-7.893485337166859	1.1715275443857887	0	0	9.78969544632342	-3.2365680182297476
effen/adj	0	0	0	0	0	0	-5.898700764392385	32.468249441622525	-11.497879704034007	15.625199541067772	14.805854282418197	4.306146401701991	0	0	9.762874110086841	-17.984324330986883
erger/verb	0	0	0	0	0	0	13.431064987036002	-17.841100500097955	9.554329770666845	-32.11967822997521	-7.341920277647089	-15.12960376791527	0	0	-19.672748116082033	-7.945022840061359
eveneens/adv	0	0	0	0	0	0	-3.23413197753109	4.489900259972772	-9.651899099835585	-5.312608426399028	-2.7761410053704445	-0.9853472695396294	0	0	-31.7081964840671	-22.79066906838924
farmaceutisch/adj	0	0	0	0	0	0	-0.5350032393603401	0.09729747127970796	4.931338903444884	-41.86729778757628	-7.227588663330311	-28.00041716771975	0	0	-32.23634580806724	40.15249878129166
felgekleurd/adj	0	0	0	0	0	0	-35.75138691441161	18.058630097790463	-9.300082458078213	16.871528185982864	5.460814982071531	10.307862193573968	0	0	11.907698291437825	-13.19566108787653
figuur/noun	0	0	0	0	0	0	-17.436952503811924	-10.828479964038051	2.6854594450581413	-22.868701292606765	4.268730720864032	-23.713308295605984	0	0	-6.535887133799686	15.910863978407612
fonkel/adj	0	0	0	0	0	0	-19.502418182730686	25.41779482809432	-13.203885930769268	3.399236335060865	12.480360711163986	-2.003722065125955	0	0	2.103385127040823	2.270122077101864
gebruik/noun	0	0	0	0	0	0	-4.1816391025680275	-5.088846487314003	-3.040647908932433	-10.070475654370366	17.16026902105231	-9.804540525521649	0	0	-32.1506367368954	12.435120646123968
geconcentreerd/adj	0	0	0	0	0	0	-0.020135365261235404	21.47996407677878	14.348971327181175	-19.702696169658495	-7.005404786068046	-18.429691406275687	0	0	-3.9176205855805093	-1.5213962990194922
gedetailleerd/adj	0	0	0	0	0	0	2.2524911279713677	-34.067611336084646	18.87898275071982	-10.14297551665949	7.793562494230583	-22.06997249623189	0	0	-8.856616131906321	14.25883619124633
gevolge/prep	0	0	0	0	0	0	5.501262748902004	-19.1423518266274	8.823039034669561	40.06826666290872	0	0	0	0	0	0
gracht/noun	0	0	0	0	0	0	3.697474731217976	-17.555906625166248	9.05530078587906	31.16079326317165	-18.375423915966543	23.48530480187825	0	0	24.078954503618586	-6.795160393073238
grijs/adj	0	0	0	0	0	0	4.022681286968493	-0.39022554766038514	-11.956370977788527	10.048792710023237	5.116678478062344	4.501605065846394	0	0	4.860722458683167	-12.483438474584801
grond/noun	0	0	0	0	0	0	17.73316653565095	4.478940851211576	4.493321429557388	24.678673138805816	-12.659666601613957	18.816374281465997	0	0	31.258186737651613	-1.185205527224519
horizontaal/adj	0	0	0	0	0	0	16.52324523774173	-0.06168929444029523	-6.150890973514366	16.729467054661775	-5.2095478332174565	5.76248476112019	0	0	7.683608654325176	19.635119707931644
hun/pron	0	0	0	0	0	0	11.785163494912911	-21.07347698470918	8.03420236914021	-8.623830322926098	0	0	0	0	0	0
in/comp	0	0	0	0	0	0	-37.344843215404744	2.073931132078375	-29.059556779345392	-16.591080219509028	0	0	0	0	0	0
inderdaad/adv	0	0	0	0	0	0	-8.64198485486154	-4.638587578470919	8.818223564471172	-17.157506649030896	-11.868979371956208	-13.768754017681047	0	0	-23.984368921486276	-8.799422215084098
je/det	0	0	0	0	0	0	-6.922469095790033	-19.61225432880936	8.752110018574442	-10.573567092442769	0	0	0	0	0	0
jubel/adj	0	0	0	0	0	0	14.97305094718078	32.49484179118458	4.505268771055007	2.2963287782076938	-18.05414249285051	-20.692405138047146	0	0	16.319714294973256	-10.724022065455273
kartel/noun	0	0	0	0	0	0	-12.466710713508984	8.293221717849908	-40.91917581602548	1.2054720369940586	2.1674811988576335	-44.89412492881559	0	0	24.566564560742833	-36.58013855727408
kleurig/adj	0	0	0	0	0	0	-20.90475375209249	11.89798883083712	-3.7163218614976725	9.741764259795373	4.233780293636061	10.205983324419563	0	0	12.357826673964093	-11.93446713473591
leeuw/noun	0	0	0	0	0	0	-8.816856513335194	24.200310686285533	-10.987290372226095	24.794158119064182	22.311868267591027	13.632160872740334	0	0	26.95452097720062	-22.095153925234968
loop_af/adj	0	0	0	0	0	0	7.997722565961248	-19.96604523055788	-6.940534818163309	17.581492750750375	17.127171888064513	3.198802099576996	0	0	8.384703301779151	21.581051039647637
maatschappij/noun	0	0	0	0	0	0	11.381350710933235	-7.237493318199818	-10.655159179367338	-33.2977616317051	-11.241110137041328	-41.40707306862295	0	0	-17.610601132278145	35.75704324837115
marketing/noun	0	0	0	0	0	0	-3.6075843467600395	-3.0422377478020235	4.109716674345914	-41.22707367213093	-6.533830908608799	-28.609639599929153	0	0	-30.571376207835502	39.4760839880344
meisje/noun	0	0	0	0	0	0	-18.073942552483683	-18.61460325091039	-24.969846024577844	4.405689473786529	-2.519387429181226	-5.729853092151979	0	0	-5.826002173167658	-33.96914408275728
metropool/noun	0	0	0	0	0	0	-0.1587937030356489	-22.479800538990343	25.81039176295868	25.365103535132363	-26.557476876484017	14.596618662834059	0	0	2.526884492535821	33.58370622639058
mobieltje/noun	0	0	0	0	0	0	25.916678484804265	-1.1704302347886149	-17.661543815516456	25.95569857493748	15.280439802695106	18.15555687659324	0	0	-14.890112373385847	-23.195612399213452
naam/noun	0	0	0	0	0	0	-7.319888022195201	-3.766698254464592	24.313461417491894	-11.014263571504852	12.499367284361766	-29.143214204979312	0	0	-18.280599581986976	16.74811935838537
nationalisme/noun	0	0	0	0	0	0	16.907001029532505	-19.895286395552375	-4.656617385068963	-28.502698905908872	-3.5767266258759767	-35.196493949489614	0	0	-18.662457648213476	29.378377111862985
net/adj	0	0	0	0	0	0	-9.27888863473807	-1.1502273794449036	-10.211701348325066	-0.5907755567725498	0.5672393484951574	5.795166193878073	0	0	-14.512567000279734	-15.648495841749092
nieuws/noun	0	0	0	0	0	0	-0.6762684526500992	3.0191173239313756	20.9184007281552	-14.434582062661317	11.474756900276816	-34.43696284167148	0	0	-16.500260432833198	21.0121071801047
om/part	0	0	0	0	0	0	13.320584940397612	4.119163171685155	-15.914308060495683	-11.490857315186627	0	0	0	0	0	0
onder/part	0	0	0	0	0	0	-3.0326107361627708	-36.35736735864254	25.534821360194947	18.05600944547332	0	0	0	0	0	0
oorspronkelijk/adj	0	0	0	0	0	0	15.347520178968608	4.37581850634838	3.5590412846290804	-5.838997921601606	8.939087177044165	-18.84969976538888	0	0	-9.025493356924203	9.057022860587944
opereer/verb	0	0	0	0	0	0	2.6936855298657867	-8.995912243373187	-22.814322320957825	29.298631301846292	-16.51190259070756	-2.2562063555793066	0	0	-34.648962637682764	33.66116961834354
pas/fixed	0	0	0	0	0	0	1.6894964094861868	19.39358852705481	20.917128048696984	15.835057015531802	0	0	0	0	0	0
plaats/comp	0	0	0	0	0	0	-37.18452111386631	2.05183014177585	-29.186596791181287	-16.71137095712119	0	0	0	0	0	0
plus/prep	0	0	0	0	0	0	12.556753985808006	9.455546663099248	-5.285271085315247	-2.0312482945470727	0	0	0	0	0	0
pot_DIM/noun	0	0	0	0	0	0	13.563781952091892	8.342289050992346	7.957995694118757	11.027125407191512	0.25224142025916074	27.089188361352686	0	0	34.774191984170415	10.152770036783545
relaxt/adj	0	0	0	0	0	0	-8.825465603503668	36.18690529708657	12.082504108381709	-16.330288634329232	-11.300348834884602	-16.752998752788095	0	0	-16.503747690450506	-21.237965784898023
ritme/noun	0	0	0	0	0	0	-3.775646553793158	10.936043246465568	3.2489880865644163	-12.385824620307316	-0.7229675695371733	-13.599925134502893	0	0	-20.574439138250707	8.70241640236118
schelp/noun	0	0	0	0	0	0	-33.92612152976976	-16.095889094910042	2.5632336166352756	9.7362854553422	-1.0423146222080573	22.465966372507427	0	0	30.636120142025458	5.080565216929261
schoen/noun	0	0	0	0	0	0	15.992446902618372	-7.782690278420627	-17.514191425346038	15.77355988000332	11.747859304797542	13.263866858282553	0	0	14.59295635542639	-28.87108697608923
sierlijk/adj	0	0	0	0	0	0	-20.546914219495648	10.985865450151568	-0.9173985956103365	3.337163974078829	4.419687686215189	-7.4049097205901475	0	0	-1.5033490166514616	2.499896295089465
sla_op/verb	0	0	0	0	0	0	29.787309554409777	4.520905851134331	9.736723231671547	-2.4994304762656383	-7.802869004175731	23.424559861163857	0	0	38.40441692533947	3.000886026288784
soms/adv	0	0	0	0	0	0	-14.259806634896428	-5.7808318256244995	6.6200110190775785	-18.03921812020236	-8.986413914050305	-13.528414680881076	0	0	-22.37929605441515	-6.72321748933215
sorteer/verb	0	0	0	0	0	0	28.52087106221109	11.736147570253634	10.651271227858135	0.991353717618423	6.384366979084495	29.701276353642957	0	0	42.99062537774425	3.6790320644403427
stalen/adj	0	0	0	0	0	0	32.61814654981844	1.763218299941953	4.078168661119127	19.086474991389487	-8.67698887010954	15.549282695528081	0	0	22.342440877188267	1.5787619549946879
strand/noun	0	0	0	0	0	0	11.17631833217294	-9.935073065869508	11.738587941692662	33.41302316438661	-13.993116869160568	26.913005110064827	0	0	-2.9301639186738693	-18.852689970510962
tafel_DIM/noun	0	0	0	0	0	0	-18.22413044034037	-15.30349578832419	10.6875185068889	19.697237880164245	-14.471802248421477	13.546603059906209	0	0	24.859580227753753	1.3834938385197653
tenger/adj	0	0	0	0	0	0	20.5657604680411	31.541483449877184	-24.266736233008682	7.253264922535244	-0.37264020400348047	-3.8794050439793337	0	0	-2.1299460146620133	-31.428617106260393
toef_DIM/noun	0	0	0	0	0	0	-28.075236317814248	22.6548842713501	-6.08421328654643	20.403480389203313	15.460214247802401	-0.3784788819870735	0	0	9.030305103463858	-6.817673098545279
touroperator/noun	0	0	0	0	0	0	12.357470745774041	-7.515083131220346	-9.233557645330963	-33.78933733048287	-11.62750072765322	-42.90525564072084	0	0	-4.046124935528315	27.505823048956447
tragisch/adj	0	0	0	0	0	0	1.4135399953483527	-15.07322906826036	0.6996366903596135	-22.9436452301402	1.2363163910937705	-24.655337910448253	0	0	-13.05829368414856	19.878511380110364
trap/noun	0	0	0	0	0	0	-6.586728110572116	15.93287581341569	-2.367391831366062	30.326266178076693	-23.448313277292076	1.9956593503155284	0	0	29.612596669674506	-8.698253313937307
van/comp	0	0	0	0	0	0	-36.2794037945617	1.9223691651273176	-29.604710871995326	-17.12026902953486	0	0	0	0	0	0
vang/verb	0	0	0	0	0	0	25.768482576615355	3.399963253290606	18.583494484414807	7.326393940508011	-7.293120307982889	35.740785848033106	0	0	30.88478313204818	-23.79609143941734
vanwege/prep	0	0	0	0	0	0	-9.984320795142931	-4.681264907682859	-11.392035308664953	-20.332120158631234	0	0	0	0	0	0
verschijnsel/noun	0	0	0	0	0	0	-19.543623899739195	-2.349049218314483	3.342038235376302	-28.57792267586953	-2.1009894238312166	-29.874479786759814	0	0	-24.101450437184646	21.93684506080513
versier/verb	0	0	0	0	0	0	-16.86691580899441	13.423729369740753	-0.4012444244939562	10.08801448693244	0.4596236408657532	13.957674182153132	0	0	14.27794013461168	-3.8154127910384164
versleten/adj	0	0	0	0	0	0	5.019039597156379	-10.1981231670677	-23.843495494531716	19.45491157523277	9.342068489387556	12.592226759466207	0	0	16.11969283717986	-31.606767116043635
verwerk/verb	0	0	0	0	0	0	20.41480592167416	6.074080357455766	9.463915714270343	-0.5843644309565794	5.923812966458886	27.65428481149006	0	0	-32.00559195166395	10.41501245975706
