_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
horde.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.34356804180429296	0.12373937710478436	NA	NA	TRUE	BOW	659	weight	all	10-10	FOC	nav	277	4	horde.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall
horde.bound10-10lex.PPMIno.LENGTH5000.SOCPOSall	1.39773681403479	-1.1897575922586876	NA	NA	TRUE	BOW	926	no	lex	10-10	5000	all	278	6	horde.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
horde.bound10-10lex.PPMIno.LENGTH5000.SOCPOSnav	1.302702442986294	-1.0395631388756406	NA	NA	TRUE	BOW	926	no	lex	10-10	5000	nav	278	6	horde.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
horde.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSall	1.1076754687030572	-0.7156248475533566	NA	NA	TRUE	BOW	926	no	lex	10-10	FOC	all	278	6	horde.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
horde.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSnav	1.0876884533939046	-0.7040979379991726	NA	NA	TRUE	BOW	926	no	lex	10-10	FOC	nav	278	6	horde.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
horde.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSall	0.9037536128572012	-0.21763393968267605	NA	NA	TRUE	BOW	480	selection	lex	10-10	5000	all	268	6	horde.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
horde.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSnav	0.870443122758079	-0.16617245288512889	NA	NA	TRUE	BOW	480	selection	lex	10-10	5000	nav	268	6	horde.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
horde.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall	0.7411157768787058	0.01144703828093404	NA	NA	TRUE	BOW	480	selection	lex	10-10	FOC	all	268	6	horde.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
horde.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.7513511018682639	0.01996899541851057	NA	NA	TRUE	BOW	480	selection	lex	10-10	FOC	nav	268	6	horde.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
horde.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSall	0.8050586978069751	0.29775956765881323	NA	NA	TRUE	BOW	480	weight	lex	10-10	5000	all	268	7	horde.bound3-3lex.PPMIweight.LENGTH5000.SOCPOSnav
