_id	hoopvol.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall.x	hoopvol.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall.y	hoopvol.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall.x	hoopvol.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall.y	hoopvol.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.x	hoopvol.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.y	hoopvol.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall.x	hoopvol.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall.y	hoopvol.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall.x	hoopvol.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall.y	hoopvol.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.x	hoopvol.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.y	hoopvol.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall.x	hoopvol.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall.y	hoopvol.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall.x	hoopvol.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall.y
breng_door/verb	0	0	0	0	0	0	0	0	-28.59654996650184	1.8712432689715945	0	0	0	0	0	0
broer/noun	0	0	0	0	0	0	0	0	-41.03961356656518	-25.31319910423744	0	0	0	0	0	0
centraal/adj	0	0	0	0	0	0	0	0	1.4116429483534536	-45.49638047236301	0	0	0	0	0	0
club/noun	0	0	0	0	0	0	0	0	33.08521283542302	25.975829139288894	0	0	0	0	0	0
collega/noun	0	0	0	0	0	0	0	0	22.036982730453666	-26.679674595797103	0	0	0	0	0	0
commercieel/adj	0	0	0	0	0	0	0	0	-9.648427534023861	-34.042886127934814	0	0	0	0	0	0
commissaris/noun	0	0	0	0	0	0	0	0	21.880345756621246	-40.573384331150564	0	0	0	0	-17.129156582557087	-21.965328571858663
concreet/adj	0	0	0	0	0	0	0	0	19.312745785400104	-34.10234426670946	0	0	0	0	0	0
conflict/noun	0	0	0	0	0	0	0	0	5.986538923382491	-13.785986824670553	0	0	0	0	0	0
constructie/noun	0	0	0	0	0	0	0	0	-44.999474019588185	13.29466707229583	0	0	0	0	0	0
constructief/adj	0	0	0	0	0	0	0	0	9.787847296303047	-10.82809675458121	0	0	0	0	0	0
conventie/noun	0	0	0	0	0	0	0	0	10.606976778523668	-21.86697274367074	0	0	0	0	0	0
criminaliteit/noun	0	0	0	0	0	0	0	0	-3.558992783063819	-10.909077478975592	0	0	0	0	0	0
criterium/noun	0	0	0	0	0	0	0	0	-6.373874913286124	-29.417330729858925	0	0	0	0	0	0
cultureel/adj	0	0	0	0	0	0	0	0	-2.435721806421203	-26.47226390199181	0	0	0	0	0	0
daar/noun	0	0	0	0	0	0	0	0	-27.94314438602478	27.06926226682635	0	0	0	0	0	0
dal/noun	0	0	0	0	0	0	0	0	37.305641713795566	7.145494230195943	0	0	0	0	0	0
damp/adj	0	0	0	0	0	0	0	0	-44.580746132252784	28.13999119590809	0	0	0	0	0	0
dans/adj	0	0	0	0	0	0	0	0	5.943340267229878	46.61620739755669	0	0	0	0	0	0
dekolonisatie/noun	0	0	0	0	0	0	0	0	1.8247237438182062	-22.645958271767103	0	0	0	0	0	0
denk_na/verb	0	0	0	0	0	0	0	0	-29.272943038055434	32.70646820578307	0	0	0	0	0	0
deur/noun	0	0	0	0	0	0	0	0	-0.3902389756597548	55.933451322861096	0	0	0	0	40.315919773197564	6.7277877447061725
dialect/noun	0	0	0	0	0	0	0	0	-39.78507596733646	-12.200346292464511	0	0	0	0	0	0
dicht/adj	0	0	0	0	0	0	0	0	-2.3327198228214523	57.649342237826964	0	0	0	0	0	0
dicht/verb	0	0	0	0	0	0	0	0	-2.769275594687649	58.30373803276993	0	0	0	0	0	0
dictator/noun	0	0	0	0	0	0	0	0	18.669969111982585	-26.617459177832597	0	0	0	0	0	0
dik/adj	0	0	0	0	0	0	0	0	-48.04570204564015	30.474066915958737	0	0	0	0	0	0
dinsdag/noun	0	0	0	0	0	0	0	0	50.8208496467204	-15.07694957268109	0	0	0	0	0	0
directeur/noun	0	0	0	0	0	0	0	0	22.66756846469173	-41.904589929074824	0	0	0	0	0	0
distributeur/noun	0	0	0	0	0	0	0	0	-4.55548068919365	-49.431362079747586	0	0	0	0	0	0
divers/adj	0	0	0	0	0	0	0	0	-18.35728009501542	-11.974224093198597	0	0	0	0	0	0
dodelijk/adj	0	0	0	0	0	0	0	0	-50.08087866116066	0.7601914767336739	0	0	0	0	0	0
doe_mee/verb	0	0	0	0	0	0	0	0	36.87384904588457	39.83619486580071	0	0	0	0	0	0
doe_toe/verb	0	0	0	0	0	0	0	0	-33.39918925372008	31.90557578676443	0	0	0	0	0	0
doek/noun	0	0	0	0	0	0	0	0	-46.23993396425448	32.53331763420143	0	0	0	0	0	0
doelman/noun	0	0	0	0	0	0	0	0	28.000906681308226	36.36060737625107	0	0	0	0	0	0
dogma/noun	0	0	0	0	0	0	0	0	9.006501521117197	-5.205846565640456	0	0	0	0	0	0
dollar/noun	0	0	0	0	0	0	0	0	5.3745506543031825	-56.8698515624485	0	0	0	0	0	0
donderdag/noun	0	0	0	0	0	0	0	0	50.21294366137193	-14.197960410977796	0	0	0	0	0	0
doodzonde/adj	0	0	0	0	0	0	0	0	-24.24944912648195	43.05590402600895	0	0	0	0	0	0
dossier/noun	0	0	0	0	0	0	0	0	-12.966891607989739	-21.143219789202917	0	0	0	0	0	0
draag/verb	0	0	0	0	0	0	0	0	-49.352906557890286	32.48976843873807	0	0	0	0	0	0
draag_kracht/noun	0	0	0	0	0	0	0	0	-0.9821191004297369	-29.54409141302812	0	0	0	0	0	0
dreigend/adj	0	0	0	0	0	0	0	0	12.169591128230188	17.70205704388178	0	0	0	0	0.9122956609099733	-2.057301804813229
dribbel/verb	0	0	0	0	0	0	0	0	27.78814895992692	38.42548526618562	0	0	0	0	0	0
druk/adj	0	0	0	0	0	0	0	0	-20.62920288327821	2.897506161425086	0	0	0	0	0	0
druk/noun	0	0	0	0	0	0	0	0	7.988171505020226	-14.36617992483675	0	0	0	0	0	0
druk/verb	0	0	0	0	0	0	0	0	12.636290285778978	-53.93825719033365	0	0	0	0	0	0
echter/adv	0	0	0	0	0	0	0	0	-12.82134400937476	11.293810550974216	0	0	0	0	3.0047844333925124	2.993215511429366
economie/noun	0	0	0	0	0	0	0	0	0.7239356976716498	-37.74682113827844	0	0	0	0	-12.376388971916532	4.864523194601776
economisch/adj	0	0	0	0	0	0	0	0	0.23236953205719746	-36.72270575982857	0	0	0	0	0	0
eens/adj	0	0	0	0	0	0	0	0	27.20878622605171	-14.610941698014786	0	0	0	0	0	0
eens/adv	0	0	0	0	0	0	0	0	-20.974066603686136	25.837517522166117	0	0	0	0	0	0
eerst/adj	0	0	0	0	0	0	0	0	20.376261150031034	53.925692876669345	0	0	0	0	-17.497759194351637	32.315701829388026
ei/noun	0	0	0	0	0	0	0	0	-48.32133648058443	22.315754365624084	0	0	0	0	0	0
eigenlijk/adj	0	0	0	0	0	0	0	0	-17.649982468543403	29.457832529192984	0	0	0	0	0	0
eindeloos/adj	0	0	0	0	0	0	0	0	-22.789657433388783	-6.525901270443413	0	0	0	0	0	0
eis/verb	0	0	0	0	0	0	0	0	28.79992146002878	-18.21414598663627	0	0	0	0	0	0
ellendig/adj	0	0	0	0	0	0	0	0	11.34736364194346	22.458654763512786	0	0	0	0	0	0
enigzins/adv	0	0	0	0	0	0	0	0	-2.6341851836106294	32.13740712941589	0	0	0	0	0	0
eredivisie/noun	0	0	0	0	0	0	0	0	36.50587897654582	25.218531923830884	0	0	0	0	0	0
ervaring/noun	0	0	0	0	0	0	0	0	3.6330651939301606	20.623646825661137	0	0	0	0	0	0
etnisch/adj	0	0	0	0	0	0	0	0	0.650122425261582	-15.5861992142694	0	0	0	0	0	0
euforisch/adj	0	0	0	0	0	0	0	0	17.87264793141981	18.435300569297002	0	0	0	0	0	0
euro/noun	0	0	0	0	0	0	0	0	5.70874748395813	-57.743701587164914	0	0	0	0	0	0
euro_zone/noun	0	0	0	0	0	0	0	0	7.036231893192451	-47.88241686967743	0	0	0	0	0	0
eveneens/adv	0	0	0	0	0	0	0	0	20.385697639725844	12.909991908917993	0	0	0	0	0	0
extra/adj	0	0	0	0	0	0	0	0	10.855230664296128	-59.087461186309326	0	0	0	0	0	0
film_industrie/noun	0	0	0	0	0	0	0	0	-6.715065889502981	-49.38728288948421	0	0	0	0	0	0
finale_plaats/noun	0	0	0	0	0	0	0	0	41.353558892337	29.034774446517336	0	0	0	0	0	0
financieel/adj	0	0	0	0	0	0	0	0	-0.2542140413672584	-35.54332189306108	0	0	0	0	0	0
finish/noun	0	0	0	0	0	0	0	0	42.87404477098267	29.714932914671444	0	0	0	0	0	0
fonds/noun	0	0	0	0	0	0	0	0	3.595586605731749	-49.780232739636986	0	0	0	0	0	0
fraai/adj	0	0	0	0	0	0	0	0	14.070524793039887	29.826748481780964	0	0	0	0	0	0
fundamenteel/adj	0	0	0	0	0	0	0	0	-0.7546134786977491	-25.446806685842297	0	0	0	0	0	0
gast/noun	0	0	0	0	0	0	0	0	8.489231098591418	48.48381757764193	0	0	0	0	0	0
gazon/noun	0	0	0	0	0	0	0	0	3.8911625590250476	55.086949980082096	0	0	0	0	0	0
gebeurtenis/noun	0	0	0	0	0	0	0	0	4.32422110608436	19.833901497417347	0	0	0	0	0	0
gedeeltelijk/adj	0	0	0	0	0	0	0	0	27.294574437390157	-26.857404092456008	0	0	0	0	0	0
geduld/noun	0	0	0	0	0	0	0	0	-15.452958187086066	15.218697629496868	0	0	0	0	0	0
geef/verb	0	0	0	0	0	0	0	0	-32.47266991184816	-1.957575794432486	0	0	0	0	0	0
gekregen/adj	0	0	0	0	0	0	0	0	-33.76292584712875	-2.916719119176319	0	0	0	0	0	0
geleden/adj	0	0	0	0	0	0	0	0	50.904730944122925	-29.047478259008876	0	0	0	0	0	0
geliefd/adj	0	0	0	0	0	0	0	0	-41.548774859404844	-21.01154841685667	0	0	0	0	0	0
gelijktijdig/adj	0	0	0	0	0	0	0	0	-13.104500759151255	-12.528270635681189	0	0	0	0	-24.396865838731483	12.537607864255277
geloof/noun	0	0	0	0	0	0	0	0	10.921083034002695	-3.9426618361607253	0	0	0	0	0	0
geluk/noun	0	0	0	0	0	0	0	0	-12.163346987792085	29.965147050207147	0	0	0	0	0	0
gelukkig/adj	0	0	0	0	0	0	0	0	-12.925504397576765	30.597680395766318	0	0	0	0	0	0
gemeente/noun	0	0	0	0	0	0	0	0	27.65317860741915	-35.04307182238221	0	0	0	0	0	0
gemeente_bestuur/noun	0	0	0	0	0	0	0	0	28.15856150032458	-36.40134421388261	0	0	0	0	0	0
gemoed/noun	0	0	0	0	0	0	0	0	1.140135356588842	41.51619480154127	0	0	0	0	0	0
genees/verb	0	0	0	0	0	0	0	0	-50.18750326535003	4.117365308601527	0	0	0	0	38.03712097577618	0.46161508812759167
geniet/verb	0	0	0	0	0	0	0	0	-10.867645856134256	32.14241325007771	0	0	0	0	0	0
gerechtigheid/noun	0	0	0	0	0	0	0	0	12.371791269704312	-6.899312899236989	0	0	0	0	-1.043671564464616	16.38837503217973
gerust/adj	0	0	0	0	0	0	0	0	-15.575169405664543	37.57023972147253	0	0	0	0	0	0
geruststellend/adj	0	0	0	0	0	0	0	0	13.72765450738918	18.698738468000283	0	0	0	0	0.0957611402356966	-3.07108059202158
geweld/adj	0	0	0	0	0	0	0	0	-1.4708047893603924	-11.72659897200573	0	0	0	0	0	0
gewenst/adj	0	0	0	0	0	0	0	0	18.36785212750005	-35.24005719116597	0	0	0	0	0	0
gewest/noun	0	0	0	0	0	0	0	0	27.431665107181047	-33.887749656559535	0	0	0	0	0	0
gezamenlijk/adj	0	0	0	0	0	0	0	0	32.896996806368286	-27.18129537134215	0	0	0	0	0	0
gezin/noun	0	0	0	0	0	0	0	0	-37.49804498101259	-26.89237052456361	0	0	0	0	0	0
gezindte/noun	0	0	0	0	0	0	0	0	10.585456107010813	-17.423112913325877	0	0	0	0	0	0
gezond/adj	0	0	0	0	0	0	0	0	-48.83592478626156	16.892205022417787	0	0	0	0	0	0
gezondheidszorg/noun	0	0	0	0	0	0	0	0	6.986815686704743	-35.98372204420393	0	0	0	0	0	0
gistermorgen/adv	0	0	0	0	0	0	0	0	39.433811476797914	-19.240961221318777	0	0	0	0	0	0
goddank/adv	0	0	0	0	0	0	0	0	-20.112420213650392	39.357527286686356	0	0	0	0	0	0
goed/adj	0	0	0	0	0	0	0	0	17.888649905759348	30.947674380939418	0	0	0	0	0	0
goedkoop/adj	0	0	0	0	0	0	0	0	4.5241493584566035	-62.51061566313939	0	0	0	0	0	0
groei/verb	0	0	0	0	0	0	0	0	9.887601856520556	-55.18455787555234	0	0	0	0	0	0
groot/adj	0	0	0	0	0	0	0	0	-32.6276276138656	-38.33070418820743	0	0	0	0	0	0
haal/verb	0	0	0	0	0	0	0	0	37.65044746646044	35.37753958701817	0	0	0	0	0	0
hal/noun	0	0	0	0	0	0	0	0	3.061984958113272	52.34415244448568	0	0	0	0	0	0
hand/noun	0	0	0	0	0	0	0	0	-47.22561413284523	37.60292485617581	0	0	0	0	0	0
hang/verb	0	0	0	0	0	0	0	0	-42.55932319378416	31.76232199955667	0	0	0	0	0	0
hard/adj	0	0	0	0	0	0	0	0	6.101344159398983	12.972101212709376	0	0	0	0	0	0
heel/adj	0	0	0	0	0	0	0	0	-21.031081603692176	6.9578234370329675	0	0	0	0	0	0
heel/adv	0	0	0	0	0	0	0	0	-8.346033123038008	21.531358597719876	0	0	0	0	0	0
heers/verb	0	0	0	0	0	0	0	0	10.7894390555186	2.313977049351162	0	0	0	0	0	0
heilig/adj	0	0	0	0	0	0	0	0	9.451674891322368	-3.667544868370596	0	0	0	0	0	0
helft/noun	0	0	0	0	0	0	0	0	3.7091797467167464	-55.22907208150536	0	0	0	0	0	0
herzie/verb	0	0	0	0	0	0	0	0	15.523300428537274	-33.97095894742216	0	0	0	0	0	0
het/adj	0	0	0	0	0	0	0	0	20.50865389508148	54.20434804916436	0	0	0	0	0	0
hoek/noun	0	0	0	0	0	0	0	0	-15.738504766693483	57.408734810557235	0	0	0	0	12.193952990497802	-2.636166423247584
hoofdcommissaris/noun	0	0	0	0	0	0	0	0	20.854866730729768	-41.62423802491727	0	0	0	0	0	0
hoop/noun	0	0	0	0	0	0	0	0	19.247997185386357	7.1278188940158165	0	0	0	0	11.765645156615253	21.025304817834858
hoor_thuis/verb	0	0	0	0	0	0	0	0	-56.80665968522331	27.173834077721004	0	0	0	0	0	0
hopelijk/adj	0	0	0	0	0	0	0	0	-7.604107920940958	32.50303553629886	0	0	0	0	0	0
houd/verb	0	0	0	0	0	0	0	0	-11.350516276206394	38.06271574567337	0	0	0	0	0	0
houd_vast/verb	0	0	0	0	0	0	0	0	1.6529025428007422	-8.998384649480714	0	0	0	0	0	0
ideaal/adj	0	0	0	0	0	0	0	0	15.803909751877548	33.042462374621735	0	0	0	0	0	0
idool/noun	0	0	0	0	0	0	0	0	9.361478915114507	42.228484061457465	0	0	0	0	0	0
iemand/noun	0	0	0	0	0	0	0	0	-22.64570537955914	36.27731040152558	0	0	0	0	0	0
import/noun	0	0	0	0	0	0	0	0	-4.01419466476185	-54.617255559185	0	0	0	0	0	0
imposant/adj	0	0	0	0	0	0	0	0	1.7904862962139387	50.38213544778863	0	0	0	0	0	0
inbreng/noun	0	0	0	0	0	0	0	0	27.492135542677435	22.231765432416204	0	0	0	0	0	0
inderdaad/adv	0	0	0	0	0	0	0	0	-13.666489920745224	25.974433278518163	0	0	0	0	0	0
industrie/noun	0	0	0	0	0	0	0	0	0.4428915259417865	-39.38139760455837	0	0	0	0	-12.91248018386836	5.990367018858252
info/noun	0	0	0	0	0	0	0	0	56.79878312688408	-15.436292063869983	0	0	0	0	0	0
ingreep/noun	0	0	0	0	0	0	0	0	-9.969419717425394	-8.813951685965261	0	0	0	0	0	0
inherent/adj	0	0	0	0	0	0	0	0	-0.4783033293409575	-23.76223786188742	0	0	0	0	0	0
internationaal/adj	0	0	0	0	0	0	0	0	-12.589172521104668	-33.826799430235084	0	0	0	0	0	0
internet_bedrijf/noun	0	0	0	0	0	0	0	0	-2.837075764473611	-45.45724789145403	0	0	0	0	0	0
inval_beurt/noun	0	0	0	0	0	0	0	0	33.03381806490837	16.76874656020981	0	0	0	0	0	0
investering/noun	0	0	0	0	0	0	0	0	12.469562462782855	-48.4124988290147	0	0	0	0	0	0
januari/noun	0	0	0	0	0	0	0	0	52.020908583099946	-19.573967433535362	0	0	0	0	0	0
jas/noun	0	0	0	0	0	0	0	0	-48.68749649112388	33.6358731003083	0	0	0	0	0	0
jeugd/noun	0	0	0	0	0	0	0	0	-27.796985447772816	-24.967141982723902	0	0	0	0	25.780134644526314	-15.141163765908418
jeugd_werking/noun	0	0	0	0	0	0	0	0	11.283671275830038	-33.35140583906719	0	0	0	0	0	0
jongere/noun	0	0	0	0	0	0	0	0	-27.16395342647294	-25.408563833132227	0	0	0	0	26.23787650133858	-16.32784171871375
juich/verb	0	0	0	0	0	0	0	0	-28.825744815040956	49.48779797751114	0	0	0	0	0	0
juist/adv	0	0	0	0	0	0	0	0	-4.836752197140525	12.655617312475158	0	0	0	0	0	0
juli/noun	0	0	0	0	0	0	0	0	53.549404818294256	-19.08746004057498	0	0	0	0	0	0
kabinet/noun	0	0	0	0	0	0	0	0	21.535782429584962	-23.06848001399712	0	0	0	0	0	0
kader/noun	0	0	0	0	0	0	0	0	5.870522565297726	-30.28793778165745	0	0	0	0	0	0
kamer_DIM/noun	0	0	0	0	0	0	0	0	1.0620368830087148	53.66291302874938	0	0	0	0	0	0
kampioenschap/noun	0	0	0	0	0	0	0	0	42.38985157285119	24.61670703572336	0	0	0	0	-4.723971054978274	36.426650593787635
kan_terug/verb	0	0	0	0	0	0	0	0	-25.583376814225975	17.025587142768558	0	0	0	0	0	0
keel/noun	0	0	0	0	0	0	0	0	-42.932533133754376	41.64705544126925	0	0	0	0	0	0
keer_terug/verb	0	0	0	0	0	0	0	0	-1.7104831678586532	37.54570904136089	0	0	0	0	0	0
ken/verb	0	0	0	0	0	0	0	0	-10.238259688537296	1.822171299945468	0	0	0	0	0	0
kiezer/noun	0	0	0	0	0	0	0	0	16.46771667684635	-21.322458931416882	0	0	0	0	0	0
kilo/noun	0	0	0	0	0	0	0	0	-51.767805355322174	15.379662817611319	0	0	0	0	0	0
klasse/noun	0	0	0	0	0	0	0	0	36.09174095998251	25.630565800033928	0	0	0	0	0	0
klein/adj	0	0	0	0	0	0	0	0	-32.65604703597464	-38.28887422271229	0	0	0	0	0	0
koe/noun	0	0	0	0	0	0	0	0	-33.9971790337576	-31.82351515842272	0	0	0	0	0	0
koers/noun	0	0	0	0	0	0	0	0	4.692696637317762	-49.541322047698124	0	0	0	0	0	0
kom_door/verb	0	0	0	0	0	0	0	0	-27.718669888821378	1.4823311010210933	0	0	0	0	0	0
kost/verb	0	0	0	0	0	0	0	0	7.8121637917813676	-62.07667034749415	0	0	0	0	0	0
koud/adj	0	0	0	0	0	0	0	0	-47.94255745530685	25.886436019065485	0	0	0	0	0	0
krijg/verb	0	0	0	0	0	0	0	0	-32.76429621545989	-2.073186579307061	0	0	0	0	0	0
kring/noun	0	0	0	0	0	0	0	0	15.051072321118353	-24.393355937855734	0	0	0	0	0	0
kritiek/noun	0	0	0	0	0	0	0	0	4.404299463428708	7.8402564812333315	0	0	0	0	0	0
kroon_prins/noun	0	0	0	0	0	0	0	0	-45.82669597986501	-26.148957135392187	0	0	0	0	0	0
kunstenaar/noun	0	0	0	0	0	0	0	0	-25.958368910847426	-15.813235135898266	0	0	0	0	0	0
laad_op/verb	0	0	0	0	0	0	0	0	-37.811979979836494	4.208904994274865	0	0	0	0	0	0
laat/adj	0	0	0	0	0	0	0	0	50.14971214984745	-30.69831377453359	0	0	0	0	0	0
laat_los/verb	0	0	0	0	0	0	0	0	-35.61370854138675	26.598561837805878	0	0	0	0	0	0
land/noun	0	0	0	0	0	0	0	0	-5.273831383118424	-17.57477562401245	0	0	0	0	0	0
lang/adj	0	0	0	0	0	0	0	0	-25.314790078116733	5.8713522594460406	0	0	0	0	0	0
langzaam/adj	0	0	0	0	0	0	0	0	-7.24515582610352	44.172859894992314	0	0	0	0	0	0
last/noun	0	0	0	0	0	0	0	0	-16.198756525260087	7.176015046436554	0	0	0	0	0	0
lastig/adj	0	0	0	0	0	0	0	0	-8.767045825409756	8.334762864802734	0	0	0	0	24.312939895792987	2.310080509951557
leef_samen/verb	0	0	0	0	0	0	0	0	7.055873317458484	-9.738968055104982	0	0	0	0	0	0
leegstand/noun	0	0	0	0	0	0	0	0	-4.465449437997551	-11.630459300574367	0	0	0	0	0	0
lees/verb	0	0	0	0	0	0	0	0	-30.23819370272781	-11.143530863653773	0	0	0	0	0	0
leeuw/noun	0	0	0	0	0	0	0	0	-30.47740700525402	52.2593472005974	0	0	0	0	0	0
leg/verb	0	0	0	0	0	0	0	0	-20.229752661680042	49.25604920285632	0	0	0	0	0	0
leider/noun	0	0	0	0	0	0	0	0	17.820856654801936	-24.86227871151678	0	0	0	0	0	0
liberaal/adj	0	0	0	0	0	0	0	0	13.638258733900548	-19.607282804056066	0	0	0	0	0	0
licht/adj	0	0	0	0	0	0	0	0	-15.8417059892932	1.883179598192239	0	0	0	0	0	0
licht/noun	0	0	0	0	0	0	0	0	-8.16172742009344	40.071656397350225	0	0	0	0	0	0
lichting/noun	0	0	0	0	0	0	0	0	-21.691895753428014	-21.0903470342841	0	0	0	0	0	0
lichtjes/adj	0	0	0	0	0	0	0	0	-15.886451252748754	1.3232374743164406	0	0	0	0	0	0
lok/verb	0	0	0	0	0	0	0	0	-33.845414495955765	12.584653307436412	0	0	0	0	0	0
loods_binnen/verb	0	0	0	0	0	0	0	0	6.164950187072468	-39.554542215062654	0	0	0	0	0	0
loop_weg/verb	0	0	0	0	0	0	0	0	-31.37932902454346	48.43411123667119	0	0	0	0	0	0
los_op/verb	0	0	0	0	0	0	0	0	-8.453587224076276	-12.26225430827553	0	0	0	0	0	0
luister_cijfer/noun	0	0	0	0	0	0	0	0	31.220112557088132	12.042709467798431	0	0	0	0	0	0
luk/verb	0	0	0	0	0	0	0	0	-22.16476920850134	22.82930296282884	0	0	0	0	0	0
maaltijd/noun	0	0	0	0	0	0	0	0	-48.819219978585885	19.046923539308835	0	0	0	0	0	0
maand/noun	0	0	0	0	0	0	0	0	46.724270019766244	-5.942591790505225	0	0	0	0	0	0
maandag/noun	0	0	0	0	0	0	0	0	50.772884154141906	-13.191464629880917	0	0	0	0	0	0
maatschappelijk/adj	0	0	0	0	0	0	0	0	-0.6450543598238365	-26.49845068725293	0	0	0	0	0	0
maatschappij/noun	0	0	0	0	0	0	0	0	-0.500489821193892	-21.187184790631285	0	0	0	0	0	0
malversatie/noun	0	0	0	0	0	0	0	0	-40.294803152208594	-42.525980541129364	0	0	0	0	0	0
manifesteer/verb	0	0	0	0	0	0	0	0	-18.58163598388556	-19.404666180813635	0	0	0	0	0	0
marcheer/verb	0	0	0	0	0	0	0	0	-25.86171005183486	48.70331159086778	0	0	0	0	0	0
meer/adj	0	0	0	0	0	0	0	0	-12.15763807740122	16.35857597438543	0	0	0	0	0	0
meer/adv	0	0	0	0	0	0	0	0	-25.057048219631465	23.409467025658003	0	0	0	0	0	0
meer/verb	0	0	0	0	0	0	0	0	-12.314021551051429	15.296200833566024	0	0	0	0	0	0
meet/verb	0	0	0	0	0	0	0	0	-7.520124506635231	-30.362008398890275	0	0	0	0	0	0
mei/noun	0	0	0	0	0	0	0	0	51.194895830823995	-18.122828865891584	0	0	0	0	0	0
merk/verb	0	0	0	0	0	0	0	0	-31.249989814339028	37.301710151824956	0	0	0	0	0	0
meteen/adv	0	0	0	0	0	0	0	0	-31.03319772849539	8.21026958522443	0	0	0	0	0	0
middel/noun	0	0	0	0	0	0	0	0	-46.59914620642439	1.3276980299093317	0	0	0	0	0	0
middelbaar/adj	0	0	0	0	0	0	0	0	-25.983666250805268	-27.67170116016648	0	0	0	0	0	0
mijn/noun	0	0	0	0	0	0	0	0	-47.08690314567193	-9.475521279775416	0	0	0	0	0	0
miljoen/noun	0	0	0	0	0	0	0	0	4.831394589025514	-57.906044668316596	0	0	0	0	0	0
millennium/noun	0	0	0	0	0	0	0	0	40.07126339278372	-1.0730764895591909	0	0	0	0	0	0
minderheid/noun	0	0	0	0	0	0	0	0	0.19261247183525398	-15.819970379595459	0	0	0	0	0	0
minister/noun	0	0	0	0	0	0	0	0	21.654786431579392	-24.807382556776314	0	0	0	0	0	0
mis/adj	0	0	0	0	0	0	0	0	-33.26378007101366	28.45729365765995	0	0	0	0	0	0
mis/verb	0	0	0	0	0	0	0	0	30.277637455292414	31.42562648951924	0	0	0	0	0	0
misluk/verb	0	0	0	0	0	0	0	0	25.564151133710403	-12.059187368197652	0	0	0	0	0	0
mix/noun	0	0	0	0	0	0	0	0	8.352328462787892	37.50335067254606	0	0	0	0	0	0
modder/noun	0	0	0	0	0	0	0	0	-5.6244683528997	49.82017978697088	0	0	0	0	0	0
mooi/adj	0	0	0	0	0	0	0	0	13.787480995997578	30.170081792100824	0	0	0	0	22.78599129802047	-3.2341432640978693
morgen/adv	0	0	0	0	0	0	0	0	44.71799680880885	-12.967168796753409	0	0	0	0	0	0
mouw/noun	0	0	0	0	0	0	0	0	-49.69588025376645	35.57798736907784	0	0	0	0	0	0
musiceer/verb	0	0	0	0	0	0	0	0	15.10997071528183	38.47662373950144	0	0	0	0	0	0
muziek/noun	0	0	0	0	0	0	0	0	9.428352484467009	37.87801531564078	0	0	0	0	0	0
naar/adj	0	0	0	0	0	0	0	0	-14.171088624712574	24.37503711333547	0	0	0	0	0	0
nabij/adj	0	0	0	0	0	0	0	0	23.551823124669923	6.221790339144272	0	0	0	0	11.657403174291767	26.332894944716777
nacht/noun	0	0	0	0	0	0	0	0	49.50045619168852	-9.705527285543797	0	0	0	0	0	0
namelijk/adv	0	0	0	0	0	0	0	0	-15.267003270739021	11.408958539192191	0	0	0	0	0	0
nationaal/adj	0	0	0	0	0	0	0	0	-13.188532382703716	-36.007154250986716	0	0	0	0	0	0
nationalist/noun	0	0	0	0	0	0	0	0	17.79657771684251	-23.13865572261475	0	0	0	0	0	0
nauwelijks/adv	0	0	0	0	0	0	0	0	-16.144185765921016	17.934298617088903	0	0	0	0	0	0
neem_in/verb	0	0	0	0	0	0	0	0	11.40481256963032	-14.270942792647949	0	0	0	0	0	0
neem_op/verb	0	0	0	0	0	0	0	0	35.95526059907701	-6.140576978398091	0	0	0	0	0	0
negentienjarige/adj	0	0	0	0	0	0	0	0	-23.0905421394478	-57.58653771873768	0	0	0	0	0	0
nergens/adv	0	0	0	0	0	0	0	0	-29.43041305437475	19.383716410694653	0	0	0	0	0	0
net/adv	0	0	0	0	0	0	0	0	-10.903842176721806	48.24966853503097	0	0	0	0	0	0
net/noun	0	0	0	0	0	0	0	0	-9.72698174427693	49.84396028788426	0	0	0	0	-30.457595872045168	13.188142227746416
nieuw/noun	0	0	0	0	0	0	0	0	9.978053343409277	30.573581631898502	0	0	0	0	0	0
nieuws/noun	0	0	0	0	0	0	0	0	16.93396630744989	1.637993604728276	0	0	0	0	0	0
nogal/adv	0	0	0	0	0	0	0	0	-5.735889049607964	17.888452358778473	0	0	0	0	14.408590476764426	-3.4160135999521577
norm/noun	0	0	0	0	0	0	0	0	-5.351759820066088	-29.48232981425628	0	0	0	0	0	0
