_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
hoop.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	-1.5759739179381294	0.3799920243704077	NA	LEMMAREL3	NA	LEMMAREL	383	no	NA	NA	5000	nav	305	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	-1.0458974289108518	0.871266533881393	NA	LEMMAREL3	NA	LEMMAREL	383	no	NA	NA	FOC	all	305	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	-1.168411856494587	0.8498461349798285	NA	LEMMAREL3	NA	LEMMAREL	383	no	NA	NA	FOC	nav	305	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	-1.1689200166152771	0.46192651898453896	NA	LEMMAREL3	NA	LEMMAREL	234	selection	NA	NA	5000	all	301	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	-1.28178268473708	0.43287617722554994	NA	LEMMAREL3	NA	LEMMAREL	234	selection	NA	NA	5000	nav	301	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	-0.9352852381211312	0.7638344745948699	NA	LEMMAREL3	NA	LEMMAREL	234	selection	NA	NA	FOC	all	301	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	-1.0281733377520177	0.7693184222747466	NA	LEMMAREL3	NA	LEMMAREL	234	selection	NA	NA	FOC	nav	301	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	-0.9414493094578174	0.7989861600914197	NA	LEMMAREL3	NA	LEMMAREL	234	weight	NA	NA	5000	all	301	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	-1.097717825621192	0.8239738284377746	NA	LEMMAREL3	NA	LEMMAREL	234	weight	NA	NA	5000	nav	301	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	-0.7601180611505934	1.0250392012370249	NA	LEMMAREL3	NA	LEMMAREL	234	weight	NA	NA	FOC	all	301	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.8764877174480807	1.0996049221051345	NA	LEMMAREL3	NA	LEMMAREL	234	weight	NA	NA	FOC	nav	301	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.bound10-10all.PPMIno.LENGTH5000.SOCPOSall	0.06287103475220376	-1.9718842600059985	NA	NA	TRUE	BOW	1391	no	all	10-10	5000	all	312	4	hoop.bound5-5all.PPMIselection.LENGTH5000.SOCPOSall
hoop.bound10-10all.PPMIno.LENGTH5000.SOCPOSnav	0.00704620794101409	-1.8721316236018135	NA	NA	TRUE	BOW	1391	no	all	10-10	5000	nav	312	4	hoop.bound5-5all.PPMIselection.LENGTH5000.SOCPOSall
hoop.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall	0.2629559623673327	-1.776451102952075	NA	NA	TRUE	BOW	1391	no	all	10-10	FOC	all	312	4	hoop.bound5-5all.PPMIselection.LENGTH5000.SOCPOSall
hoop.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	0.18823095529467995	-1.7340866407858209	NA	NA	TRUE	BOW	1391	no	all	10-10	FOC	nav	312	4	hoop.bound5-5all.PPMIselection.LENGTH5000.SOCPOSall
hoop.bound10-10all.PPMIselection.LENGTH5000.SOCPOSall	-0.31079203280977313	-1.302527099933944	NA	NA	TRUE	BOW	582	selection	all	10-10	5000	all	311	4	hoop.bound5-5all.PPMIselection.LENGTH5000.SOCPOSall
hoop.bound10-10all.PPMIselection.LENGTH5000.SOCPOSnav	-0.3939722611256786	-1.2996987329357057	NA	NA	TRUE	BOW	582	selection	all	10-10	5000	nav	311	4	hoop.bound5-5all.PPMIselection.LENGTH5000.SOCPOSall
hoop.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall	0.074832719359446	-0.9599473338545308	NA	NA	TRUE	BOW	582	selection	all	10-10	FOC	all	311	4	hoop.bound5-5all.PPMIselection.LENGTH5000.SOCPOSall
hoop.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.04136850471752933	-1.0019798644161464	NA	NA	TRUE	BOW	582	selection	all	10-10	FOC	nav	311	4	hoop.bound5-5all.PPMIselection.LENGTH5000.SOCPOSall
hoop.bound10-10all.PPMIweight.LENGTH5000.SOCPOSall	-0.05891266286264381	-0.4284061368794094	NA	NA	TRUE	BOW	582	weight	all	10-10	5000	all	311	2	hoop.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
hoop.bound10-10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.1185548837454036	-0.4697845089943829	NA	NA	TRUE	BOW	582	weight	all	10-10	5000	nav	311	2	hoop.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
hoop.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall	0.137743637062172	-0.20347911138666488	NA	NA	TRUE	BOW	582	weight	all	10-10	FOC	all	311	2	hoop.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
