_id	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.x	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.y	heet.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall.x	heet.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall.y	heet.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.x	heet.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.y	heet.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.x	heet.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.y	heet.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall.x	heet.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall.y	heet.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall.x	heet.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall.y	heet.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.x	heet.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.y	heet.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall.x	heet.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall.y
weer/noun	5.227419204376361	2.997650110105367	-3.0466152107959643	-1.8271152968390785	-1.3505224955888802	-8.235890662023797	-0.29951216051751073	-13.003605034252793	-7.554568383877886	3.3612943802007185	-15.816915755748058	31.438730332454483	2.4518674857494616	18.711642367115612	6.657521587613237	10.299114815292311
wel/adv	16.91847049570988	-5.103918108280918	0	0	12.327301056084643	-8.191141346005995	16.780273034557602	-10.025578414398137	-4.985019219543523	1.6569844009467178	21.238609561663278	31.39397211469227	-6.127330463957937	22.411136029179026	-7.301058818780135	10.493691290588108
wellicht/adv	17.787311849294348	7.561979584818888	0	0	9.851957021301402	-2.9582734018322747	8.0532327247188409	-10.232644981116458	-9.820628957980825	5.895310163830431	24.394771553324535	4.98366116968459	5.702644098833733	14.978383445801292	0.06581808979148854	21.907566987058438
wend_aan/verb	23.077779341836635	9.16084409161317	0	0	0	0	20.14911508591782	12.700492110402607	0	0	4.261461081432234	4.004122765121043	14.823201599472577	10.829360734767784	24.984347618134073	-14.134639699890572
werp_toe/verb	-10.037588642494306	-14.541557853572074	0	0	0	0	0	0	0	0	0	0	0	0	25.333854396477054	6.249091465178669
wind/noun	4.796795098137288	1.3617844782506046	-2.4517561202815057	-1.1801287768197861	1.0019749655796184	-7.063250222163833	0.8658434686233839	-10.427081856731814	-16.37802509325667	-10.631587957111462	-15.839705452756329	28.377166209371733	-10.004113775511877	-5.354009072638053	7.241538039068942	8.171537046776672
woensdag_middag/noun	10.805539325192786	9.50134311803015	-5.598223986755671	-0.4765838680046156	-8.935573644065148	-9.45526036693091	3.2215788633681686	-19.99085725734359	7.298681201209236	-7.058256007449355	-10.156218686923232	23.542211323593012	19.350488824310357	-8.600799282693051	13.929819071258118	17.02665627492757
woestijn/noun	1.8922733208110305	8.949916760458375	0	0	0	0	3.4451401011651996	-6.954558223453435	0	0	-23.602607034968067	-5.707412229018667	1.0995863165374093	-15.137273023624438	14.55394039620436	9.72384194944239
word/verb	9.033951247605154	-2.876148639295729	0	0	0.7349594327588652	-1.227538801439102	9.79063281369402	13.40179631551875	9.073814801266552	-0.34614662656855016	6.392980644805064	6.6651804083868385	7.2703423116063055	-15.524351211267996	-0.9040174827735346	-1.0114308641872494
zacht/adj	0.4124865707634577	1.345326588862943	0	0	-2.3698214309558776	-3.7840370708660225	-5.0879230680118	-9.224328157684724	24.057861140021124	-3.826050467699191	-22.010145038406286	27.56786810148117	-23.77517902488163	11.333915488076357	4.026137831217559	3.2323171414699376
zakelijkheid/noun	10.555489724720369	2.7710958723397643	0	0	0.5537963425665615	-10.14865913997069	1.6218598255381078	-12.670946300105152	19.116607316380822	16.05118113782368	-15.250380877404732	36.84450402399273	-15.86191985597237	-1.2826731688214374	9.040423214336375	11.734363383091456
ze/pron	9.484649031882189	-4.661584575641245	-1.9554628114973673	2.5284418906080943	0	0	0	0	-1.5800762200689322	2.2384904270192196	15.291484130038338	16.433650731742	0	0	0	0
zet/verb	-15.11179806041457	8.28804786129327	0	0	0	0	-7.003774837533099	-4.895765175284677	0	0	-35.49194699789016	17.398077482265126	2.540885561810909	15.742047745127929	5.494739070286103	-12.207529380669063
zit/verb	-13.594533348739125	11.367829088777121	0	0	6.009863766376317	-3.1833560952838376	-4.914111755254466	-3.65843793336229	-2.34566745591278	15.525516426858623	-33.24136383717909	19.027611334406124	-0.13005839074996134	12.42948082986472	7.782783632873088	-10.958612716236946
zo'n/det	-4.010473237975426	-20.35744009610893	0	0	0	0	0	0	-7.917139168874033	-11.79052181523316	-5.694433894934511	-18.267830354939957	0	0	0	0
zo/adj	16.98557481058743	-1.980636296493032	0.44959993844646584	-6.368396023841761	11.553855787621721	-11.011834053349018	23.22321826407343	-9.627260671013605	1.036685808570869	-19.651996255027804	6.909872197329353	36.76280986712073	-21.537304959335142	-16.341924946111597	-5.474339111416812	8.079187335306136
zo/adv	17.462387809386026	-2.659413602106815	0.605879169500142	-6.173051291728053	11.548399213740103	-10.356955498757243	23.199262608898426	-10.237656330114728	0.9118596393459761	-19.513444341911686	8.25540163045048	36.943419411304596	-21.273843221492047	-16.606941435671633	-5.266101609091347	7.573628383310427
zodat/comp	-1.8259922237075077	-2.9473362759283916	0	0	0	0	0	0	-11.967955188947645	-0.406803095859164	-5.35330709889479	13.03651244247446	0	0	0	0
zodra/comp	3.8352712109565417	-5.3283702631142305	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zomer/noun	12.714497474472655	11.694485122996046	-4.647357511024848	-1.569528918133175	-5.28459201058027	-11.646853457167687	4.100677266540231	-14.356759901421702	10.086666849126654	1.855821469259966	22.73646565825135	-10.642483448185773	9.471134831110442	-15.654474483271283	5.381280794792323	15.59432332966831
zomer_dag/noun	11.563279951520425	12.443702658153377	-4.104287631593754	-0.5642405360860487	-5.8677378732764875	-10.401713764855348	2.81878182533127	-16.311789568181553	12.317291230990119	1.651578959005658	-19.489805450018686	36.103741109238634	10.277146008817331	-18.98158516838967	7.35279550613454	15.090612827546412
zomermaand/noun	11.20498108962187	11.58951840127715	-4.969232736288339	-1.6295566581990546	-5.337999746161439	-9.88644159345445	3.4020713558438764	-15.528996285732058	-3.7716673334449218	-16.157995920820316	-19.083402651038277	37.227098794700005	-3.240701954796075	-6.380114968528016	6.68398712406288	16.12089620749201
zomers/adj	5.942029334797831	6.6592527601828	0	0	-4.745222572604553	-7.953887382740623	0.8262791086915745	-14.928181485869342	10.750267365693377	3.452757615745409	-22.76502079422058	32.0892327978011	10.124726065676251	-14.352451591751572	4.635475075300971	10.339236003360819
zon/noun	3.5619696696846135	2.1492013827597507	-2.8276205931246055	-0.6070662833458849	-0.3699570157694676	-5.543866554575104	-0.8648829209259895	-9.566284651076268	0.07809518285645481	-18.92323816653743	-18.189398509819206	26.860112874602912	-19.98106941259813	-17.426427942547722	7.887227969380657	3.6146938460180733
zonder/comp	3.614077717643531	-8.418660974174355	0	0	0	0	0	0	-7.557247203779298	14.781557680002875	2.415452973558501	12.816296497153854	0	0	0	0
zonovergoten/adj	9.787896277180359	14.063195641671307	0	0	-7.39665271426132	-8.732379916871174	3.86139188947912	-18.95726036916018	14.837810698722983	-14.90469999742602	-22.05808619099795	35.56118574428094	-14.621918795945783	-2.493695924763819	14.12153760406078	14.999360894185157
zorg/verb	0.3814456401990344	-2.285861566424787	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zwaar/adj	1.8144723216895133	-3.6547675413803034	0	0	3.589680010053216	0.05382542065893384	7.04635929051473	-2.2144682558961297	-14.777982724799237	3.0252994204677646	-26.652194091840645	28.331828051803942	9.847504989410515	14.286796927096322	25.584428057951605	-0.28266644750350567
zweet/verb	-0.198015594390204	4.886660473519489	0	0	-4.086285414972136	-2.9459650193958122	-2.9526986002314346	-6.807962732500851	-24.550004472627624	-14.72088910038904	-20.287058089898025	22.909006255566723	-16.123218801589072	-26.59098989658918	5.142227710105486	-0.5666333768088975
°/noun	-8.063767838678	-19.98674078512853	0	0	0	0	-7.328275892796872	-12.368649269321747	0	0	-27.362676992766126	-11.566519588365006	-6.614935500835508	-6.858611120884536	13.217790903556905	2.6859612796467927
één/pron	-5.120867608599547	22.064024376386076	0	0	0	0	0	0	-0.5635472205517122	10.65976490003998	0.04989772487770309	-0.9265443233386879	0	0	0	0
1901/noun	0	0	0	0	-7.351973143930816	-13.238945798287242	6.032953012117019	-12.387808390313179	7.387866955698671	-2.4155716982720086	23.99044254951204	-21.234835523921756	12.570678043934436	-13.68657073580235	2.7975016298756397	24.262962843375856
Cup/noun	0	0	0	0	17.82835790958533	3.718382367822784	11.613669753269594	-0.549772579991405	13.47205143420234	3.758152097548314e-4	37.983693393060605	-15.711750360730946	14.34099881670501	-22.673219049860872	-28.467175625411954	3.13344915521334
aan/adj	0	0	0	0	-14.03467471447974	7.882728229197199	-13.729219658007638	10.399216141212015	8.897797363382432	5.5082553559916505	-46.468256687712014	10.263580093038662	-10.205522076450777	9.876611568314836	-4.557273935203845	-23.10995768913818
achteren/adv	0	0	0	0	8.976839133660576	7.6679463810977895	-13.506680509910296	-5.778835451298843	9.018122275587965	18.601959691533786	-10.04629922462769	6.933158048775567	4.457192611727238	-28.67273635921168	4.156640250261762	-18.445706698142505
avondeten/noun	0	0	0	0	-7.838248960795936	16.261356074497577	-26.990254381601815	0.01022940263085612	5.12632781063673	-11.366874564725112	-41.247658823680865	-9.826649069536035	17.196442702185195	-13.462868960491662	-21.99284548846779	-12.563281364878273
bedreigd/adj	0	0	0	0	-7.080305076487525	-3.4428913353404873	26.0644812348704	-4.268654069582505	10.610521845606453	-9.616017847461343	6.995777103547516	-15.51202539551712	-0.42479217273915715	-9.154139618578125	-2.501014635998257	3.164916552551307
bel/noun	0	0	0	0	6.696964147547731	2.6689749237870526	-4.125376325570207	-0.12371845880542151	1.297183693306457	-21.83310083276049	-10.738284911595906	15.342521055008387	-24.13747688372203	-16.689360989376247	5.581733812927836	-6.813063776833721
beschuldigd/adj	0	0	0	0	5.741468113277562	-16.582482755259978	19.1964608970161	8.431182413931522	10.67756882169678	-5.0228549060068755	13.427964125950737	2.0848157237417975	24.485778419446124	-8.62700556237448	-14.400640040869817	22.035643228854617
binnen_plein/noun	0	0	0	0	16.471203771096913	8.35809126089994	-11.033365024858444	-21.117572889984196	12.505554954303483	-15.297916941221306	-35.747821081536266	-25.5391108959622	-17.894587442521686	-2.1433723624108194	19.808520235280003	6.908037296693617
braadpan/noun	0	0	0	0	-12.65850183172704	7.114023326874584	-15.354576326427512	10.877314959629391	0.880300914003125	1.2565065789181147	-45.65099071852403	8.360381534961597	12.607042711744333	24.02671171235242	-7.066226425933221	-23.533968940978312
buiten/adv	0	0	0	0	3.5066655103511257	-3.062863371270316	-0.17327996372033283	-5.3755933037151244	4.064483617655738	13.089537421063921	-14.514845515075287	9.238204737636204	-0.4713085723727946	7.311559274785184	7.6870931542911345	-5.772342465997326
centi_meter/noun	0	0	0	0	-5.866980627292491	3.3964760657349955	-10.607150284633013	0.003775261918404403	-10.19192028488575	-8.222373637931364	-16.853675508644493	-6.066081799304401	3.7600413111692763	-1.644954627072049	10.818745745798399	-16.033813618144993
coalitie/noun	0	0	0	0	20.255718238832348	1.6432506105343148	17.066894962422282	19.064173126663178	-2.702401308825136	-3.2685188427739162	27.058885569457097	-39.40725906385468	-8.427939690342802	-15.475556408964481	-5.541326349990229	25.946064928357348
coalitiepartner/noun	0	0	0	0	19.83452219359461	1.9220203443673733	17.441669768153346	19.194323457678728	-2.7114901887448415	-3.2755914178156837	26.561301359563384	-40.19401563089182	-8.552973022322396	-15.942814610824078	-5.502248110062456	26.175396107034587
crash/noun	0	0	0	0	4.038606201860777	0.7859155051725133	7.1116182282818485	-1.0702621112483834	8.700727650837747	-14.236384038191142	3.5771560153895865	-29.756480241013232	11.099673718956195	-12.055496586948092	25.292492630829795	-1.1541199045658221
daarna/adv	0	0	0	0	-9.271858495714108	18.745470655507336	-9.928090021897429	10.651694937720166	-11.546660798953063	1.980250383834227	-6.585142650362431	18.818400567839607	5.275307173246216	23.614170248790717	0.4317246231347991	-11.136440915582984
dicht/adj	0	0	0	0	5.047121711575779	-3.869002977566833	-2.4334388196805263	-3.141905707292404	9.066832951397052	7.900588404230634	-6.623927672334201	13.81621086316857	7.06374243671204	14.113307838313895	6.406996022678731	-8.675732955405659
doorboor/verb	0	0	0	0	3.503692421159873	12.206451484294575	4.879942504610462	2.449894401545491	1.4195600437010127	-11.761596702704095	-29.060340528527362	13.07248067977503	-14.329353800126079	-13.667040504738322	15.947899806951272	-21.996440883384917
drink/verb	0	0	0	0	-3.8987869481032935	15.397902111771442	-25.464627983079918	-4.156932226199282	-19.065020250795477	7.055786831830692	-41.91260726590344	-12.067699067245764	-1.893710533084115	2.95964714038871	-22.30803140951792	-5.032856184985941
en/adj	0	0	0	0	-13.909523202295961	11.785534823829021	-19.744269951449297	-3.9972122999194273	-22.223324343271127	16.595512571613586	-51.58692213569291	-6.9387931353121255	3.1477618005364367	-36.42949901827585	26.17053739623252	25.183372102113356
ene/adj	0	0	0	0	9.741763927155638	6.043595652113059	1.9250229028139192	17.203971390371002	-1.3051749911230779	11.69458627274525	-4.236502841393197	-3.3583885977823207	-4.213265902726846	12.981513187772961	2.795173053771258	-19.01838238756528
even/adv	0	0	0	0	-1.2466453750786628	-1.7809690003577903	12.584956379897866	-12.604214572211026	4.9489984082940595	-5.536155088418805	1.9311656130377384	41.7980797799151	12.986090631280575	-10.782277489267466	-3.457916216117594	-2.546924618426245
gemeenteraad_verkiezing/noun	0	0	0	0	18.841736153264556	2.433645541025436	16.3095378972767	20.260590395681593	9.255060170543642	-2.9459845541054532	23.91787583376525	-28.374055868398262	12.27853159044863	-15.993626400760768	-4.035276628737674	25.783134950419594
goudbruin/adj	0	0	0	0	-11.825810451252632	6.421434227919397	-16.752392658926745	10.363477768858365	26.232441279301103	-5.070032513723176	-43.97200990366005	8.002142256648591	-25.310060204710844	13.73315152694203	-8.573442755363606	-21.697549023122004
kant/adj	0	0	0	0	-6.19866456392132	19.269510779608634	-19.54215844184455	-5.193213030580398	-22.22216330630341	16.596487962124822	-51.37841914254383	-7.579656018162026	3.137171712421334	-36.432977715145036	25.65836635685572	24.6554886926156
knoflook/noun	0	0	0	0	-10.653846967322837	8.3211150567275	-18.994924426974464	6.835212298326509	25.538743878445498	1.9184182087786763	-42.850674664131965	3.0331735799930035	-27.735748830821944	4.821097791094075	-12.182695315768377	-18.536240896996887
koel/adj	0	0	0	0	-2.8305582038142796	-6.2390212326247445	-2.1998006605815794	-11.793842696210021	-7.979770523644452	12.489072387826281	-19.429615272726505	30.55319267306155	12.41013533930436	17.631323822058178	5.905449451522875	6.0926545005932375
kom_vrij/verb	0	0	0	0	3.512817992196352	4.928284272538499	-1.268834826509287	10.782583727001724	-2.8498725876399016	-11.110221021140479	-18.62770724133691	16.06506576192538	7.732332181218482	-8.67510284518614	18.251866975298515	-3.498423477042107
kook_pot/noun	0	0	0	0	-6.489148390990867	8.101375925713894	-14.78351781109947	4.847001603960613	14.308653346635715	-5.693816941205222	-50.71357706048683	5.897599885658066	23.469136474377986	-13.595500137256366	-7.298324977602968	-28.552384395763205
kreet/noun	0	0	0	0	8.775991270505703	-15.779219735948343	23.103512820757683	2.224526274691384	-5.2222994903958035	19.53538353288482	3.5170028751122997	25.670518420688925	10.614354803623824	-30.446764818162134	26.61678550674225	10.97201691059325
lichaam/noun	0	0	0	0	1.6693437546063068	-2.4688761660462553	2.883069019008911	0.588171737450256	9.408345881554094	-6.8594798223723075	-7.467883497561291	7.314034713170285	21.633888952599413	-8.733952098599746	7.856971301612886	-18.772161017958236
maal/noun	0	0	0	0	-1.326263251601537	0.021370632783000516	13.037386399884252	-18.710374259258696	-6.346244292218539	-4.189208514001872	12.090810885761165	-15.665029654870008	5.52331320461463	8.414965484812274	-18.203880780874112	3.0441893099022095
mals/adj	0	0	0	0	-11.2600018302042	11.034009810565523	-22.99459801147175	6.937373469020603	27.969937972733064	-6.103643185130558	-47.31325076510415	-2.7131480623485467	-26.89945091512202	16.129897789603298	-15.20082219230811	-22.01427457536523
mat_DIM/noun	0	0	0	0	0.11608751204308382	7.595663130064157	-1.5655337000810021	2.9763763892042787	3.2745128132584704	11.204436461194629	-14.487943978877343	1.1930711955803726	15.885711943998139	17.204995402210653	9.774842431631786	-22.510277231647844
minuut/noun	0	0	0	0	-12.22742130569629	4.993010101591469	-14.24269840180557	13.775608660535958	-17.07181434561063	-1.2893040202813766	-30.507335681243894	-15.743432628630954	5.379780370006938	10.046460245466953	-2.287266098760973	-18.298039478104197
om/adj	0	0	0	0	10.426789668894948	9.197009921040513	-12.29592728479123	-3.722641355546289	13.489970725909476	-10.608042357144043	-47.283171690816594	15.477278295602455	14.751200940501949	-13.94903091964117	-0.5743245594052527	-23.006301210996764
overig/adj	0	0	0	0	-15.436164823050062	13.83386963625144	7.8891365105420705	18.354790674522068	-9.902003959084745	-10.371426383533803	-4.888164482323464	-14.00126133682169	3.6818585813942954	-3.2753946407237775	-26.167956277656877	-16.09789771508642
pap/noun	0	0	0	0	-7.693987625026993	14.252414136901212	-23.43054260563634	2.2237621110874675	-9.396924344041157	-23.38340344799465	-42.59631705577561	-6.774682512697639	-7.950698231944113	27.362773079620855	-16.095091435326847	-10.51540855458042
resistent/adj	0	0	0	0	-8.929240630621713	-0.7875107441631265	26.38069260085268	14.377222124224964	-10.921952896185141	-19.848693184208653	0.5242327956610416	18.21213062278074	-6.5937829430530845	-24.46472371992775	6.782314866717288	35.9513229120489
roer/noun	0	0	0	0	-14.945615009744426	6.526088926038314	-22.943657479157626	13.423200452823293	11.713181474076128	-0.7934615476171749	-49.37813142379799	2.9239472591197457	8.352131801230716	-13.438616266278006	-3.214339304329104	-25.899776902933976
slurp/verb	0	0	0	0	-5.310140207268669	17.06210741163694	-27.504055444600095	-3.9843477772029727	-18.267007146384646	-15.169172991859593	-45.85260427146633	-11.289760229714643	16.078321689354034	-0.9750877125017646	-24.063877215706448	-4.103760046384637
spleet/noun	0	0	0	0	-3.318763370010536	2.443858175318978	-8.183214888887827	-2.3118781820826784	17.696771261038574	-9.306507540169815	-25.494609537457492	20.652599211289036	-7.2559949561780375	-29.838926915430687	16.052335578751638	-13.356016951983547
steeds/adv	0	0	0	0	14.411169940254167	-8.895662051911302	19.525725990390733	-9.854432052506555	-3.5954261298220125	13.720356860415524	2.7637013227126297	33.17942911288402	-6.501845453490752	14.151608967373305	-0.9926063805772396	11.997408656884229
steek/verb	0	0	0	0	4.424063668508382	10.062046177364412	2.1870588867582157	2.470578780968783	-11.976626160880425	-3.5076528612196043	-34.50740135798995	15.510649351912727	5.15401804787002	4.796285038574331	6.060889611066256	-16.32731243314328
stoot_DIM/noun	0	0	0	0	6.935736317802494	-9.290089153587209	27.49667286478618	-6.183524965193932	-25.699611895520434	-5.375670712528967	-0.1633329231992544	24.568199002549445	-28.399128038848623	-8.599065422392272	8.103990137975336	35.60033485671569
tomaat/noun	0	0	0	0	-11.17053077742767	9.424689464309656	-20.304315759464043	5.562459505298071	26.941999211917487	0.20840752387443545	-43.1275012924092	1.0481195166267963	-27.047975893349072	1.1870220897302894	-15.152611325856153	-18.07498305786684
uitzonderlijk/adj	0	0	0	0	-3.3414891796282826	-9.721683367190163	-3.815121594071977	-16.352123147572122	-9.183332365226601	-5.091641094942227	-8.187734839110782	39.17679358526799	6.895656775573247	-0.03202743035940011	4.894180810566871	12.36238334107431
verbranding/noun	0	0	0	0	3.8448685893542285	5.8618751536857125	-2.7052874715219395	10.958660593239534	5.156127758454936	-12.833226496593657	-18.955611017426584	17.807209029089798	18.305406994704143	-15.648911728788189	16.165692520078675	-3.537054163935493
vers/adj	0	0	0	0	-9.334263122825332	10.68539625920352	-22.11061104011631	5.218908072782196	23.40311475712657	2.2389365991053087	-39.06602124172448	-1.3478357348937136	-24.046410297183343	1.5015711407583177	-16.23175433136151	-17.082872978420735
vers/noun	0	0	0	0	-12.238511453480509	13.428257623275305	-25.050571094553476	5.426273517152291	14.471913439809656	6.577200215038061	-35.401728063273325	-5.235095714389505	5.475453885684219	-21.087954152741712	-19.438573795007084	-17.34320253317935
verscheiden/adj	0	0	0	0	-0.7958944536310861	1.1950384622297483	4.35657362654399	13.69181002782469	5.184103738631893	2.436720368023816	3.936635177497696	-18.88230361533222	-3.748766828726609	-10.332149439576197	1.2935335024056516	29.91755931999103
vis/noun	0	0	0	0	-9.250546666207287	9.540140296518105	-21.210661571285925	7.384977637077097	-11.599432902159847	-14.954183869464494	-39.526967391919946	1.7105716600355283	5.2601108647047825	-6.531495960400561	-13.924771493062156	-19.091865995480102
vlees/noun	0	0	0	0	-9.124183133684902	8.962886625671903	-20.149953194788917	7.782268203626138	-11.05676414923369	-18.23877903627909	-39.4255229686508	2.868780600920113	7.193809722574789	-6.40648241801682	-13.088346647780636	-19.62006129806508
volgorde/noun	0	0	0	0	15.121298898916043	3.465367233703112	11.205095686103064	18.902921753230306	-7.300642278027053	-6.065371380841774	13.414388269795648	-40.746526453696205	3.1946889374938072	0.7994873072404666	-15.197419677905954	27.995263792553704
voortijdig/adj	0	0	0	0	4.424541574996715	-10.09912846377619	10.286521603527259	9.592347301591401	-8.505388838091969	-3.1826831873909245	9.300820752111214	-13.273672261646528	9.781802152845568	0.42753278916356174	3.7658389975212625	-25.909029566599262
vouw/verb	0	0	0	0	8.786240550393897	7.942917441048821	-14.278327414143856	-5.960875132824396	-17.564730720913996	-22.0434029585678	-36.64720931608259	-2.9040787815805555	22.7654373492724	-26.74931095481832	1.4587280623011358	-16.608627021923905
wek_op/verb	0	0	0	0	4.5456061972702555	6.331426151101853	-3.2744843501618743	12.158804682264	5.988657405489794	14.72590059881877	-18.049467548947277	20.130325883847977	16.374487011787544	2.699130952784083	15.85086922851987	-1.9877433347820153
winter/noun	0	0	0	0	-4.255098986663584	-10.823927028714461	3.0179661433980085	-14.039240532232036	9.054825841855603	2.4317400737793	-16.819576588038462	30.371802924417672	8.279361630516439	-17.08505827794978	5.511914584247707	14.269711969474137
Europa/noun	0	0	0	0	0	0	11.593156119542533	-0.6491680240922665	0	0	37.977852720778806	-15.366661278182857	14.340823014357513	-22.678449290808874	-28.428549246553565	3.1873143918393305
Genkse/adj	0	0	0	0	0	0	3.0259576240712174	23.263366961257237	0	0	20.10260972870807	-3.682702111350416	1.7173230672108444	4.405610217081188	14.469792108489498	24.462898458052578
adem_in/verb	0	0	0	0	0	0	-0.9924558388376084	11.914721869142578	0	0	-17.15131026976113	16.181368228371703	-27.622764644016943	-5.361809546165577	17.48706716536377	-4.6611415435065915
alles/noun	0	0	0	0	0	0	-17.577452100449563	-4.657280759561674	0	0	16.395368112855476	26.90193815261907	-6.65958443871538	18.58594175279272	1.9966335315338573	-11.422944038074412
alweer/adv	0	0	0	0	0	0	9.951159203167478	-7.283412352634542	0	0	19.41320901781467	4.78114286899158	5.967321938886251	11.840036637465104	-2.693920587933002	20.111912607073858
andijvie/noun	0	0	0	0	0	0	-24.14236073128794	10.269477557598968	0	0	-46.99955899406733	0.17339827854683904	-28.997820205671008	8.128967538010931	-17.76561252670397	-22.192535992925233
arm/noun	0	0	0	0	0	0	1.8890352136927393	0.41736602143150503	0	0	-8.491380978335714	3.8405012931823252	-6.340293915772289	9.499182368219966	6.8666243298837095	-20.368031175642827
baad/verb	0	0	0	0	0	0	-5.095757359472497	4.556622753330832	0	0	-24.55425360734464	32.13062624154726	-16.119743341288206	-2.0108431203223764	8.377495806005108	0.11172908833577926
benzine/noun	0	0	0	0	0	0	3.5411397064880017	8.43862735793145	0	0	-23.99281379895967	3.0667074665851284	5.7935693559808366	-3.202130107721202	-17.052810281706087	-4.053502148064623
bloem/noun	0	0	0	0	0	0	-18.464278144643238	4.2072461008743005	0	0	-39.469777785719145	0.292971577256599	-20.838180481491555	1.3963015037616264	-12.199781956864557	-15.897082218398369
bloot/adj	0	0	0	0	0	0	-1.146803629190704	1.883775681445608	0	0	-15.638865736229798	2.183572266241569	-5.765079506405212	11.360588403172747	9.865327159445908	-21.320379813662896
braad/verb	0	0	0	0	0	0	-18.074141570319792	10.294713535389247	0	0	-43.25066976401141	6.687620915892749	-26.002714396725843	12.838617922417905	-6.480194393954549	-21.280782199474725
brand_DIM/noun	0	0	0	0	0	0	3.666026558764703	11.644198494415393	0	0	-19.14696953914133	10.007262927308888	23.51511948704529	-4.109257276920594	22.631384988835595	-4.076734690506263
bruin/adj	0	0	0	0	0	0	-16.496213476777044	5.110839513851635	0	0	-36.68838649312823	5.097372015046008	-21.573673183900098	-0.7575692490649967	-10.481644136182537	-11.865060772462163
diepte/noun	0	0	0	0	0	0	-8.483857234668394	0.5411889380196732	0	0	-18.115939761592653	-3.6888884193860556	-2.39385405438069	25.041131588706783	12.184492017642972	-14.433872950088656
doel/noun	0	0	0	0	0	0	3.579966682606212	23.394527482204307	0	0	12.43423932459064	-3.9925708261389077	5.835825873966647	19.164280371851074	14.921568168109467	24.622764317805217
ei/noun	0	0	0	0	0	0	-20.693876590668584	4.583656357066135	0	0	-41.86473391160133	-0.039867933491844976	-24.10526074927657	3.6284478683409227	-13.492698516556008	-16.156514698786523
eikel/noun	0	0	0	0	0	0	-22.86421513739956	-10.172312661742867	0	0	-34.941580282744475	-10.67863295265604	-5.16337382426245	1.2204137862821631	-13.187696077033996	-4.854764486122185
estafette/noun	0	0	0	0	0	0	16.580102407293253	-22.4472307479457	0	0	-34.464955411399146	28.52817111408789	27.573521664153454	0.08594075378665962	18.586459020035726	-11.015035803892944
fruit/verb	0	0	0	0	0	0	-17.14734363850478	9.06044390027836	0	0	-44.12280125670551	5.5569095006980564	-27.60740579544406	7.574835778161356	-9.988603156103057	-21.129149194256236
gans/adj	0	0	0	0	0	0	0.9920285236555428	22.553183219827705	0	0	18.84366408254524	-0.7545112958520391	10.648136177780113	21.07840380243834	11.890048356621747	22.648688040033043
gedeeltelijk/adj	0	0	0	0	0	0	9.22039676283371	12.716103565911375	0	0	7.387322160650068	8.069299845188759	15.747523681698766	5.524491332390239	21.36260755949496	-9.304860801969252
geschiedenis/noun	0	0	0	0	0	0	12.757558243285148	14.383677965980922	0	0	-20.367026984578715	-21.547517694519634	4.118773490930325	-14.485672863399245	-4.196924239755853	37.03880460987345
gezocht/adj	0	0	0	0	0	0	15.917238767955547	1.7710888916282221	0	0	47.43708420618338	-13.673719336618168	-1.4836384527652893	-12.558486702711692	-13.02692508397934	16.42172302995778
gordijn/noun	0	0	0	0	0	0	-2.664213226119714	-4.157550614422289	0	0	-29.119489767558807	16.862685700002835	1.4687547097392148	-20.587344485652814	8.608134894197573	-8.423219646316722
gras/noun	0	0	0	0	0	0	-14.548840350743378	-2.1210493148638263	0	0	-19.866640335244227	0.631038103649485	21.4497874828624	14.260448609509185	-10.101216868678053	-6.5283856969635785
ijzer/noun	0	0	0	0	0	0	1.4299961260251994	6.1906915268214115	0	0	-25.282687956820958	11.319375968016649	-14.254378659434536	-17.871471927634445	18.60618909472238	-10.191183202582264
in/verb	0	0	0	0	0	0	-6.370444702260736	16.447466586319198	0	0	0.2582009541653364	-14.717133585624481	9.849116995311064	-10.363252297994775	-14.103069115657112	4.217044209335675
klein/adj	0	0	0	0	0	0	-12.624768314744816	3.030692014413263	0	0	-34.01272607944634	33.982662720066024	3.93081244694819	2.8406281002697877	-13.657198247677027	-26.831462460049526
kwartier/noun	0	0	0	0	0	0	-13.61665282715796	14.726096856283055	0	0	-30.53037710617934	-16.04225488050924	6.9557940946326164	25.698992750436556	-1.5577345002102123	-18.008615693450423
