_id	gemeen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.x	gemeen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.y	gemeen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall.x	gemeen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall.y	gemeen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav.x	gemeen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav.y	gemeen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.x	gemeen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.y	gemeen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav.x	gemeen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav.y	gemeen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.x	gemeen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.y	gemeen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall.x	gemeen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall.y	gemeen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall.x	gemeen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall.y
drugs_handelaar/noun	-19.20975309569455	-13.180908848473738	0	0	17.106467908640578	6.028867230544522	-1.6698441874957495	22.46341963811833	-14.539317092424929	-47.94129084700151	-6.454677404945546	-9.920413506285225	0	0	-6.046818915402895	34.28151527684119
duel/noun	-3.7887358315064192	-24.304490482080688	-8.44503793301393	4.894745339738194	0	0	0	0	-55.25445246544759	10.670934610964547	-13.980488855153046	-20.5875345962383	0	0	-34.55313293068545	18.481078601563226
echt/adj	21.932819856270036	-1.6398360049138365	7.596275813009545	0.7325533501661765	-4.365584039554266	16.054851113282275	7.8913443239765275	-18.249551262481067	40.45878498918459	-9.319205738952586	19.319216804087837	10.209375530359424	6.9907521111838635	-19.750290549399452	7.11014849029727	4.986852893318497
een/det	-4.95209677179203	2.6995846447721035	0	0	0	0	1.8830006561243167	-1.7085071645363017	-0.18481480134518075	7.914013844930943	0	0	0	0	-6.260760419957128	-12.503922001963705
egoïstisch/adj	10.427980535716332	11.15335413356909	2.0725262726990983	3.6405749554588946	0.18083435355178976	12.251581613222614	1.8866190340223825	-10.695853533455152	34.75504104896803	10.69647457172683	4.7161066575538095	5.069988440331111	0	0	24.33416051330675	-1.3891687957796484
elf/noun	-30.78009359383113	-20.508344130691135	0	0	-12.551928395085655	0.4910830171468274	-28.024339343756537	24.572127810837273	10.848492362876955	21.501133947314987	-26.94334781323003	11.444325931373537	0	0	34.06456462882381	26.952891711556283
elftal/noun	3.76127502331461	-26.807284967821328	0	0	0	0	0	0	-49.419146815758545	11.829350869155293	-14.068347598788286	-15.065139116675878	0	0	-34.91418498176437	22.36878649665781
elleboog/noun	-4.1276991713848945	-22.056624600145653	-11.053083775182065	4.905500056710884	22.589386385266803	-15.36666587401696	-21.34882803944237	-16.444701716242967	-43.35177470241196	33.063763960587934	-12.2365348022757	-22.633208804048508	0	0	-35.3652818214172	9.239455266564603
elleboog_stoot/noun	-6.675222240423186	-24.661385962405177	-8.938488620126952	4.089909652019473	20.785455215323918	-12.58572301715027	-24.083093064953697	-15.251532238758069	-40.497891172260395	21.5552247726833	-15.539892235706075	-23.655533493755197	21.96756593270998	11.483462330280494	-36.802151420338056	11.494674341323107
emotioneel/adj	7.983554917014676	15.8852144717702	0	0	0	0	0	0	28.777223567324278	12.699989132359818	6.680638015073702	16.81574680593237	0	0	31.57030854611496	-6.734207967137981
en/adv	24.79123093904978	19.12801432988693	0	0	-6.156061630757645	5.971146276788564	-4.924521768419345	-26.428338720522028	1.7479021229039449	29.732738044287007	13.904234755392444	-1.9783390788803068	0	0	27.73100897137959	-31.60176211000098
en/comp	21.74053113275763	3.7097735004176258	0	0	0	0	7.139194923638377	-19.927951007175828	37.553459119902854	-11.661280117552042	0	0	0	0	12.957656752371376	7.7427225888540745
en/vg	-2.4267999179197237	1.0041720748058964	0	0	0	0	3.861599999615513	-0.0010310013554501952	5.8993101623506945	7.601050348530446	0	0	0	0	-8.8614609067755	-7.783241871972058
erg/adj	14.553895414515393	15.400417318378407	0	0	-5.903495663855865	11.98344558379951	-1.24512895809485	-16.625662031302916	39.80666950098893	5.39765008741864	13.887585464961765	7.24559876121944	0	0	15.27683829164815	-7.0273351163230355
ernstig/adj	-11.94772731859721	-16.52552801781148	-12.335471166176776	6.983552453457407	22.510574003075337	-3.9808992608060563	0.8868501576886703	12.744347528282697	-24.46377190275485	5.579064744650941	10.85324354138684	-23.507967254796057	-4.627824196949854	15.452044075243869	-26.002669761526366	8.615181395563472
even/adj	23.51882941829428	16.827681139367748	0	0	-7.7796167578688715	6.090034370103296	-2.5935729339815916	-24.860168376759525	-7.453308312072111	29.5834951466263	14.547348329908376	-0.420303597978353	0	0	19.343798951479	6.484379591683217
excuseer/verb	22.676233667161693	-6.0242602306341	0	0	24.354371310900373	6.961475454192121	19.664276791925463	29.312780852987313	35.19450997410301	-23.648060558583314	18.044416727240566	-3.228423127643307	0	0	9.465153136217033	13.373655835402175
extreem/adj	6.512898721218372	14.04794325872092	0	0	0	0	0	0	39.43142814532193	9.563483818469422	2.760984788645743	0.6619834810894085	0	0	17.831179800742554	-13.155135886845349
fantasie/noun	-4.015874856040732	24.865332339566145	3.6556437339571697	-6.772714989710169	-8.868346040085136	-5.489302212634047	-12.43320036888097	1.5722855542058836	33.52772306608894	20.749777799786717	-3.6537401284510556	17.76542529361711	6.815329854206108	-10.051663883816145	39.387521947079485	-3.880788841157151
fel/adj	16.41244596782567	-11.66972917380192	-6.212993593162749	2.7694047422730703	-8.546664303196117	1.6657898604318884	-14.956617080854143	-14.869942254070164	18.268554902580064	40.165855964514975	4.45398648177114	-6.740130840961784	0	0	8.95552397032224	-23.444394168403402
film/noun	-5.896332729726765	22.13110603073631	0	0	0	0	0	0	43.64551663474679	28.01165620708601	-0.07052965686173787	19.62691626168263	0	0	35.08829817146891	-17.80516859562873
flits/verb	27.041119265520646	19.359600650959646	0	0	0	0	0	0	-3.9050067203566856	57.65753184099253	-27.52956125324098	15.650725981238212	0	0	28.644307017664115	-28.954106012310515
fout/noun	-8.860589777890732	-15.691329208020072	-9.46875808067128	1.9509876369948729	23.572498432935024	-7.958113366145343	-3.024873123048501	11.667067159264962	-36.66548546339697	16.845763145571105	7.971798968160848	-25.96146715122554	11.895479594223529	13.77207443004984	-30.250217425206717	11.118912058500275
geblesseerd/adj	-3.5982425475885598	-27.783093321982303	0	0	23.796794536626617	-15.383445069583443	31.5217211390035	-2.557060601680625	-44.59501563553657	30.125885773764193	-10.476010706269117	-21.376915838081516	0	0	-39.17301470980993	17.505416241533354
gedurfd/adj	3.1817034817214966	19.21156336529735	-3.592962633168625	-0.43556464928962235	-12.725935837288686	-4.9349169181234	-6.607216133646043	-0.48180715736658575	41.41605598919734	18.30040208447285	1.1845988667561436	16.003630478731946	0	0	28.808038384523794	-15.683321438281366
geen/det	22.149611115155775	-2.8162919333568714	0	0	0	0	8.446306172394937	-17.078674013520224	10.532002312668764	10.09662418524712	0	0	0	0	5.623542225916133	5.14579948780658
gemeen/adj	-3.2493071733065366	1.0448293614668531	0	0	-0.7161204324950149	3.603072995473132	3.6184172006146604	-0.6992929861197474	21.526435643677736	12.115935360307049	-0.7620911255871532	-0.3163198646329045	0	0	-9.420759878357998	-8.571677828347674
genoeg/adv	20.49199308143525	13.80673918389636	2.163604055915016	-0.7693909629964409	-8.588777505971649	12.072942785170332	-4.121261110879665	-18.206525326536745	41.543076545498074	3.899113231863542	16.895381121497106	5.512111472287461	9.315361522182704	-25.805149663107077	13.49582999180086	-4.1981250566742325
gericht/adj	-16.384444862148193	-0.37353184818219887	0	0	-21.171522721267173	10.05888304308847	-22.72433594374037	8.427538079160717	7.838285553014377	-37.3106796834611	-15.493393940077182	9.922543928275624	0	0	-22.480955719411323	-26.79077689153755
geschiedenis/noun	-8.019915200292399	25.00693213417777	0	0	-6.166053758112868	-12.420785374372919	-15.384804843737527	4.310588325368274	17.049874104641837	-4.3588437683658485	-4.079116973292671	28.303354564551373	0	0	42.87668478277127	-5.776088285397171
gespierd/adj	9.629988404938215	25.810174570202058	0	0	-19.984425928521393	-6.080459410788195	-9.284443572210485	-6.578849570743474	10.520741128765438	37.99874236172064	-13.287723124153377	29.467838499361108	0	0	30.797884581267645	3.3147005034628365
gevoel/noun	-4.54232876166861	28.313485161981383	7.48931981224193	-0.8657905611403337	-7.54602328122693	-6.839159626310865	-14.45022366731434	-0.18229881985447943	21.348807715528043	-42.13360083788424	-5.300116360602209	18.05107921935656	5.040188379451377	-14.170594266010365	36.12739932395638	-2.6219325010081582
gewoon/adj	19.74118606307505	4.440406928015327	0	0	-6.5854596040635895	17.970179098494036	5.414641054428852	-18.455764666858933	36.5256158238671	-12.498151482499004	17.03772444009318	11.9102853463476	0	0	15.691096845425806	5.039918612517663
glimlach/noun	6.1278924750261	4.8314388192379205	-8.468000038492635	-8.271141414237523	-7.2713651629130265	-18.027381433609488	6.542945397034586	-6.693553957572391	15.099001811898559	48.77781812597899	11.619832833913017	19.984828132631574	0.6244873296015666	-6.941977591940779	2.5293612336576636	21.417268825150398
god/noun	16.610806605018457	-3.7634005791090055	7.425092033627715	7.164447750560672	8.948678027043325	-1.2594645370204114	10.181146842003999	-11.544095097138886	14.29026893977603	-0.24621231794202908	-6.2382825825001	31.57966302506596	14.17270975428077	-12.207303171966545	27.76058569596156	19.20672101653324
goedkoop/adj	12.559525551924693	20.53075222058635	10.59297303220931	-5.67646396867913	5.869185703692484	-7.051701751405806	1.7565929206452855	-15.074640851430921	-19.574116083902823	19.35521337329671	-11.414949253209096	20.092091386110006	0	0	-17.061525986939962	-27.899040359383722
graas/verb	-29.80336530819043	-3.789294061105167	0	0	0	0	0	0	-9.79640621303304	40.79615179819817	-14.156686235938153	-35.81614122123101	0	0	-31.324727075469045	-9.370413006914676
grimas/noun	7.289633542095913	6.937128537052727	2.9026815008708113	-4.211306081950565	-7.940190430722359	-16.88953655764628	-11.801196684643918	-9.608254413050421	15.907097068938633	49.019103967656235	7.4925392246356894	0.036021451940009816	23.05421668159506	-3.5169674264755075	24.473348927020172	9.919247027202163
groen/adj	-27.913034655059008	-5.183514724634004	0	0	9.50595701729968	-22.1672952213869	28.19664160282299	13.673344665431612	8.462297013203235	42.736274078441696	-11.469189665933518	-34.20622794007834	0	0	-29.61891917429819	-11.577893026050623
groep_DIM/noun	-6.068397429687389	-2.4684949485658927	0	0	3.466555933509461	7.200616600134016	5.539552160862444	8.516550755027199	-17.414280789792265	-11.938124922015076	-8.94536740748773	-13.556929014630105	0	0	-9.990281125605545	-11.298116973898944
grond/noun	-24.078706605219427	-0.2027655312613643	13.865534859377155	-2.3836663967780023	12.71853826154458	-16.059903192257956	24.65688896148379	6.756723639589693	-16.239698472902912	47.367800417748946	-6.07012470807659	-27.92233747273456	-13.557853027792717	1.2855437409883212	-38.064266103638765	0.4297415254712268
groot/adj	-13.549507899822	-1.1054214616086662	8.698051840721291	-4.379339876271069	-21.674914328393196	7.752939686921252	-19.447049352715958	-3.8591347478256752	-2.275992144698376	6.182902187787067	-18.17422519551321	14.691177123326812	0	0	-21.419021403322144	-32.84714446093615
gruwelijk/adj	0.40695392618932924	18.74503135196841	-1.9097087402235888	4.287861702555459	-5.794094699500876	-3.482711462326761	-8.708500323010767	4.088709751879488	26.216837505472018	5.129263662566477	4.215424980725517	20.023728224649922	0	0	29.847836343149474	-3.2411710558120634
guitig/adj	5.33221163828209	6.318042890980787	-8.510426715399356	-7.702802473577673	-8.231133278335836	-18.424525805042858	-9.606649732208036	-11.573034893764932	18.395809674161534	49.00470328342524	10.739700734883648	18.88426769802314	0	0	24.376051777076825	8.378944293628551
haai/noun	-2.1745507220954026	-7.415801269116906	-5.1935800871743165	-10.049810750923964	2.498955447043296	-15.031155555679334	6.302889611634834	17.938690089681803	-2.122101169010084	38.26923915403852	-17.44788816160402	-3.4515134739324536	18.48636910108356	-10.102699157177748	-0.3240785174630687	29.971691524196338
haar/pron	9.993794502987495	-2.6199091927923757	0	0	0	0	0	0	28.940033829270696	-22.077875412081514	0	0	0	0	10.997846488760903	20.137145586947256
hand/noun	5.995618858426105	-0.5040077367638379	0	0	0	0	0	0	8.622915520591297	50.98938735690662	-8.638963977513898	-27.973332905928277	0	0	-1.691672480628177	20.354870838254
handvol/noun	-7.357572025435832	6.051578214797606	0	0	5.608038368249657	6.901404296157449	5.812382698000826	10.08808989620709	-10.53052207500538	-1.197512490384605	-20.98479129565229	-18.079140502001078	0	0	-10.37686979935042	-13.018653691207
hard/adj	16.08241136009958	-9.82539372390434	-5.9854953829065165	2.3815879627158067	-7.376505134272342	2.632676716449887	-16.22095827251242	-14.156868821034562	3.131998459221462	55.09642738551145	4.615818847842905	-8.093818716289434	0	0	10.077919497196698	-24.69402086412685
heb/verb	17.467046929389937	-1.0570121011762907	0	0	0.5863080682328522	18.032118520751162	16.054559707180616	-19.873974004718722	23.090814148391498	-18.479808809995745	23.216546858636157	17.986310981908268	0	0	3.380346881267644	7.465185098244483
heel/adj	15.217151951722942	13.301704999011566	4.189142236783687	-0.8356119574476351	-3.185791650778776	11.952795123193486	1.7948507014294834	-17.68321158337078	39.42720885064918	2.4204851429261995	15.706704724976213	10.193284873374171	2.377200495495279	-28.0211446584952	12.483950109368644	-6.34959800530968
heel/adv	15.91652369566659	14.297663100533711	3.8204098010440206	0.5045985370355306	-5.0740545409976825	12.78738444984261	0.3716367087093806	-17.702987958933697	39.98212643396092	3.2958455284408386	14.748354499300456	8.337619305496302	1.9816639551356754	-24.17689927344221	13.896989195389068	-6.380228163645643
heks/noun	-29.294684612370112	-20.444577188103853	0	0	0	0	0	0	13.258459126836529	21.80622516583676	-26.834088013662114	9.791334819666657	0	0	33.80810214689608	25.327358934301554
helling/noun	-25.939317698065413	-3.717276818500371	-12.85185953677983	-0.38441090779386494	13.265665967457508	-20.693391352705753	28.306078566945875	10.874982092646388	-18.661840814580003	37.17354915345726	-8.005565223858632	-38.157947949324914	-18.553449794322823	11.591915026426237	-37.57512728245294	-10.529515512614596
hem/pron	10.569970396922677	-3.036655773186886	0.9928446630715905	6.696197149092881	0	0	0	0	28.97917899496266	-22.699242886385026	0	0	0	0	9.77237307245722	19.494552453705694
het/noun	19.22895304915482	7.360922394263723	0	0	-3.5732605699329976	19.969837838532325	3.988346041407523	-23.57538473823422	41.8345728662826	-5.39893412862007	21.217365205048708	7.726082804025888	0	0	12.135367478922785	1.7500194965082878
hij/pron	12.285646540016991	-3.3396705011273604	1.2277362341444975	6.102821148550982	0	0	13.713741919134737	-14.032243554484543	27.394564228534023	-20.582007317914485	0	0	8.836077447841397	-4.055830100358542	9.81156017873927	17.097853001949563
hoe/adj	27.54191592531336	5.3971466886175286	3.264117475402632	-0.2586713549307898	-6.296230811497625	15.645820703550513	12.58082091729756	-20.240436536404296	43.50472634229363	1.479109497296239	17.346033475224182	8.572332174357202	12.384675573974567	-19.757864689425492	7.358106779237945	1.0089240131144126
hoef/verb	25.459045100455494	6.2264117849509955	0	0	0	0	0	0	32.031666950203316	-11.62859509593519	0	0	0	0	6.476788625220485	7.30728713638636
hoewel/tag	18.209480765875412	19.00592797590817	0	0	0	0	0	0	37.38854810194913	-0.6097894641854199	0	0	0	0	19.210112740077708	-7.761981002034446
honderdduizend/num	-9.81335574743686	4.002503807118337	0	0	0	0	9.72595154127018	13.579731298261091	-60.61028516107757	-9.497036945809953	0	0	0	0	-22.748797624894923	-16.98330634631947
hoofdpersoon/noun	-4.733736261774533	18.19354105893332	2.8559390056894407	-10.480329807490417	-4.310186534809777	-1.7551586511050021	-2.9770639412629865	1.967796238831351	30.806560269963683	18.963477865241785	1.9601542845186444	21.340344384101137	0	0	17.53374770791197	-30.589556086028757
humor/noun	-1.4716819415306674	24.395862339179835	4.390456082696289	-5.2916802859813625	-10.117177346703125	-7.451841450342623	-11.369724711190063	-1.958626664057929	34.28927879127546	21.58328493942465	-2.4547623207517835	15.54605892216046	0	0	34.35608828966251	-9.062984418196466
hypocrisie/noun	7.071943277795902	20.115680458430568	0	0	-21.829499229570153	-10.525174176737465	-17.461209326760866	11.373141207737929	23.90598437086006	-38.14793239448427	-32.1846182356733	3.244746176441234	0	0	45.14302976355279	-11.58651216443013
iemand/noun	11.45949383955475	-4.307289734756111	0	0	-0.3160523002535426	16.934128292854894	12.56267136267131	-14.0693063680326	29.457210020140835	-19.937649838015695	21.889619683806814	18.59292924433282	0	0	8.639341435936043	16.194861316571004
iets/adv	16.328616072153896	21.001044256869882	0.7916341679908586	-3.45454890811116	-11.269155043722153	7.359995888329618	-5.204726761992557	-21.628512390061115	36.73777969739331	5.449172170594297	13.767922257001594	3.3821342088965367	-3.0372927062216553	2.771176088518107	12.912145900088213	-10.834917373324
ik/pron	20.212801235172048	3.0548506974004215	5.733207820181039	2.8473442702824068	0	0	8.959991955188848	-20.398190728534626	36.958470601172344	-14.173492042711946	0	0	16.18954596334105	-20.059248492863127	11.15437086094566	10.228783681219733
imago/noun	-1.5206755583552711	-4.626053283084261	0	0	0	0	0	0	56.84738901115431	16.978122482725645	-5.649846756513264	-4.975558510104062	0	0	21.335018218786676	-26.35634005135358
in_borst/noun	8.575271512521716	29.482329200806674	-6.895030335515449	-2.6822459355609354	-21.462533420587043	-3.546102989075005	11.0198272641046	22.32376457227735	43.71298188036334	12.05169901754819	-22.042777959029404	4.757510987377254	24.21963723560174	-14.80838252661197	23.003218237908737	-24.04995102194162
incident/noun	-6.5471334192598984	-18.310961846512747	0	0	24.145246357420966	-10.249866470017192	-19.543940645360344	-22.499909655456108	-17.472332087988836	-34.4500841491618	7.154636737990954	-23.044838559077615	0	0	-30.504183695924887	8.629399069714093
inslag/noun	3.721671356094615	15.569129543294844	10.950509761570194	4.004171139053735	1.5601503591565193	1.9695324808136105	8.838763221224562	7.330170968707311	34.35464490036478	8.123513230725237	-5.52707626620589	10.58702906571786	-20.44455500483551	-3.9125421653319887	29.701160268363797	-8.839691028517986
inzicht/noun	-5.0320912266382996	27.711927012893053	8.022773530385464	-1.9259134664299364	-8.440416018089554	-7.8457630688095366	-13.05857665194712	-0.6684109317352926	21.903538458942602	-0.11203145979156437	-5.806965893065078	19.488917724576183	0	0	36.55451216112629	-4.8784219922485725
