_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
geldig.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	-0.4374366072297795	0.6209194958541914	NA	LEMMAREL2	NA	LEMMAREL	139	selection	NA	NA	5000	all	187	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	-0.37845116040023485	0.5931849306941555	NA	LEMMAREL2	NA	LEMMAREL	139	selection	NA	NA	5000	nav	187	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-0.29859469537442235	0.6739703705739829	NA	LEMMAREL2	NA	LEMMAREL	139	selection	NA	NA	FOC	all	187	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.34455527496886657	0.8018340898747937	NA	LEMMAREL2	NA	LEMMAREL	139	selection	NA	NA	FOC	nav	187	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	-0.44992453906931545	0.6449376149807862	NA	LEMMAREL2	NA	LEMMAREL	139	weight	NA	NA	5000	all	187	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-0.4121454538720867	0.6335382069587732	NA	LEMMAREL2	NA	LEMMAREL	139	weight	NA	NA	5000	nav	187	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-0.3539424558440296	0.7534152636692862	NA	LEMMAREL2	NA	LEMMAREL	139	weight	NA	NA	FOC	all	187	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.3758935018329841	0.8218494993919776	NA	LEMMAREL2	NA	LEMMAREL	139	weight	NA	NA	FOC	nav	187	2	geldig.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav
geldig.bound10-10all.PPMIno.LENGTH5000.SOCPOSall	2.046523373568116	-0.828902911357101	NA	NA	TRUE	BOW	972	no	all	10-10	5000	all	235	4	geldig.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
geldig.bound10-10all.PPMIno.LENGTH5000.SOCPOSnav	1.9753658921976525	-0.9858094305393684	NA	NA	TRUE	BOW	972	no	all	10-10	5000	nav	235	4	geldig.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
geldig.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall	1.6031917518064098	-0.4347023781912312	NA	NA	TRUE	BOW	972	no	all	10-10	FOC	all	235	4	geldig.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
geldig.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	1.513086683943826	-0.3508802167620203	NA	NA	TRUE	BOW	972	no	all	10-10	FOC	nav	235	4	geldig.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
