_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
hemels.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.02431263042692103	-0.676777445868323	NA	NA	TRUE	BOW	457	no	all	3-3	FOC	nav	209	7	hemels.nobound3-3all.PPMIno.LENGTHFOC.SOCPOSall
hemels.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall	0.09273070868066148	-0.9498236485830084	NA	NA	TRUE	BOW	376	selection	all	3-3	5000	all	207	7	hemels.nobound3-3all.PPMIno.LENGTHFOC.SOCPOSall
hemels.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav	0.01817592376120887	-0.8843178596599056	NA	NA	TRUE	BOW	376	selection	all	3-3	5000	nav	207	7	hemels.nobound3-3all.PPMIno.LENGTHFOC.SOCPOSall
hemels.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.10184157269919168	-0.5055453477915661	NA	NA	TRUE	BOW	376	selection	all	3-3	FOC	all	207	7	hemels.nobound3-3all.PPMIno.LENGTHFOC.SOCPOSall
hemels.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1774690699716301	-0.4985990164089997	NA	NA	TRUE	BOW	376	selection	all	3-3	FOC	nav	207	7	hemels.nobound3-3all.PPMIno.LENGTHFOC.SOCPOSall
hemels.bound3-3all.PPMIweight.LENGTH5000.SOCPOSall	-0.30639361459748893	0.01375890917740349	NA	NA	TRUE	BOW	376	weight	all	3-3	5000	all	207	8	hemels.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
hemels.bound3-3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.3490657833292017	-0.01515635007183318	NA	NA	TRUE	BOW	376	weight	all	3-3	5000	nav	207	8	hemels.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
hemels.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.39541707677587873	0.08465449641086985	NA	NA	TRUE	BOW	376	weight	all	3-3	FOC	all	207	8	hemels.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
hemels.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.4626766004622905	0.1268199517528897	NA	NA	TRUE	BOW	376	weight	all	3-3	FOC	nav	207	8	hemels.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
hemels.bound3-3lex.PPMIno.LENGTH5000.SOCPOSall	-0.4787096876605053	0.9178808627097602	NA	NA	TRUE	BOW	346	no	lex	3-3	5000	all	204	8	hemels.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
hemels.bound3-3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.4645353537545917	0.834955880634666	NA	NA	TRUE	BOW	346	no	lex	3-3	5000	nav	204	8	hemels.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
hemels.bound3-3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.4162265627674224	0.5376854089255603	NA	NA	TRUE	BOW	346	no	lex	3-3	FOC	all	204	8	hemels.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
hemels.bound3-3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.4529304016622499	0.5563374039067471	NA	NA	TRUE	BOW	346	no	lex	3-3	FOC	nav	204	8	hemels.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
