_id	hemels.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.x	hemels.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.y	hemels.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall.x	hemels.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall.y	hemels.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall.x	hemels.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall.y	hemels.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.x	hemels.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.y	hemels.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.x	hemels.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.y	hemels.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav.x	hemels.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav.y	hemels.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.x	hemels.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.y	hemels.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.x	hemels.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.y
zie/verb	12.136390893155983	-6.41877625077346	0	0	0	0	-14.817039109091368	-3.8957154106012504	10.9072320102164	19.701117747186395	6.79645953891863	22.875558990638005	3.6443397434174787	-5.838054538576955	12.559705491506381	8.627356788323377
zij/pron	3.2843626504218504	-23.509173176446097	0.40779910748653125	0.6362082140123038	3.961844998509683	6.7735429234572715	0	0	4.043619679361693	17.6662478508594	-20.112819944689967	26.154938330896133	0	0	0	0
zijn/det	3.5658329228888004	-18.10088221863725	0	0	0	0	0	0	-7.6502184778212365	15.558304289373684	34.36067180653316	6.460200013287493	0	0	0	0
zing/verb	10.591513248904501	13.417516828916549	0	0	0	0	-2.0532032257745714	15.172011684004659	16.865571395036525	-2.1763299772184044	-8.960116233523328	-31.219968703475896	15.158726228036732	-3.177182505228192	13.191836223144108	-3.0632428379243066
zo/adv	15.796310043667305	-2.9973450579484484	4.237766665115325	-4.175884461596876	8.344013191146729	0.2655853718635144	10.210361042672025	15.97244877874558	15.291229797198083	12.675400835156422	-21.198235385404384	5.828849839653409	4.166604444772802	11.63984278561974	-0.11720237891010703	-17.703623548687123
zodoende/adv	-7.953896968988272	-28.515946098660656	0	0	0	0	12.203217748168013	-16.289735880324905	0.24373813244946824	19.613470345983103	-22.690015319539057	31.48876144434062	-11.30321869629897	6.410849823210833	-21.989930731223335	3.783285683909721
zoet/adj	-12.870487860589689	17.498088359726307	0	0	0	0	15.310493520063828	12.226644409192751	-13.092258228902848	-24.041061021112238	24.296702775402828	36.152399860799306	18.4178244866212	-9.564763375888235	15.750527182565348	-18.538751553898628
zondaar/noun	-12.02455014726257	-7.803814651598681	0	0	0	0	-6.214308832064111	-12.123072513329578	-9.114889859414147	-13.157241576904749	43.20536187559613	-16.042886943406693	-2.4583039745549833	16.685019948195183	-15.673540119301476	-11.682688741102755
zorg/verb	5.714006960313161	-9.18224058212175	0	0	0	0	6.038839021555566	2.4391080794069655	-4.228944568001017	6.338414781657964	-25.62779499517889	-14.18594266157317	-7.482706917911748	5.753412698117719	-1.979803548642778	6.637848666492139
zulk/det	-1.2358747432359942	-2.9591840774315212	0	0	0	0	0	0	5.0217706184063955	5.364612636201428	-10.125741532608615	5.3248103292136255	0	0	0	0
Caraïbische/adj	0	0	0	0	0	0	-8.562508627170264	15.906946096626156	15.031273202726958	-8.078258291612636	-9.677979206061586	-38.77744544517394	17.500624236817195	15.741509435042968	13.356410336818309	-8.333607246678303
aanvankelijk/adj	0	0	0	0	0	0	17.983625406456113	-3.9550665990977416	5.087412778527414	22.94139210958259	-30.076125657106903	17.20260179922852	-3.5301801323497037	-6.584601998150732	-15.835149667844602	-18.97255395959991
aarde/noun	0	0	0	0	0	0	-5.02838408073884	-10.70813508593201	-8.737660248876383	-10.562932684056518	34.93909741507734	-15.41182313043766	-17.10484226373259	-4.670010227066037	-13.788735236435423	-9.203589225409795
beloof/verb	0	0	0	0	0	0	3.1383299061644103	-24.82811905502226	-9.043680590818502	25.781684264425667	-1.4881269351803226	55.57335731367896	-2.8486674982272917	-12.875978818114577	-30.218921567270968	-6.202223769584109
beperkt/adj	0	0	0	0	0	0	13.288351171933622	-8.577616973107583	-17.06582518429228	12.71731993166669	29.80621114982801	-40.69252904721455	-13.440162886095395	4.837189855381185	-14.94710865809198	7.89633151947163
bis_nummer/noun	0	0	0	0	0	0	0.5839145583654598	17.25329140148092	19.661591375888825	-3.7891256786513066	-9.922210059692018	-33.30810432900076	17.998182718903283	-14.267749953086428	16.18261217831508	-6.222217638969351
combinatie/noun	0	0	0	0	0	0	-0.998246919487503	9.112642069714072	4.137270760512686	-3.944268713637681	-7.278957603607036	-20.791866622715208	-7.660203132755542	-9.576595795884844	7.2223333055808805	-1.6241700944879196
commentaar/noun	0	0	0	0	0	0	-4.48400916423038	19.034153315310324	17.004129189190223	-0.04801111458601369	-17.547254655949722	-32.958459634461	3.872818356313973	-12.145545675109183	20.2709269823031	-5.357468515450819
cru/adj	0	0	0	0	0	0	11.623860428252607	17.25346825363749	15.501048150062363	14.665616278035564	33.242001841486434	39.75773836643737	-12.008110651242255	14.818762114226871	1.5981073193482669	-20.436591352252748
dag/noun	0	0	0	0	0	0	-19.258203934518356	-4.048045598153898	13.172679596829585	23.196018732807307	-53.588735799262395	16.958924464719416	-20.482328499263353	-0.07616354252183359	11.05874917403886	22.874114078251143
dol/adj	0	0	0	0	0	0	1.9483851811018713	2.5017674970098334	1.9370700106912881	-8.708519358650923	5.464968659273885	-4.434171726758863	13.953096408173579	-0.46174023500689837	4.553051397350976	3.880445432771073
financier/verb	0	0	0	0	0	0	10.201399205088505	-19.406689650767863	-14.339720144491668	15.93936961109861	-41.06713720232061	-5.289754489273303	-9.197550175413893	-11.896522152596203	-30.063913679344726	5.833434961412532
garnaal/noun	0	0	0	0	0	0	17.497557122540368	13.329502478802922	-14.27961648084137	-26.553180490449403	19.381924443158372	41.21499791469385	-28.52921090373642	1.2673343273162232	17.78473119829998	-20.762315164128058
gebarsten/adj	0	0	0	0	0	0	-6.570285430919369	17.285509148306762	17.686332399014358	-7.7994629812064415	-15.611921700622252	-19.525352832148958	14.107061178804718	7.787364320010415	7.348501568229795	26.12569714824375
goddelijk/adj	0	0	0	0	0	0	3.6704670073974137	-10.09769472227712	-7.140011834149869	-7.191745889889349	33.272889225377384	-13.90173607793185	14.392611388600162	3.9972286844075615	-15.224854037379531	-6.795380345188314
groente/noun	0	0	0	0	0	0	18.72157278508374	13.37963977652249	-13.786218259994268	-27.909096303016685	20.043050370825934	40.21487902887913	-28.56852732555763	6.537202223805259	19.05906449378856	-20.06506062574459
heilig/adj	0	0	0	0	0	0	2.7526645629930075	-10.745904443248955	-5.908623052877376	-5.3870320032496295	38.70883917691007	-14.628594305390306	4.493239738166041	1.8023618999089395	-17.1724311904496	-6.738214840808445
hel/noun	0	0	0	0	0	0	-5.281468348356029	-12.354032766028181	-8.135623316316401	-12.524721657755643	40.74379868441651	-14.769067408539117	-4.314531693081755	-23.143053164334205	-14.755054487601841	-10.931363229092177
herken/verb	0	0	0	0	0	0	-7.350226695866464	12.279796810225058	11.902700415979565	1.9549862166632062	5.368426582449605	-7.270526562852613	9.994311672064555	-5.334386210884143	12.973154604264696	1.2069244626749787
het/adv	0	0	0	0	0	0	-17.025248623135255	11.682854863848931	10.43922454099329	30.387715005979537	25.97301580546892	-22.6573109858638	-21.2586242650666	16.90623899795393	0.3691042463856164	-11.31366256725914
kant/noun	0	0	0	0	0	0	-9.690504707129548	4.755425110512482	-1.432100524848918	-6.295622748000993	-14.372180417607787	-6.622897352507678	-9.093003775479913	-2.7185777318299604	-5.387895133604826	-15.17684035833588
koppel/verb	0	0	0	0	0	0	4.550240753811805	7.823256594600818	-0.7039478234360064	0.35451314687492425	28.594101893523302	-30.81257685177283	-17.590463228833986	3.4863389509098845	-11.10814094201667	7.3137025172806185
lekkers/noun	0	0	0	0	0	0	17.71316334810326	10.340486857910541	-10.607306687760683	-26.117428119427522	25.653019229605366	39.48105235768981	-24.503648233737714	8.183035972231949	15.26138097171805	-21.628603160351297
lief_DIM/noun	0	0	0	0	0	0	0.22101974339445163	-19.678292361193762	-9.555854567366296	19.71921345984395	40.09612933284506	13.571805406042603	22.277280235622502	0.2831445681488986	-18.8239925695969	11.847625141505445
literair/adj	0	0	0	0	0	0	5.77641809381707	18.676565140186607	-20.21532740389227	-9.827460058822655	10.629561696094909	-32.600821371867895	9.023021837428054	6.702307520367988	-2.1385035990409333	-1.208633687457518
melancholiek/adj	0	0	0	0	0	0	-5.191435039501173	14.730992878813554	14.46486433972595	-6.1506419740742055	-8.163135196794299	-27.25863440846737	19.749094997769266	-2.9940980267648634	9.354762866084753	-0.6203071247856299
moeder/noun	0	0	0	0	0	0	-1.2270076672792192	-17.75753881933492	-7.518365730635277	19.23737889772223	41.2320108470299	11.470097290248283	11.107080450806393	1.6133534972828125	-26.077311196450445	-1.2788882496909153
musicus/noun	0	0	0	0	0	0	0.23009714319877855	13.717725518295676	10.694847471832933	-2.6986965472986406	-2.6903863678342423	-34.57164999552055	15.588148549561982	-6.873481415869066	9.145830894266519	-5.874282270352178
muzikaal/adj	0	0	0	0	0	0	-0.6268911339005531	10.715633104521698	7.364766932830975	-3.865306734646112	-4.194466421150094	-25.08322111852896	15.057186556094146	-5.638240925066241	6.899065895259713	-3.1753650113734846
neem_op/verb	0	0	0	0	0	0	2.162378242582301	15.674802281498469	17.61448737000586	4.662173644405548	-14.732377456466995	-36.42961858649791	1.3069899355956687	-1.6535676033444324	-10.572026064099193	24.019012946938535
om/adv	0	0	0	0	0	0	-16.969842729135603	11.93227662334937	10.653102609951167	30.541049347461364	25.003222885077495	-23.35185964326058	-21.262277454826744	16.911634117970085	0.21052511738500554	-11.387521758541212
ontsteek/verb	0	0	0	0	0	0	4.617714018771489	-1.6017321174905599	16.047633785074012	-16.41071719195926	20.450242146077034	24.63644697797357	5.948256213272969	10.003472617773697	21.970454983401147	11.007538643946651
palet/noun	0	0	0	0	0	0	-1.1712222505350045	5.48168347225721	4.26008941880934	-13.483554745276987	23.355946414952616	33.233751389613495	-23.12387806041692	5.048268197711203	6.444821398483108	7.232079299561477
pose/noun	0	0	0	0	0	0	-14.000453358216923	12.299704277854733	-12.684104726658013	-10.734200125948728	0.8734607105311244	-27.16798000471568	12.785905136847969	-15.405109985021351	4.695562655999749	1.2357529924491952
presentator/noun	0	0	0	0	0	0	-1.0675024455641775	20.323543726848417	23.503893038007934	-4.7653688205544	-15.876517045885942	-33.525503940931635	22.32807001919029	3.438750914145517	18.244837456476986	-1.485088376978165
probleemloos/adj	0	0	0	0	0	0	-3.341592942696983	-22.51626276650605	-26.62444724822315	11.784290399127663	-39.80062551770566	15.216430863358092	-7.2860768848768664	7.475054472115661	-20.91503486185206	3.222439848716101
roman/noun	0	0	0	0	0	0	4.39676583577757	19.2509969736232	-22.209652992007026	-11.806742204542608	9.211566062047133	-31.740472398650898	9.21732878542715	7.148229378867873	-0.954481853971762	-2.433324122284548
schijf_DIM/noun	0	0	0	0	0	0	16.787933840814045	14.746666632745313	-16.048635923596567	-26.341135351006134	22.99903888691613	43.61168854182412	-25.937517782087358	3.7274135892878095	18.221969215035728	-22.847134325194613
schilderij/noun	0	0	0	0	0	0	-4.859144765498229	-2.1741559856847745	1.5329658833007562	-13.818776757497261	15.331817044374025	-20.215084815091796	7.233028391589792	15.433913994369421	4.696578622629534	9.2969050416462
schitter/verb	0	0	0	0	0	0	-2.093001496344289	1.3330616909440667	6.239808633377612	-12.338126668656049	11.823283919392573	-0.6069157824497105	-1.9149717968264712	6.121986937615282	8.15460324567386	8.75973443263375
slinger/verb	0	0	0	0	0	0	-14.819623931433897	-6.085255799940821	-15.65319079966296	-12.347353089906722	22.009998573983673	14.20655612716514	-4.787211182926975	22.56590205103192	13.900096819290278	10.595898501256128
sluier/noun	0	0	0	0	0	0	0.6652393818943486	-3.734573138308203	-0.7593422301548624	-17.278846171629137	9.17968427786974	3.5865908688780612	23.252956100936242	1.4097958580979408	7.517355495312518	12.936107110296472
smaak/noun	0	0	0	0	0	0	16.256293859421504	12.915183306430924	-13.953475404946477	-24.98911112328195	23.434361186879332	37.01194327675933	16.071445677785665	-8.98503480179506	16.70445716295126	-18.841749207350283
spaghetti/noun	0	0	0	0	0	0	20.220136457474432	12.339456420820111	-13.89952591673705	-29.980250319499184	19.39027567345641	37.96434853849806	-28.375501193018625	5.938545639194255	21.17132850921444	-19.468643871049856
toch/adv	0	0	0	0	0	0	-17.483065768485865	3.8879480647648252	12.440457286087678	14.362451273344812	-25.866832856731364	18.800865213544192	7.90767568258415	-11.383640292884738	2.5865965958463555	-17.758631461098993
tomaat/noun	0	0	0	0	0	0	18.609004160949798	14.211549050378991	-14.724794463879457	-28.297124326706342	20.680375532871874	41.752189802269	-28.99654221179189	3.975080173347009	19.733316810444556	-21.07913602556552
uitgekiend/adj	0	0	0	0	0	0	1.2129736079247881	9.275908941538592	-0.7094684283409812	-1.5916274354247746	-2.034189150492647	-20.20378684296146	25.80532852617191	-10.957059240102971	7.122072099204155	3.9291940727965433
val_samen/verb	0	0	0	0	0	0	5.56161900666182	7.563675269761428	-1.0048372861562545	1.662436509768934	14.71389778894912	-10.911296606942953	-10.472176374674358	1.5862042297442138	-10.239675159732993	4.954437908623037
verkneukel/verb	0	0	0	0	0	0	16.34213826384439	4.374944776733217	-1.546077529463095	-28.969370257199234	5.1010457789369	26.507901491560137	28.333077237791187	-6.241781244112655	19.004604251055053	13.57729616378978
verlies/verb	0	0	0	0	0	0	10.540299141701606	-3.2215158181399413	-6.372039576397813	23.39027519011052	-40.01195186232863	10.70217003330041	-11.55604924753882	5.035667139378677	-24.927610556277248	-6.950567242337574
vermoed/verb	0	0	0	0	0	0	19.247598610251593	0.41313107437264085	3.523989147229459	12.029960071518447	-16.578941971358756	17.86199383223892	1.482438117721519	-15.55359341413667	-8.840434985274156	-20.96645619391909
verte/noun	0	0	0	0	0	0	-6.653019413188397	2.649570777291823	10.723455663952967	-10.07942051532937	9.772907274981407	-4.046359848691553	-13.802712151410155	-11.125574945831376	14.164822744176735	6.931109948368984
vertegenwoordig/verb	0	0	0	0	0	0	6.527188199873204	-15.443327552083272	-23.201766013661597	4.313818592101481	43.62169308945577	-2.841186221708454	-18.634748609471803	0.2794744781291345	-22.445473805171435	-13.58667673427911
voel/verb	0	0	0	0	0	0	-12.004070093633151	5.273780427670836	11.081547360625446	10.084895156603071	-7.550160095316903	12.485685393735228	3.8167680514155293	-8.18434944836807	-4.6625851529133024	-10.91909368796008
voet/noun	0	0	0	0	0	0	-12.433923221733835	-9.261761388197623	-14.821404503224281	-11.303480592503291	16.57551098437631	20.51626078677046	-7.2271837946319835	-1.0738334901290427	15.285263880829897	11.89805995830503
voorbereiding/noun	0	0	0	0	0	0	-21.483858795733067	-4.661580488024779	-2.256542404445485	25.700513209465576	-44.96534033669678	2.4684305287602673	-3.2371154949973375	3.2669523434766465	-22.124656549850805	8.25525525516557
wapen/noun	0	0	0	0	0	0	7.0951584014109095	-21.8516056205632	-14.583548472613957	13.681504152760986	-23.941280016818133	37.7013026401658	-11.450589300085385	-13.873843310778133	26.893297680936037	3.9862509430756483
wenk/verb	0	0	0	0	0	0	-8.822982271880612	-13.523907916940182	-10.739197153636255	-15.690348896108286	36.28825998837911	-28.80493103554757	-2.9950520617726246	7.252875128254489	-8.065171354366543	14.916444964256971
wissel_af/adj	0	0	0	0	0	0	0.5866409268919017	11.743109300410136	7.399240413647833	-6.334626111825698	3.1958665117471785	-16.46736070772004	-1.0084735677117553	-0.6771453221906194	6.801407959383468	0.07852404188041001
wolk/noun	0	0	0	0	0	0	-5.809158123923606	0.23847097826327301	3.460572394437583	-18.50505231044076	11.436532510881484	10.32994374773137	13.960363871510175	1.4951192951003882	12.021857112604263	11.801807723509203
zoek/adj	0	0	0	0	0	0	9.485903732624655	5.24070290907227	-7.935193522173539	7.345558575737903	-4.435047176503428	41.349923485560645	-4.783450789813207	-4.464826307558462	-6.683256514508016	9.941870760166315
zweep_op/adj	0	0	0	0	0	0	-3.917308990299714	12.557164110393584	12.782015935814677	-2.8696797526366415	-8.077189033549693	-24.79009771368415	17.018016507331687	15.666111761982549	10.539237194050196	-1.7809505867393576
72/num	0	0	0	0	0	0	0	0	-19.852393838637457	27.1990497410292	-61.317899323449424	5.3856053419350545	0	0	0	0
Barbara/name	0	0	0	0	0	0	0	0	26.577834475543913	-0.6622049990192976	9.529615632953666	-41.250092764446734	0	0	0	0
Cauwenberghe/name	0	0	0	0	0	0	0	0	-18.905133723417446	26.969263773507034	52.971718542212706	11.56329638458581	0	0	0	0
Clark/name	0	0	0	0	0	0	0	0	24.168953314792414	-3.532602594805382	6.608841735506383	-47.84495426438014	0	0	0	0
Genk/name	0	0	0	0	0	0	0	0	6.094259494155773	25.980711913270216	-42.58703322863282	9.316085352150575	0	0	0	0
Greenaway/name	0	0	0	0	0	0	0	0	-3.020799976459642	-14.241327536795195	13.747695419223339	-21.043173060242	0	0	0	0
Houston/name	0	0	0	0	0	0	0	0	26.86289168971208	5.286235060118418	-18.786059533981394	-48.25794490775753	0	0	0	0
I/name	0	0	0	0	0	0	0	0	24.26045193435935	-8.246754760180929	-9.681839116496056	-43.46629968722571	0	0	0	0
Koenraad/name	0	0	0	0	0	0	0	0	-23.58815941224444	25.304702323252837	19.855610114394054	-31.212553995180954	0	0	0	0
Liebe/name	0	0	0	0	0	0	0	0	-20.84664372582821	-14.932503197540537	-8.240438945683609	-46.917420228376905	0	0	0	0
Lucien/name	0	0	0	0	0	0	0	0	-18.811737788658245	26.452279586217625	46.724074006252	10.364949800274456	0	0	0	0
Modemuseum/name	0	0	0	0	0	0	0	0	0.23986897930766576	-14.28626066649618	19.809454073102074	-22.55354405517552	0	0	0	0
Rivaldo/name	0	0	0	0	0	0	0	0	-10.076881434641907	3.305786296871667	-38.69801811833802	40.801252529988496	0	0	0	0
Schmidt/name	0	0	0	0	0	0	0	0	-24.461127929865242	-14.175311798218825	8.891844711200093	-36.05483706062187	0	0	0	0
Soedan/name	0	0	0	0	0	0	0	0	-20.5019458982528	11.287705877585664	-40.2507534457545	-8.198449054186408	0	0	0	0
Valentijn/name	0	0	0	0	0	0	0	0	-23.376584597266717	22.501170033036605	39.256286855901635	2.869169754645943	0	0	0	0
Whitney/name	0	0	0	0	0	0	0	0	26.947617439839	5.085310906123081	-18.79376484983139	-48.30690348692875	0	0	0	0
Zuid-Korea/name	0	0	0	0	0	0	0	0	-21.698431359855828	14.63094845973528	-45.610760423439515	10.090145980812355	0	0	0	0
bovenuit/prep	0	0	0	0	0	0	0	0	19.45579537446484	11.106029445535778	0.9603375068434434	36.52358289585216	0	0	0	0
elk/det	0	0	0	0	0	0	0	0	5.065902401413646	7.739064599935297	-8.141863736756122	8.75027922448377	0	0	0	0
je/det	0	0	0	0	0	0	0	0	-8.565298963283357	13.859660762326326	36.09253163529881	5.321891158986089	0	0	0	0
mij/pron	0	0	0	0	0	0	0	0	10.1693945079171	14.942479899083759	-16.54474671495199	27.656793422982766	0	0	0	0
mijn/det	0	0	0	0	0	0	0	0	-8.411858239082765	14.744048035412463	35.858212727048226	5.997664944499928	0	0	0	0
terecht/part	0	0	0	0	0	0	0	0	11.221245557090253	-26.564697030357063	-53.77710782423822	-4.709422879362678	0	0	0	0
'80/num	0	0	0	0	0	0	0	0	0	0	-47.497439764221014	17.599088390486127	0	0	0	0
*/tag	0	0	0	0	0	0	0	0	0	0	15.537414042349447	38.011219283763374	0	0	0	0
11-17u/noun	0	0	0	0	0	0	0	0	0	0	-57.844641190114544	-6.792276431478789	0	0	0	0
11/noun	0	0	0	0	0	0	0	0	0	0	-60.72820149779111	-1.0081421913585884	2.593138550568436	11.335766215511384	32.31016688353979	9.358143909264882
2/num	0	0	0	0	0	0	0	0	0	0	-49.74807779992599	27.87747564981874	0	0	0	0
20.30/noun	0	0	0	0	0	0	0	0	0	0	-61.15213398797484	-2.652084335332217	0	0	0	0
28/num	0	0	0	0	0	0	0	0	0	0	-59.82723467018637	5.046514285318275	0	0	0	0
29/num	0	0	0	0	0	0	0	0	0	0	-59.778085369882284	5.0179373548108375	0	0	0	0
30/noun	0	0	0	0	0	0	0	0	0	0	-59.46971119968359	-1.466120192954349	2.5298970604969893	10.479133318377706	32.90040242838812	8.965492704567636
400/num	0	0	0	0	0	0	0	0	0	0	-49.774825473706464	27.006633076164018	0	0	0	0
7/num	0	0	0	0	0	0	0	0	0	0	-60.7939166434174	3.0998771847842574	0	0	0	0
ANTWERPEN/name	0	0	0	0	0	0	0	0	0	0	-33.37316378059998	-30.757201466657985	0	0	0	0
Ab/name	0	0	0	0	0	0	0	0	0	0	-61.23756028196049	-4.733843238265104	0	0	0	0
Abel/name	0	0	0	0	0	0	0	0	0	0	0.45338965609492404	-49.49056520045931	0	0	0	0
Afsluitdijk/name	0	0	0	0	0	0	0	0	0	0	39.830277534835695	-30.401987142945384	0	0	0	0
Al/name	0	0	0	0	0	0	0	0	0	0	48.48912549476795	-13.595990706633986	0	0	0	0
Amerika/name	0	0	0	0	0	0	0	0	0	0	-37.88867977294003	-7.754054260118898	0	0	0	0
Amerikaans/adj	0	0	0	0	0	0	0	0	0	0	10.455616561903417	-49.691351492553395	0	0	0	0
Andreas/name	0	0	0	0	0	0	0	0	0	0	8.607291678129275	-43.55697034089131	0	0	0	0
Annemie/name	0	0	0	0	0	0	0	0	0	0	50.5238237605573	17.346881428907267	0	0	0	0
Antwerps/adj	0	0	0	0	0	0	0	0	0	0	-32.35814001962375	-31.555272739591775	0	0	0	0
B./name	0	0	0	0	0	0	0	0	0	0	50.80441745489231	12.710059132596228	0	0	0	0
Belg/noun	0	0	0	0	0	0	0	0	0	0	-19.608746441916107	30.104931242410053	0	0	0	0
Bernard/name	0	0	0	0	0	0	0	0	0	0	50.315050058249234	8.71334192055986	0	0	0	0
Beuningen/name	0	0	0	0	0	0	0	0	0	0	20.497114136979647	-24.33003461569498	0	0	0	0
Bild/name	0	0	0	0	0	0	0	0	0	0	-33.945735188014226	5.46769700172539	0	0	0	0
Bob/name	0	0	0	0	0	0	0	0	0	0	2.2268128535148524	-46.53851114293816	0	0	0	0
Boijmans/name	0	0	0	0	0	0	0	0	0	0	20.214024098774907	-24.065892529120866	0	0	0	0
Cambridge/name	0	0	0	0	0	0	0	0	0	0	3.1662565759336125	-30.701529526075184	0	0	0	0
Carlos/name	0	0	0	0	0	0	0	0	0	0	15.758100257888675	-48.901916537920215	0	0	0	0
Cole/name	0	0	0	0	0	0	0	0	0	0	0.5045088542776937	-45.6643720240434	0	0	0	0
Courtney/name	0	0	0	0	0	0	0	0	0	0	-2.355459155647321	-38.43858215962085	0	0	0	0
Dam/name	0	0	0	0	0	0	0	0	0	0	18.911099815017266	-15.387565882958604	0	0	0	0
Dante/name	0	0	0	0	0	0	0	0	0	0	10.852441540517306	-30.70477377904819	0	0	0	0
Der/name	0	0	0	0	0	0	0	0	0	0	-8.245415054141118	-51.82526721556302	0	0	0	0
Des/name	0	0	0	0	0	0	0	0	0	0	-2.2236497712197134	-44.54584373561631	0	0	0	0
Di/name	0	0	0	0	0	0	0	0	0	0	-8.722565151533885	-53.04568202541187	0	0	0	0
Donder/name	0	0	0	0	0	0	0	0	0	0	1.3316241003878762	-52.20012024211618	0	0	0	0
Dylan/name	0	0	0	0	0	0	0	0	0	0	0.47794432583850455	-47.85680586790719	0	0	0	0
E/name	0	0	0	0	0	0	0	0	0	0	13.225543462243229	-45.47337914048166	0	0	0	0
Ed/name	0	0	0	0	0	0	0	0	0	0	4.186170169623215	-46.43929676352479	0	0	0	0
Ederveen/name	0	0	0	0	0	0	0	0	0	0	-29.311068886676864	6.660846731977957	0	0	0	0
Eeden/name	0	0	0	0	0	0	0	0	0	0	14.153605331753411	-37.734587388690926	0	0	0	0
Ertvelde/name	0	0	0	0	0	0	0	0	0	0	-55.19491745084036	-1.312986676974288	0	0	0	0
Fiamminghi/name	0	0	0	0	0	0	0	0	0	0	-62.83679883886812	-6.969069384706901	0	0	0	0
Florida/name	0	0	0	0	0	0	0	0	0	0	-2.5090036007019836	8.373086320624088	0	0	0	0
Gergjev/name	0	0	0	0	0	0	0	0	0	0	-5.493158064312926	-38.46003727917596	0	0	0	0
God/name	0	0	0	0	0	0	0	0	0	0	-3.682553296675221	-41.9567445334381	0	0	0	0
Gray/name	0	0	0	0	0	0	0	0	0	0	-18.547356721370925	-45.34288710674378	0	0	0	0
H./name	0	0	0	0	0	0	0	0	0	0	51.20513256706023	12.278001497691982	0	0	0	0
HETPALEIS/name	0	0	0	0	0	0	0	0	0	0	-59.21190701694757	-4.211061970021364	0	0	0	0
Holland/name	0	0	0	0	0	0	0	0	0	0	13.750895125168755	-2.7559769380106305	0	0	0	0
Howard/name	0	0	0	0	0	0	0	0	0	0	5.863240422065121	-47.49771142369271	0	0	0	0
Ierland/name	0	0	0	0	0	0	0	0	0	0	-38.698171508229585	-11.419580904344853	0	0	0	0
James/name	0	0	0	0	0	0	0	0	0	0	3.5165055580203477	-43.539825249670464	0	0	0	0
Japan/name	0	0	0	0	0	0	0	0	0	0	-38.743394866114144	-6.4694579231107205	0	0	0	0
Johanna/name	0	0	0	0	0	0	0	0	0	0	11.787287132049647	-40.7023863168431	0	0	0	0
Juninho/name	0	0	0	0	0	0	0	0	0	0	-39.194636544826004	41.230674454438144	0	0	0	0
Kerk/name	0	0	0	0	0	0	0	0	0	0	46.5880432249001	-17.62872026873365	0	0	0	0
Lady/name	0	0	0	0	0	0	0	0	0	0	7.542733543306275	-39.507735035194834	0	0	0	0
Lange/name	0	0	0	0	0	0	0	0	0	0	50.509098670759286	17.634473922310697	0	0	0	0
Lebbeekse/adj	0	0	0	0	0	0	0	0	0	0	20.43208651820098	-32.60616862535409	0	0	0	0
Leben/name	0	0	0	0	0	0	0	0	0	0	-4.131155659925691	-46.029437130351134	0	0	0	0
Luc/name	0	0	0	0	0	0	0	0	0	0	51.54396587061079	9.091768748158389	0	0	0	0
Marcel/name	0	0	0	0	0	0	0	0	0	0	51.71032172247893	8.163095299344276	0	0	0	0
Matt/name	0	0	0	0	0	0	0	0	0	0	4.456551631450514	-42.36961018552372	0	0	0	0
Mulisch/name	0	0	0	0	0	0	0	0	0	0	12.63640249988185	-34.24697364146973	0	0	0	0
Nederland/name	0	0	0	0	0	0	0	0	0	0	-37.65820492443004	-8.185405999177569	0	0	0	0
Night/name	0	0	0	0	0	0	0	0	0	0	-7.6454845700294944	-41.89246034247133	0	0	0	0
OC/name	0	0	0	0	0	0	0	0	0	0	-62.81312069663665	-3.736727448072655	0	0	0	0
Onno/name	0	0	0	0	0	0	0	0	0	0	13.70544056448732	-35.66861422364415	0	0	0	0
Quinten/name	0	0	0	0	0	0	0	0	0	0	2.653018994083411	-47.98275335301835	0	0	0	0
Rodrigo/name	0	0	0	0	0	0	0	0	0	0	15.576587583360677	-49.655494104136686	0	0	0	0
Roman/name	0	0	0	0	0	0	0	0	0	0	11.892038852090927	-45.583497899701285	0	0	0	0
Ronaldo/name	0	0	0	0	0	0	0	0	0	0	-38.3786069042455	40.52508497367135	0	0	0	0
Russell/name	0	0	0	0	0	0	0	0	0	0	8.79086921258436	-45.29034580995588	0	0	0	0
Sardinië/name	0	0	0	0	0	0	0	0	0	0	-36.289538033333606	-9.132884053078175	0	0	0	0
Saul/name	0	0	0	0	0	0	0	0	0	0	-7.491735339863047	-48.407487338739756	0	0	0	0
