_id	dof.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.x	dof.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.y	dof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.x	dof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.y	dof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.x	dof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.y	dof.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall.x	dof.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall.y	dof.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.x	dof.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.y	dof.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.x	dof.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.y	dof.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall.x	dof.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall.y
veelvuldig/adj	8.071492588632436	-6.650566851241082	24.11576814342629	-7.300503714705991	14.778589542650094	-5.925627463632094	-14.629227379010464	24.703765807995097	-23.66462712710602	-6.61141851645582	11.817430211347517	-22.369289894139644	1.6886138728979518	-24.6439341892708
veranderlijk/adj	0.07754564549944808	-28.76378957711995	13.280558911054786	6.861061853710442	-10.260895643213841	12.770042870936063	-15.58156734275429	12.174427914061498	15.669894250286042	-23.50965652704938	16.229018436495792	33.108416629182805	-4.6367535359930985	29.23159424738132
verdriet/noun	-21.586555760497742	-11.976520056508157	-17.255279048160023	-7.492142464781336	-7.650885522251959	-19.075269798168456	-0.16821896913693135	-24.896283866877077	7.296668322753056	-10.675101679064726	-14.447746025109074	13.801142541468979	-26.40140383960913	-10.989551201965998
verdrietig/adj	-9.29900636551924	1.9040924100019132	-14.238852714650008	0.5997382336361697	-13.411409120200783	-12.937953482107151	-3.42604969103411	-5.942983094384615	13.330991848440174	-4.897008566343524	-22.682039584963288	7.8948425584395325	-20.150365092906142	0.45276981133476607
verdwijn/verb	-10.70940107499433	18.89953242931933	-5.093319618633387	-18.908588657325822	15.393432864229252	13.930266697059347	-16.57410381812807	19.2262791682906	-2.0782723298062695	6.4434248666941984	15.586847147998753	-4.668825815624792	13.379435502465842	-2.3865620356334225
veredeld/adj	23.98710404939601	5.415135660539002	21.37257797047671	17.681391778326883	3.321886870837406	-12.964934181114025	-10.519225085009682	21.62168359828266	19.3169415741077	21.315422202460265	10.696367284361981	12.536280879544512	-8.31562831957504	34.33416293647148
verf/noun	15.465238998784319	19.583939031110333	12.347662057880193	21.262032685426743	-3.4354604337259045	18.19664710240188	13.699166884388362	26.43958118312165	0.08198554920436923	23.22014440031616	13.19618961784631	-27.38771237374927	19.89097733700204	22.3111050169241
vergeet/verb	-23.47410791693256	-8.7736636860441	0	0	0	0	-4.944996259931594	-18.693372745200115	5.32712902693069	-13.929150599041972	-8.999772981584393	1.4814531327119649	-28.474904452278917	-18.154111088090104
verkeer_ellende/noun	-4.154450143655919	-28.20203578889126	-0.8037247565587339	-20.53152197874566	22.19818426081133	2.1500577013577424	-26.078193289460536	-5.819680442425431	-21.075840550361885	-3.4643580443049267	2.6693447512079254	32.43291065999588	25.34585123867239	-25.165174486035262
vermoeid/adj	-1.9154298575056137	13.845639182898697	0	0	0	0	0	0	0	0	0	0	-12.387622774006097	11.762146640754414
vermoeidheid/noun	-17.177779963803818	-13.11882513371052	-15.444119465677842	-9.935594311003127	-5.2642531502318555	-17.627283036300355	-0.8790992406224654	-21.90468160199155	7.5976842402096105	-13.258816078431634	10.195471224845479	19.247663999850147	-23.220951928045903	-16.926580134214454
verontwaardigd/adj	2.7879393360159215	-11.260340454161685	-11.726702991395355	-13.102810039638095	-13.015638275489612	-12.051691196105981	-4.5160823885831896	-29.472757330895657	10.702051323174754	-14.37968208435011	-14.543110030352288	-8.757859739016887	-16.73229483167296	-13.343692450536885
veroorzaak/verb	-1.1905291500266817	-9.117610280402896	0	0	0	0	25.277074116127036	1.3399267235228107	-16.189653261696673	-0.6242396919697237	9.247532678471144	-7.7957090174040875	10.443993496371222	-11.297678045673507
verschijn/verb	6.160311002255642	29.490189668305458	0	0	0	0	27.604962133656105	8.514706513507182	-0.4360575900114829	6.837828364843942	1.126894790524686	-10.699092168636449	-13.180533186620197	36.62862619873119
verte/noun	8.565760351397188	-14.743844690317552	10.695267316928119	-9.210797145480669	7.230597902174422	1.0926944866766226	14.504487898100411	-15.680631096287275	-11.52664162919952	-13.17128982664213	-8.121180402906305	7.9316135240425565	-5.67233626819141	-21.408186011391116
vertolk/verb	5.760943486376202	4.903481452111653	12.761077525315796	-0.2909249011515467	3.212626883740992	-7.859136846091004	26.778299063645765	-12.255178297887355	-4.756705217133173	-23.799297720646525	-5.599118539892389	12.63311824301784	-16.870462697464703	-29.02049506759274
verweerd/adj	12.251000410159643	14.692756146298153	2.082983637090661	20.209917284392354	-1.993392727337585	13.098923501998499	2.392006176983004	20.576657375492616	11.302807205306303	16.24505901495325	-18.140971474143743	-21.91605531462146	10.902216039349828	18.805446342765492
verword/verb	18.96623327478419	10.787829618146276	-1.0239365905719546	13.365870577649344	-6.0683211960176555	-3.3525488846334497	-0.5967878943705908	13.865797736521202	9.977440476943064	10.350539816825462	4.8914881558017855	-27.42665437733221	-0.02814372749859863	17.79763198918345
vies/adj	21.93035576954102	11.642241081565128	6.12426300288119	16.809723835983377	3.2460215081538	15.07449263979315	1.7345526794391757	25.054447283996595	-0.7053992989027769	16.52881198352092	-19.697670326226202	-14.49971278769873	8.322177263071117	20.260119737608925
vlak/adj	-1.349915014441525	6.050326360894611	3.4439979537513694	9.73683531945386	-0.24555495954521933	2.5724458848946323	7.827349223164415	8.1730319754606	13.903002702301443	7.675737255768063	20.703960510609903	4.657171360700775	-3.35283417384744	19.882902146982463
vlak/adv	-5.03918540925236	-23.07971915863088	0	0	0	0	-25.733600766940757	-13.086869730890651	-19.03480193093911	4.98942708534802	4.730559845109608	0.5803066703778333	19.761625052994347	-27.504416524544407
vlakte/noun	1.5428733430912225	10.788731956839115	0	0	0	0	-1.6026600735449799	16.779422648317905	12.38571625616486	12.733793110195153	22.7707890980768	16.569237593104866	1.137863741877898	15.670679920898671
vlek/noun	9.844584508162127	22.568503418547632	0	0	0	0	0	0	0	0	0	0	10.416031134520845	22.7435279510971
vloek/noun	0.3502503456355854	-23.243103315346126	-10.317701844553001	-10.312229016141522	-10.229580725109606	-13.160900435060322	4.938357801659783	-18.14652705897563	6.044097853099535	-4.53717431440386	4.885055578879009	-32.47342766761768	0.24466988550928365	-16.408311426256702
voel/verb	-14.68762056797215	11.169504868133533	0	0	0	0	-4.502114576386573	-15.694069371814237	12.880878334438698	-10.759757695039797	-7.767534162986574	0.14796731941326793	-26.898212527862597	-3.215254831396198
voet/noun	16.053284453390603	13.199372095243016	0	0	0	0	21.2120905710208	13.208106259364396	-7.294949597013761	12.037428574640456	2.2692512741688704	16.276198883419916	17.39843975655524	8.450585289277706
volg/verb	-7.961253413674878	-22.114042656788126	4.908792899852094	-26.547213940419113	17.851040993936707	-5.6847247467292465	-20.381883858209367	-25.803946849742733	3.931976704514287	-29.098866091129953	5.869001918350424	-4.511075046195071	9.529807130402569	-30.596267862777463
voorstelling/noun	14.029712938016456	-10.194860818854082	10.02390802838604	-1.0753022532764094	4.035626666182725	-10.361097400879126	19.405310476958434	-11.528146557026368	-4.814629808219022	-20.02667235836574	7.143971550173587	-16.062074189110273	-12.491019639050009	-25.346405622460757
vorm/noun	8.23164530106822	3.7034223780387925	3.6523567387159184	31.70434811331055	-12.427129316808735	7.993996251388019	12.948337862522207	-6.313680440237812	1.778614071381797	-1.9478051362261624	-1.400739280034986	2.7013409423340637	-11.60080804004257	19.43933990684511
vreemd/adj	-7.517491117395689	-3.4612004139597676	-10.352756582366464	0.7229423022302168	-9.594876490117347	-1.5100321647664476	1.6350230088388154	-13.36592890583604	16.465745933653107	-6.141702251979208	-10.593790905717833	2.6634134189097085	-14.335922575936387	4.758146738614614
vuil/adj	22.177384267356718	12.298904329822408	6.411093544282246	15.794763507488517	3.495338478052057	15.911367337117772	1.8665858180149921	26.080505253318265	-1.7028546822850625	16.799586817320662	-20.794565047128604	13.604897431821154	8.138948118215064	19.3262618470925
waardoor/pp	9.001977983212171	-0.3724959220633151	5.196447990385902	5.724402008698195	0	0	17.88488000099408	5.278036658894193	0	0	0	0	0	0
waarmee/pp	6.034029194485205	1.4891100367208923	4.282773684484584	-1.6597651276053977	0	0	10.744973832943616	-4.429059604062663	0	0	0	0	0	0
waarschuw/verb	-21.188780500173216	-0.16209990783016948	0	0	0	0	23.951053171823162	2.70674104764527	-17.277455170021	0.6385256618302314	-8.155038027304068	-5.877035675050539	11.59476664642391	-12.254017331205993
wanhoop/noun	-19.929503878174653	-12.69831641000507	-16.327258045771732	-6.6134406302349475	-8.545014121203714	-18.389446861961144	0.7625235440889815	-26.66850426248264	7.732446789620322	-8.891544378619647	-12.450061587026067	-10.046616653494121	-24.312077567865366	-11.068931951736733
want/vg	-14.169359759261058	8.04283013011526	0	0	0	0	-6.6731361863767	-9.132295493519328	0	0	0	0	0	0
wat/adv	-8.425417274688739	6.834124433064502	-5.4951634904385624	7.098863110032734	-11.536614078281305	-3.6051955898895605	-3.635774664514308	-2.065603783821175	18.27827080053312	2.739121674027919	-16.232511858774124	2.8403069312831892	-19.488317073055466	13.13079429563729
wat/det	1.606400465799578	-1.8253508459893573	6.469723662667907	1.090108689304583	0	0	5.561705291187943	-4.813044489121421	0	0	0	0	0	0
wat/pron	-20.796762218072868	9.667326421019888	-17.73900675362551	3.9589377770070366	0	0	-14.60869373937859	-7.317481619315014	0	0	0	0	0	0
weer/adv	-8.963367404823522	-12.546950293834099	-4.512487338905181	-12.278392338910196	-16.205116345780258	-7.623898957775334	-10.521706101584504	-13.55460621294399	-6.474496729319136	-2.829988267514891	1.0469523276650874	5.482713313019776	-4.531355295855769	-9.955530560460282
weerklink/verb	8.680159537405064	-12.734857159083823	9.66783760413152	-8.105066931192546	5.8918156662278705	0.517170405685094	12.60916179872574	-15.978708083032485	-10.106684901898904	-14.034415890293692	6.1580339826308155	-12.571103462559721	-2.6131666944917464	-24.490881017029402
weet/verb	-15.386486440485324	14.574006603363749	0	0	0	0	-12.608358044205678	-10.97900384391966	23.2763798757201	-7.165425309140415	-9.930871184527573	-0.7469276969736924	-27.756989350810173	-0.4188935204847222
weggebruiker/noun	-3.2780765323346164	-30.59900186658601	-18.461442080840712	-16.638917744465115	-2.639741957960279	-23.69405879110302	-17.597776278787173	10.02711462430399	18.339222058995006	-22.585205718562477	31.076931242888286	-7.064400032449992	-19.110197944119136	32.05147963157238
weinig/adj	-13.195240038089626	-2.0700439966103987	-11.1822086771232	6.6421185978624395	-14.228293007028933	3.1005374163893262	4.363695908647317	-7.117791411991203	19.435435233803513	-11.921174501407107	-13.34837838395949	6.772028081073624	-33.37881030301842	11.119267728022836
wek/verb	6.093325949428706	-11.456183988966018	7.16946724542085	-6.350291786015228	3.363707485463582	0.6740862249988466	-9.379110375923021	-22.72592077913303	-10.629423942022946	-9.970892027347709	-9.109315843260637	-10.015817163311244	-13.551836722269362	-19.077714607058073
wentel_af/verb	-4.331482525834848	-31.11434564861938	-20.673880091434903	-18.962946072726105	8.93407451902298	-20.72356292404561	-14.240722835900096	7.252397435044961	-29.423068806499916	-7.043176162743131	-32.354657837005874	10.838605957104711	-36.769198926744664	-23.179415655099838
werkelijkheid/noun	1.1114871547999512	13.572632467125883	-11.486102786324652	25.0414646474142	-6.601148729290863	-1.5595189747372422	-1.661398320516109	10.468545837381866	7.138125940332689	9.581810215673663	-16.748344065313074	10.205988354100594	-5.175328201515459	11.259036019596692
wissel_af/verb	0.06814464826198594	-5.227672865127717	7.721975752244811	-2.4168174209264395	3.5614094577953135	-1.9159313486915304	29.195418453013833	-8.413591514412985	-6.409940083269307	-17.744293653753356	1.3970497852075585	-21.688794171433546	0.7430287276913787	-5.800761149925043
wit/adj	10.739341890902185	18.769673845095124	8.473999374576684	19.79977921186838	-1.2383303908695107	17.352263169098997	12.783466902525786	21.210622401049438	3.897439566785504	21.9859390315571	-19.61262582847644	-2.8000113012438166	15.641224773871556	22.516313352424458
word/verb	9.879658586012827	-2.3094622043868442	-23.315966095697124	1.779606190037465	-22.10145351717467	-9.979387071153834	-16.252702216166334	-3.453469146403337	-18.42407785428462	-13.991746179085947	4.829107409391679	-10.230579507272967	-30.20578623424832	-23.607288172252538
zak_weg/verb	-13.15596013113471	-12.596763640646198	0	0	0	0	0	0	0	0	0	0	-18.437921453732027	-6.8997325626143144
zand/noun	17.843197988096943	17.08552332973	12.750341736897017	18.88938250605233	-3.460651896368229	19.768448160662384	17.000510870533386	29.051260773760966	-3.8524589461863363	20.710096879404624	-11.430109383405979	-27.47358488772034	26.610658825822	17.163963565536775
zang_stem/noun	16.360356391772076	-9.757522313798377	10.613735794421801	-3.5441026092332906	3.6422897829690157	-3.589635474407729	21.146261582410514	-13.595847729279491	-6.273388827725237	-21.77191661843333	30.246943903734635	13.901310461322861	-9.540635166664991	-26.60352981094525
ze/pron	-19.001474022022013	11.911220961960499	-19.15777038798094	8.183010457595964	0	0	-11.783841328693489	-5.46981387929991	0	0	0	0	0	0
zelfmedelijden/noun	-28.85017371684621	10.419430714111472	-25.5584965276665	-15.316831044331323	2.4293147375768265	-24.488751151169584	-23.947651144794147	8.012420731690197	25.7274035210354	-11.179644179102612	-31.11736104028848	10.3559938468568	-24.077328215043817	0.23955059669569398
zelfs/adv	-7.0769687666392995	1.4930327324311747	-8.255689113306072	5.440732532121748	-11.320588538147456	-0.9552777768597087	-1.356456656496065	-9.733321897564691	18.61629390619604	-3.9221547017385285	14.25856511978105	1.8304436483811917	-13.110325031839434	0.8971893493060658
zend/verb	-26.177245232813508	0.9085758427331393	-30.162833229394465	0.7098942162295684	0.08122002498554359	-15.853401997636158	-28.85805751067971	17.889516327840298	5.063802929072806	-22.16298473884617	9.803016989798552	-10.780385320246543	-10.150331415572609	-21.335820981303684
zeurderig/adj	-8.756878935619495	-0.46338248358133965	-9.000234955530134	3.3419658730187485	-9.471165659579556	0.09081381496032015	-1.8206581681986074	-7.341820599959483	14.559079886820657	-3.7439124328475497	3.3255067557375506	-31.777435849115435	-18.175269002206328	1.8028740094796256
zie/verb	-13.52833959132495	14.495307803321985	-7.5176013288123835	23.807009061217688	-4.486177994989234	8.50697091947545	1.8119912916260643	11.722898383723933	2.894733126010377	9.236273419449061	-18.26940498497581	-0.540790520578553	6.408584408183507	6.5541275682336275
zie_uit/verb	-3.4359014556331067	25.629442648313418	0	0	0	0	0	0	0	0	0	0	-1.8130842656914032	16.45589173831794
zijn/det	-5.2999022306090415	21.01981082067954	-14.869342436731781	11.566213204719045	0	0	-14.569049400407577	1.0303594224612287	0	0	0	0	0	0
zit_op/verb	12.851177363899843	-26.34800980082697	-1.3943549919563976	0.7295905217886858	16.897906336932344	-19.632101012804377	-17.687159297983992	16.7892906833705	23.211737964865147	-19.099508700753645	26.67817273543153	-5.142048694379119	14.749093312608538	-3.376960882487282
zo/adv	-12.87840544162793	5.898505581296389	-2.884541069405762	6.14253165755806	-14.518102118941995	-3.9579314526186944	-1.6383752748763951	0.2818229825882693	22.22821446403292	1.8574750045997075	12.099756296005166	-15.43243665714428	-23.525171997287764	12.431078492142587
zoandapos;n/det	2.8722823406901115	-4.491593554818291	2.7181186568639024	3.6397359366734494	0	0	7.7487439572438515	-0.08153892115341953	0	0	0	0	0	0
zodat/comp	8.900961486424752	0.25106496346884055	5.337211233442362	5.87141883052612	0	0	17.20241704006165	5.1105463930921715	0	0	0	0	0	0
zoet/adj	6.828431712008792	8.385418426567844	18.889606601239585	19.111709212439553	-8.44177374047587	16.30466463278872	11.234101300360011	9.829330119782734	12.113231094769672	27.1936951342365	2.7945402625362643	-4.421009588204454	1.858087512642702	30.584313274248636
zorgwekkend/adj	26.444029253610957	10.48009675307454	0	0	0	0	10.910662816754156	-34.59532998554417	27.4181633669017	4.631670075580251	-18.251858006121928	-8.593395233993133	-23.472504872331452	29.327240801935694
zucht/noun	-0.39949872779850026	-23.235374730551566	-11.364793799930005	-9.146638798326729	-9.592776654375347	-14.685970729502024	1.654152935531234	-28.965456784577707	6.789190676630679	-6.1641568009609875	-25.385220284828556	-8.35219518467721	-22.951131214243187	-11.452317167141297
zwaar/adj	0.39567361537323303	-8.868451448046363	7.083904737239545	-21.563019356886805	8.603799962817735	7.1634654388727945	13.24818225525196	2.791679512170967	-15.04116499678859	1.7490374688325376	9.10042609722418	10.76566166413026	10.0768589976372	-14.199728217243523
zwart/noun	8.4667570037485	19.803909766314273	6.947801060201895	24.303917930190437	0.25607566004576965	19.50053687904632	12.420298960243127	19.322224212056366	6.794207778879283	21.832221665242855	-19.585190941041667	-2.3486020272043397	15.504685600152579	25.29568701607035
één/num	-14.240833324386575	-29.753549092805745	-2.1041233733831177	-34.01082698945582	0	0	-32.18065309579907	-28.586216507606267	0	0	0	0	0	0
15.30/noun	0	0	-0.5281116863978366	-19.611751456207028	21.50034136526953	1.9151160057365164	-24.427224498206684	-32.629604476756626	-22.48134875046349	-2.1297353189562407	11.258277941119372	-15.70074662807119	24.966741858378356	-26.983262251263053
50/num	0	0	-0.6138546824759763	-31.490308335795323	0	0	-34.645489652053655	-25.00986380375783	0	0	0	0	0	0
Barcelona/name	0	0	4.962238711586665	-39.10277368109862	0	0	-36.410511324043526	-17.605391770021377	0	0	0	0	0	0
D./name	0	0	14.967562231442306	-30.649593340547444	0	0	-32.1785207825214	-14.720121822202465	0	0	0	0	0	0
Dockx/name	0	0	32.70899364616277	5.317318973673412	0	0	-39.05887961823611	-6.4995253611228385	0	0	0	0	0	0
Londen/name	0	0	4.7306335267855015	-39.562203628934746	0	0	-37.425367180374096	-18.075281454675668	0	0	0	0	0	0
Marco/name	0	0	26.855764031698786	9.930436533758666	0	0	-33.46181493658906	-7.735400851008251	0	0	0	0	0	0
Revisor/name	0	0	-20.777327553875455	-24.933962926095624	0	0	-22.018663782354828	18.413773460447878	0	0	0	0	0	0
aan/part	0	0	-9.512208262640323	-20.29990980172756	0	0	15.87796033197491	1.8633525014422425	0	0	0	0	0	0
aanmoediging/noun	0	0	-9.43631102231124	-7.638422125851238	-2.869124218498513	-14.298715369398524	7.094012672270321	-19.339553661770232	4.248833683291216	-4.681925362767294	18.68259541860921	26.86717591198131	0.5070334599627013	-19.828181224407043
anderhalf/num	0	0	0.09855396061251702	-36.26635826196935	0	0	-35.07398473011557	-29.032593359698765	0	0	0	0	0	0
appel/noun	0	0	19.203683572947355	20.939579451519677	-8.82638233792364	17.87375344669747	7.516865402371115	32.82051551889435	11.672583376049408	29.311498801831807	18.616662335011643	6.013421294271249	13.71060548847391	35.33238219850369
auteur/noun	0	0	-18.30193934731996	20.58377171550454	-24.57206194317382	-1.4378965710442926	-6.418666293754964	8.473221251106319	4.265743803975921	5.344412993632197	-1.863940792538573	-11.250343958903507	-19.112008445515023	-28.17594416709791
autistisch/adj	0	0	-13.207935110202172	16.349879163202736	-11.95339003291182	-19.467856964980246	10.318127547165442	-32.0502632781583	11.248625372376821	0.1774309485635743	-12.999172945512433	16.41944712142943	-23.519098047986652	26.35431942767992
been/noun	0	0	0.47594312089610524	25.185481292685306	3.3025136774592316	9.08048841951714	20.63578268113772	12.902556566372963	-7.0902440202835	11.579456083034318	-2.1844212108120917	16.734344191180075	16.728651834088183	8.714701529422111
besneeuwd/adj	0	0	0.03285869510820283	17.969252951758566	0.4555031312058645	7.519762800845958	0.9682255301252449	18.497820722147377	11.808235225052632	14.236945611393736	10.529700297750372	4.440533847087113	24.344946929182612	15.284780468518896
bijna/adv	0	0	0.24632805292757454	1.1553949181510736	-19.91699506788432	-6.413824279892698	8.70052429375895	-3.029946149267065	-0.6736380537846973	0.14646986154060385	19.489683831804705	-4.6635430888034435	-12.232038818309737	-3.0061616773465554
butler/noun	0	0	-13.985562514681302	-19.24752480813725	4.391716068530602	-19.789703389037626	21.685237646648623	-2.4677045491185456	-3.142507032762465	10.730859295955204	-4.20175621384675	-26.19910283727835	9.739583005387704	37.23791111077086
diep/adj	0	0	-1.9153289762830203	-4.808283763482913	-2.8230814561157045	-2.9669969559062093	6.543396324417059	-2.311141507908096	1.653746653698247	-5.122162463896959	0.5093174167924608	14.79282126594296	-16.158761148096005	-6.096198287650094
dier/noun	0	0	-22.726046575350576	-9.815813829554198	4.164304985195181	11.179374049355532	-22.322785641879268	2.3716071044740263	-26.855884467910673	-18.84530883591771	18.149214480764286	-6.914619231949106	-11.343646602201423	-13.11541361582886
dik/adj	0	0	7.901740881757814	18.66395926052661	-1.2463025167280215	16.300980242252145	13.37939271505613	22.094743803384375	2.652126726944344	22.011782917549834	17.983926441422224	-2.6549935832998695	14.534360016729776	20.81608130821948
doods/adj	0	0	-4.294175442958767	15.230636633003318	-5.3137521802427345	-6.615020494634995	-4.107935912640931	18.35480132360002	14.748436529119353	13.826653055476484	-16.65886428323879	28.629491919772175	-2.0497670618272466	12.33701732071533
druif/noun	0	0	18.5972829342634	20.75129268149727	-8.544756765094112	17.820361060800632	7.371173123531699	32.11492033131251	12.088663338312442	28.93923412095686	3.1270728477013887	-18.01213475798437	15.610458210704506	35.368109305794995
een/pron	0	0	-9.124825976747207	8.175825829892675	0	0	3.3901840334378113	-2.181042908466032	0	0	0	0	0	0
electronisch/adj	0	0	16.93765249663465	-3.635105689058804	8.238722680356068	-6.965282395049036	21.27856959110037	-16.813895786240813	-8.762272737474175	-22.450541863048528	16.420811618642027	-3.753759498606063	-10.49974661322666	-34.99700890163142
en/adv	0	0	21.800418772284914	-12.595205038055536	-4.661978249183608	2.4613332894420754	3.2178961323796913	2.0268668321443957	-3.977387229692122	-6.220424775181922	-25.555313739391202	-2.4823737718166075	-7.383471597763628	-5.77672408358411
enig/det	0	0	18.87901115737524	4.858739619316257	0	0	4.467674159604476	-22.1306687359396	0	0	0	0	0	0
eufemistisch/adj	0	0	-11.585551242774667	14.462545765380563	0.8394377413273898	-20.49659842029044	10.794271152681889	-34.22277174644773	27.162227145787263	4.64952620927487	-25.323000686644484	3.093506883962382	-23.28995932299813	29.129389859868965
finaal/adj	0	0	6.903345437552685	-33.650536345686845	21.22287496500724	-6.919845865511211	-30.392574715705862	-22.476102058767673	8.004482639932238	-28.58567072003103	13.612163422220704	14.945533369577557	19.112149070133338	-35.32886032201929
geheel/noun	0	0	10.168201865205758	1.178222787150096	-0.29120443855332556	-3.0724080741510456	14.390414671010387	8.299355254960142	-2.6319043908561586	-21.822579241267487	22.46525853023194	-0.4883007872116456	-6.158670070214923	22.62160486397101
gevolgd/adj	0	0	5.412021398080706	-25.49363897803471	17.397711352566436	-5.281216092292812	-20.498204170107577	-26.1328960123373	3.8047846480896177	-29.035705137030902	23.177803626792286	3.3898572250660775	9.233423740629375	-30.480288208161006
gevuld/adj	0	0	17.04141143983488	19.644642007594108	-7.052034965420234	17.102738542749286	7.544855406371703	29.287893874909987	10.173026761961612	27.33698254798856	20.807479605509894	-6.00106920270416	11.818304088302241	33.617014835883374
hand/fixed	0	0	-12.16606993806107	-14.348440142415347	0	0	-3.9684058034178467	-31.36727282492384	0	0	0	0	0	0
hang/verb	0	0	8.06230476191202	15.841466499395295	1.878012304405045	15.555757273627556	24.31054241466208	19.871135873304784	-3.077749884877246	15.391896866804164	2.076963662511659	-5.516464316860248	19.154676437381962	15.305473364751263
helderheid/noun	0	0	14.90061774794014	4.915472692212985	-8.87238836719153	12.214482169681	25.4307007152954	-7.183478814533752	-0.3210164503403176	-24.85483317887458	-26.270369736475	-10.29518262564026	-2.671610936838762	28.428175366763302
illustreer/verb	0	0	-3.5606179444252084	-2.3165307766012657	0.5527828516485436	-5.79899287407733	-9.20219907018335	7.810544143171537	23.939902925612213	10.218656837224389	-2.645625304837867	-12.245896820430762	-8.540770290295534	8.101798940054175
keel/noun	0	0	2.8648558662007506	-11.18688436283278	3.575893178042737	5.574499826476199	-14.963704725748576	4.275354461002416	-10.189753299341893	4.632208574759808	-0.5953563662995238	12.093989315597627	14.26894121963038	5.414202896891049
klater/adj	0	0	16.67300441419401	-9.092013193438447	9.218668901617274	-1.762290456640045	20.81533523143716	-21.822715086326124	-13.299414506658115	-21.132070714653885	18.912618326483386	24.535635616811796	-1.0587258795235097	-28.00731127344971
kogel/noun	0	0	6.324942122209312	-16.881233266066026	11.311752995099122	12.171842792153369	3.4511070413956215	37.00972938287605	-14.852078251978506	9.160621638572783	20.634468289271034	12.20218559879904	24.294969351380775	-10.792443423081163
krokus_vakantie/noun	0	0	-23.03113251987985	-20.586232282062866	10.328358293077738	-19.497498769551584	-17.42968454253248	-35.75611998606947	-29.900843324222862	-4.553814333438199	8.11173092443611	-14.13861671121657	33.64772181744236	-34.20270533274461
lens/noun	0	0	-3.2545016925664423	22.243082318747796	-2.2941738085666987	9.644259293785028	4.81431437647782	15.015243878198417	3.5952278268642868	13.411909534517479	29.807845153884063	13.3765705118489	8.881359178055943	8.008623304120325
loop_vast/verb	0	0	-19.962537467630963	-24.938869890395527	7.858693914884561	-24.785506166642854	-21.71776238342911	17.517892901128366	25.218247917273015	-18.20706034823685	-14.215776227380827	-19.266694534847286	-47.85215933313052	1.1924532898356326
mag/verb	0	0	-21.58220123065498	3.4853420476558807	-22.017261074685717	-9.850700046004391	-8.90559182533126	-10.729560099603624	-19.137462533210698	-14.723538538923384	1.5259900721301634	5.518996073567567	-5.835651560478269	-9.019592233312068
met/name	0	0	31.969954105397196	6.183890489141721	0	0	-36.62343292544692	-4.778999754883888	0	0	0	0	0	0
mijn/det	0	0	-14.990610918361188	10.489348665511969	0	0	-14.908340290178266	2.00057156811577	0	0	0	0	0	0
moedeloosheid/noun	0	0	-14.72275998541416	-6.3137975924490934	-9.420932828698211	-17.151919178120636	2.352902648428112	-27.21769622040776	8.756565582026884	-7.635793037155118	3.6985512225849093	10.225326960653902	-24.978807324591184	-7.780771204330896
nadruk/noun	0	0	20.735924910200605	-5.247616319419837	11.614771963687954	-4.895238387381515	27.299032531457602	-19.931612072793534	-12.58366643922079	-26.766545215922623	-11.784171439891349	-15.280653334847768	-8.476385295322208	-37.26987433475516
neer/part	0	0	-7.048839545691484	30.202973343976215	0	0	-5.667863234108005	-38.67619838825206	0	0	0	0	0	0
net/adj	0	0	-4.022590744810047	3.866155056768081	-14.332230596392609	-1.3717358397617694	-1.2919806359699881	-3.4853995733825602	20.361373483847064	0.3275922253821991	-7.46926961470226	5.416921267405091	-24.837580839379413	20.952443327600633
ogen/fixed	0	0	-11.240485065892686	26.41376406054611	0	0	-2.8962759244308054	10.618919460783191	0	0	0	0	0	0
om/part	0	0	-21.089134070085624	-4.913870234273339	0	0	7.883769824942583	-27.334479110569738	0	0	0	0	0	0
onder/fixed	0	0	-12.707744912491016	25.487574748002693	0	0	-3.183655511612313	9.170853401731806	0	0	0	0	0	0
onmiddellijk/adv	0	0	0.04641865177197364	-17.653404476791142	20.699196682694183	1.7724087795352295	-19.30933841768802	-24.2666209650868	-21.63367577486973	-1.4733962553688982	4.49907916797259	14.578883554905191	21.41852786622963	-27.469412306670698
oog/verb	0	0	-2.357835485600752	13.00123259106514	-7.193976388304377	-3.2942481914197916	0.3030639318358407	14.896538157916831	10.519003136432453	11.345382374661265	-2.4065080283798723	7.200836407542539	-1.4312234927241967	16.5280664174051
pas/verb	0	0	-2.5802113476513457	-2.0571706248267443	0.019486408414424217	-5.223578176702605	13.905163482018601	0.34578439840181724	23.291680684269437	11.164540578967735	-5.92010732433707	3.6084472728106523	-7.561151344581287	7.07052322000603
