measure	globqual	meanclassqual	classqual_dof_1	classqual_dof_2	classqual_dof_3	model	technique
DR	1.2020741219946185	1.2032010027133928	1.2204552494368146	1.1902476986232797	1.1989000600800843	dof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.03595113975244246	0.038890763544170266	0.051174394609124776	0.012851284772822777	0.052646611250563254	dof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.4985909169204356	0.4985526998136537	0.4367959125571344	0.5134800156093502	0.5453821712744765	dof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.5216175129218608	0.5213149474651325	0.4766373411534702	0.5342771982116244	0.553030303030303	dof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.739097697678212	1.7511855522429396	1.873329059190069	1.6345315139329442	1.7456960836058053	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.2735678060436833	0.27820812195312045	0.3393517613832922	0.2318428013442901	0.263429803131779	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.7499104670024337	0.7431561489528419	0.6921216451602176	0.8064259727415961	0.7309208289567121	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.7551673082617708	0.7488661401986519	0.7042033235581623	0.8075636363636364	0.7348314606741573	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.7682277818860537	1.767076108534954	1.8461665105261882	1.7681095005022505	1.6869523145764234	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.28214158648651066	0.2806791341363384	0.32056776535223913	0.28871853265409614	0.23275110440267996	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.7505783108559781	0.7433900376457292	0.6876019963268022	0.8108887054463443	0.731679411164041	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.7424341131181522	0.7351598302708124	0.6889540566959922	0.8023272727272727	0.7141981613891726	dof.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.3633062575374675	1.358516691589424	1.3651382186858514	1.3986253204134147	1.3117865356690057	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.12157118914402314	0.11982592242328813	0.12700291778634112	0.1339117252514392	0.09856312423208403	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.5732187650104158	0.5682107702419941	0.5299465127854097	0.6151694209012107	0.5595163770393617	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.5722830915013325	0.5679537938280961	0.5188660801564027	0.6103272727272727	0.5746680286006128	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.1903744590062815	1.1840749932153647	1.1684113823974784	1.2395358388010045	1.144277758447611	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.04254102310771856	0.0371362325867775	0.02467206973014818	0.08461199206887264	0.0021246359613116693	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.4700697539881758	0.4652241135487728	0.3890876243776491	0.5150062683149179	0.4915784479537514	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.5157832395617412	0.5111601173020528	0.44868035190615835	0.5575272727272728	0.5272727272727272	dof.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.8369416865068502	1.855724151702581	1.8382279353161757	1.6990249627368603	2.0299195570547073	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.298664523918684	0.3039592940688477	0.3395465586393828	0.25415814910627527	0.31817317446088494	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.8004501357017753	0.7929737154539104	0.7715033555779376	0.8592976036477624	0.748120187136031	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.7841430700447094	0.7784020557480967	0.7661779081133919	0.8287390029325513	0.7402892561983471	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.787506966132137	1.8001710503242447	1.7655655160143011	1.6976844390174914	1.9372631959409414	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.28583238299380825	0.28886752510508495	0.31153214779110605	0.26000526240037675	0.2950651651237721	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.7860096331888708	0.7789714872283957	0.7766453120228016	0.8389233037276431	0.7213458459347423	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.7840238450074516	0.7785775645013181	0.7696969696969697	0.8259530791788856	0.7400826446280991	dof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.5108111647663116	1.5572065494170304	1.6166863989257818	1.1558734503611139	1.8990597989641953	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.16760232144410805	0.19160345803049852	0.2632169303677713	-0.02168582031770862	0.33327926404143293	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.7666028281713686	0.7641202953939623	0.7844995907896287	0.7823224070642556	0.7255388883280027	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.7699552906110283	0.7691593352883676	0.7413489736070381	0.7797653958944282	0.7863636363636364	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.179363339371909	1.1929669009950052	1.2076276579050242	1.0756782876729367	1.2955947574070548	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.03677446835175862	0.04767108804329872	0.07217894578315508	-0.04805136458500716	0.11888568293174824	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.5861248776335617	0.5881839379583476	0.5576128892491008	0.5749851003051962	0.6319538243207456	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.610134128166915	0.6109526348529281	0.5607038123167155	0.6109970674486803	0.6611570247933884	dof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.7245755268319898	1.7441767365903165	1.7172671875696626	1.5818483690573615	1.9334146531439254	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.26493986011309234	0.2727793854601268	0.30541770860513284	0.2018280841665006	0.3110923636087469	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.7740449614944699	0.7708377584412004	0.7974461763185493	0.7943142818262131	0.7207528171788387	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.7608941877794336	0.7582763115021179	0.7632453567937438	0.7797653958944282	0.7318181818181818	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.7410734211502634	1.755251477694884	1.713589038532807	1.6409182818532477	1.9112471126985973	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.2717182458026685	0.2766001850325799	0.2951458635608473	0.2326635223169045	0.3019911692199879	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.7679444906207087	0.7629717712060666	0.7505326152986703	0.8068294156783666	0.7315532826411629	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.7746646795827123	0.7692889303593116	0.7515151515151515	0.8173020527859237	0.7390495867768595	dof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.3894286057411678	1.4296402985242196	1.502081746405481	1.0788965891287432	1.7079425600384348	dof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.11911870759446382	0.143295951357935	0.20633468476738717	-0.07029441016723087	0.2938475794736487	dof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.7327186921452251	0.7326963288803919	0.6953881260319767	0.7380674902697316	0.7646333703394673	dof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.7311475409836066	0.7319929500281406	0.7059628543499511	0.7284457478005865	0.7615702479338843	dof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.279032877097068	1.300518237323616	1.3283445588025058	1.1146247240877378	1.4585854290806044	dof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.07626213510392343	0.0922962824488908	0.13386422299950132	-0.049321902078000954	0.19234652642517205	dof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.669091072577546	0.6716198292256578	0.6607038442284245	0.6517117499843263	0.7024438934642224	dof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.6622950819672131	0.6632409135341687	0.6269794721407624	0.6602639296187683	0.7024793388429752	dof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.7163850473468345	1.7283566756973199	1.5139387640056838	1.6481953434549792	2.0229359196312964	dof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.2599053885905419	0.2628934766961159	0.19597409834854576	0.2444169782128201	0.34828935352698187	dof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.7370726423485838	0.7330982388301619	0.6740644356028789	0.7745926013886264	0.7506376794989804	dof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.7528223410576351	0.7495586528569493	0.7118279569892473	0.7824046920821114	0.7544433094994892	dof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.6564658222110231	1.6649303094157382	1.417260528919447	1.6192316247683773	1.95829877455939	dof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.24173682233387608	0.24314652969113829	0.15141041177820536	0.24130578741483813	0.33672338988037137	dof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.7550393874423494	0.7500039838901668	0.6757857933217261	0.8025098767256424	0.7717162816231319	dof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.7586452762923351	0.7544639947865754	0.7028347996089931	0.7969208211143695	0.7636363636363637	dof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.35257702435465	1.3941680348018677	1.3068371951056117	1.0405244394286222	1.8351424698713694	dof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.08505307445681283	0.11272625008917674	0.09453881870614064	-0.12713780756714357	0.3707777391285331	dof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.621314330949352	0.6260127612657319	0.5705847799086836	0.591269682654758	0.7161838212337542	dof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.622756981580511	0.6266164728107461	0.5706744868035191	0.599266862170088	0.7099080694586313	dof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.2476542867160256	1.274189199629917	1.3007333631093787	1.0391646280422415	1.4826696077381307	dof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.054046281473277426	0.07550502006915406	0.12234562575600459	-0.11745887801900749	0.2216283124704651	dof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.6092753189397402	0.6102365818004769	0.5010037863616419	0.6143161459824745	0.7153898130573142	dof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.6407605466428996	0.644382388583186	0.5773216031280547	0.6203812316715542	0.7354443309499489	dof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.8070122485500464	1.8189758866407297	1.8751905619483282	1.7079549735841737	1.873782124389687	dof.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.2915109578398465	0.29452645695866864	0.35166399948783705	0.2616323740879185	0.2702829973002503	dof.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.7705175791924762	0.7655603843978863	0.751213072795244	0.8105401230708893	0.7349279573275256	dof.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.7637551990493167	0.7606527397937329	0.7524926686217008	0.7887096774193548	0.740755873340143	dof.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.7791851088503785	1.785620117441297	1.8102425279519339	1.7265457668451942	1.8200720575267628	dof.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.284962107075499	0.28538115520854523	0.32913221681672605	0.2767173559186924	0.2502938928902172	dof.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.7641053516706782	0.7566795693356774	0.7530510146311451	0.8220168154307739	0.6949708779451133	dof.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.7759358288770053	0.7704857564408126	0.7610948191593353	0.819208211143695	0.7311542390194076	dof.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.5381052511012379	1.575032409245513	1.7196100624982602	1.23566038052668	1.7698267847115987	dof.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.18736446390087952	0.20611546440174766	0.2999876514387944	0.031449895789923674	0.2869088459765249	dof.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.773922979332068	0.7757111828830358	0.7739737604062643	0.7602757372633487	0.7928840509794941	dof.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.7729055258467024	0.77372089872996	0.7816226783968719	0.7656891495601172	0.7738508682328907	dof.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.2281078725321215	1.2468470030291614	1.3820691400202831	1.0675595035989143	1.2909123654682866	dof.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.05555735032480272	0.06941910987218682	0.1717895735464543	-0.06347175516200183	0.09993951123210798	dof.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.6546618934997662	0.6522766134032467	0.6340899557127925	0.6752092516974401	0.6475306327995077	dof.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.6527629233511586	0.6532708381385438	0.6404692082111437	0.6502932551319648	0.669050051072523	dof.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.6848206634461023	1.6916227722506034	1.7817344328876412	1.6218544312013035	1.6712794526628658	dof.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.2593635906638203	0.26189915351302245	0.3323547466158017	0.2316790219625376	0.22166369196072802	dof.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.7503856416717161	0.7461012681456858	0.7554675851469691	0.7824884976016894	0.700347721688399	dof.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.7481877599524658	0.7435888423927568	0.7403714565004887	0.7841642228739003	0.7062308478038815	dof.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.661506084798671	1.6643916621785966	1.7356017453006378	1.6310251761572991	1.6265480650778528	dof.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.2531217885865492	0.2534358156208344	0.3211410508186669	0.24295258095561736	0.19621381508821883	dof.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.7506208490004417	0.7478735575192409	0.7667027498777081	0.7697408267710565	0.7071770959089582	dof.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.7640522875816993	0.7592249058178743	0.7730205278592375	0.7998533724340176	0.7048008171603677	dof.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.4300396097328467	1.449659772135013	1.4845026674242976	1.2741414499572972	1.5903351990234447	dof.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.14784624524368792	0.15974036177142525	0.20072167976276525	0.05106822092991138	0.2274311846215991	dof.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.7461771061877349	0.7448191309059574	0.757679223573877	0.7552219899217361	0.7215561792222592	dof.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.7387997623291741	0.7399156479620416	0.7472140762463343	0.7293255131964809	0.7432073544433095	dof.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.242592066427486	1.262392825881973	1.3278893618776317	1.0817922962518132	1.3774968195164738	dof.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.05717906226056824	0.07350912693488962	0.13547867798609273	-0.07634453005217183	0.16139323287074794	dof.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.6293252040702955	0.6360195859602548	0.6442877020055127	0.5765466338885809	0.6872244219866707	dof.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.6351752822341058	0.6389873728220955	0.623069403714565	0.6074780058651026	0.686414708886619	dof.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.5010210155661672	1.5171967891011373	1.5557563205421323	1.3713675083164263	1.6244665384448536	dof.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.18438995789780432	0.1936149697586204	0.24150928412492292	0.10748837299076522	0.23184725216017305	dof.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.6955187157971271	0.6902052231990482	0.6612627388202472	0.7399680424141154	0.6693848883627819	dof.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.7005941770647652	0.6966244540365598	0.6731182795698925	0.7340175953079179	0.6827374872318692	dof.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.4382498770712402	1.4512333871042682	1.4709527186502085	1.3354667757816863	1.5472806668809098	dof.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.16134803238242024	0.16907812164260827	0.20284251878461607	0.09763626729444908	0.20675557884875967	dof.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.6725694883929456	0.6692382934392684	0.6111512080048073	0.7050009790839269	0.6915626932290713	dof.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.6983957219251337	0.693999985355549	0.6531769305962855	0.7370967741935484	0.6917262512768131	dof.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.460253429122687	1.479958128600151	1.4672502707048578	1.3091350826423553	1.6634890324532403	dof.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.1579013003766259	0.1697004798535542	0.1970898432864578	0.06341172632007804	0.2485998699541267	dof.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.6608610429306624	0.6596547575126289	0.6045860695354595	0.6764947029362558	0.6978835000661714	dof.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.6749851455733809	0.6736736703753738	0.6514173998044965	0.687683284457478	0.681920326864147	dof.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.212958234829332	1.236124672198447	1.307996221205606	1.0253699284562252	1.3750078669335093	dof.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.03565733988121474	0.05686194383373522	0.14011681088526956	-0.13804172124276193	0.16851074185869802	dof.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.5797852676321514	0.5898580739191036	0.59976740448314525	0.5006604726030028	0.6691463446711629	dof.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.5751039809863339	0.5804379423081851	0.5708699902248289	0.5348973607038123	0.6355464759959142	dof.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.8792787305369658	1.9103835381023087	1.7325500709592558	1.6834077868787405	2.3151927564689294	dof.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.30542760821074055	0.31307887650970956	0.2872714916484697	0.2542571438534218	0.3977079940272372	dof.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.7889309049114351	0.7852219448246707	0.7487425406168825	0.8219007662417757	0.7850225276153537	dof.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.7901438628711356	0.7871032678227622	0.7538461538461538	0.8177310293012772	0.7897326203208556	dof.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.8416576827734743	1.864624458095662	1.7062242294954386	1.7015485997876514	2.1861005450038955	dof.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.2905837427344828	0.2958020560581736	0.2673466151075119	0.257493544629501	0.36256600843750797	dof.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.7679414334275444	0.764383211788202	0.7248837406748139	0.8003217854983415	0.7679441091914505	dof.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.7796755433119069	0.7764768694277688	0.7332667332667332	0.8100676183320812	0.786096256684492	dof.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.5583604212125637	1.6107770202472333	1.6264888860225037	1.1757214339153315	2.0301207408038646	dof.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.19025257386927477	0.21585926598024652	0.2817464619983169	-0.0063771432716155044	0.3722084792140382	dof.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.7403134598851596	0.7400229030655687	0.7211743531008764	0.7455614218213089	0.7533329342745209	dof.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.7387817569635752	0.7384411925782854	0.7014985014985015	0.7474079639368896	0.7664171122994652	dof.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.1660027067734562	1.1829983474476753	1.1858873650986927	1.0423028089435304	1.320804868300803	dof.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.027373523052918243	0.042342897037777105	0.059018404382988846	-0.08393368956151044	0.1519439762918529	dof.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.6496365573606878	0.6484815771490459	0.6213998947958022	0.6625237776206326	0.6615210590307029	dof.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.6353229262320171	0.6356627783171293	0.5966033966033966	0.6393688955672426	0.6710160427807487	dof.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.7950191752014215	1.8217271032617202	1.6744060466321091	1.6259402062025252	2.164835056950526	dof.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.2824335671965485	0.2903076587116091	0.2647607682349442	0.22960421879180373	0.37655798910807925	dof.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.7659044548407526	0.7628233075950964	0.7209187587695518	0.7952268638426847	0.7723243001730528	dof.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
