measure	globqual	meanclassqual	classqual_geestig_3	classqual_geestig_2	classqual_geestig_1	model	technique
SIL	0.03352233056770493	0.022415877011743593	0.198885355760919	0.0912610009968134	-0.22289872572250163	geestig.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.5943222039088817	0.4031882565483344	0.14687503938986696	0.7397078624789728	0.32298186777616344	geestig.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6328319162851537	0.4346309246309246	0.1678321678321678	0.7833333333333333	0.3527272727272727	geestig.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.2286246530729183	1.2563544588979696	1.4001206875975682	1.2349845025072284	1.133958186589112	geestig.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.043488055188466566	0.012729655381087049	0.09402211292571003	0.09844767585812256	-0.15428082264057144	geestig.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.5831141517156899	0.38185623568639043	0.11297146603083494	0.7364594060489388	0.29613783497939755	geestig.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6315238718116416	0.4326432595182595	0.15734265734265734	0.7805871212121211	0.36	geestig.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0958378176864252	1.0394332711904146	1.055801245733623	1.1624406580113238	0.9000579098262969	geestig.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.013621666274088614	-0.025452541050916388	0.012491255284810411	0.06661350979579651	-0.1554623882333561	geestig.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5650029468480109	0.3472026147805927	0.09410461987399825	0.7407114063557293	0.20679181811205055	geestig.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6013734466971877	0.3914515345765346	0.11888111888111888	0.7633522727272727	0.2921212121212121	geestig.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0398955351982635	1.0179392928866835	1.0398250695746365	1.0698177153867563	0.9441750936986578	geestig.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.033585367512525895	-0.03723496749266855	0.007698047179414698	-0.01797503345228606	-0.1014279162051343	geestig.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5612072299670613	0.34357236691657234	0.08018839809687152	0.7340832531905579	0.2164454494622876	geestig.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.5852844996729889	0.37966928904428904	0.1034965034965035	0.7415719696969697	0.29393939393939394	geestig.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.2189083063130186	1.1563636819193364	1.0271664744231284	1.2548083828782195	1.1871161884566612	geestig.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.07699842949110056	0.0032868671754962982	-0.13622993213723592	0.12259173950204999	0.02349879416167482	geestig.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6080920841236552	0.40973691672554663	0.12924662634859843	0.7552374217547735	0.344726702073268	geestig.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6387181164159581	0.44689879564879564	0.1839160839160839	0.7831439393939393	0.3736363636363636	geestig.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1222119428695077	1.1235374986710098	1.1696135518583575	1.1326138721221632	1.0683850720325088	geestig.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.00550125512447775	0.013687997251575188	0.04940036135481342	0.005644861404431341	-0.013981231004519198	geestig.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.620018701105518	0.42886830266244447	0.16956917313487566	0.7646534569293922	0.35238227792306553	geestig.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6372138652714192	0.45875097125097125	0.22587412587412586	0.7746212121212122	0.37575757575757573	geestig.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1488376791588943	1.114031421498508	1.0828577868378964	1.179305937037346	1.079930540620282	geestig.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.02791504649297008	-0.014877260237018129	-0.05001953434848985	0.06619413333227492	-0.06080637969483945	geestig.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5667634196518218	0.3686075140888621	0.10395452648027624	0.7177676668753079	0.2841003489110022	geestig.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6246566383257031	0.4341559829059829	0.16083916083916083	0.7649621212121211	0.37666666666666665	geestig.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.062813628016552	1.0499668400132123	1.0116932851311897	1.067164614247604	1.0710426206608434	geestig.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.025616983826097357	-0.027583815753498147	-0.06374519039388694	-0.032755841980436025	0.01374958511382853	geestig.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5645560144098476	0.3548506356246282	0.07346534728890149	0.7240248439494487	0.2670617156355345	geestig.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6060170045781557	0.4149514374514374	0.16083916083916083	0.7518939393939393	0.3321212121212121	geestig.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.2436059446293393	1.295518637370907	1.4242236590726713	1.2193386537019992	1.2429935993380499	geestig.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.048710489840118505	0.012746837199002452	0.03796325534640741	0.09498360728416937	-0.09470635103356942	geestig.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6276026704693172	0.44283481702684446	0.1771005093545656	0.7635203988158591	0.3878835429101087	geestig.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6493786788750817	0.4610513791763792	0.186013986013986	0.7868371212121212	0.4103030303030303	geestig.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1894721523820504	1.181912862001113	1.2992916885666632	1.228067125858153	1.0183797715785226	geestig.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.03414099676292939	-0.008692073947517212	0.0738387262665195	0.10277490230082674	-0.20268985040989787	geestig.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6086595097682307	0.4090150143622338	0.1516871587746914	0.7631970040053452	0.3121608803066649	geestig.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6396991497710922	0.4561018842268842	0.186013986013986	0.7732007575757576	0.40909090909090906	geestig.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1584576131705224	1.1351984663143384	1.1302621765523493	1.1829121706636683	1.0924210517269974	geestig.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.03253811691925262	-0.004751465926082993	-0.01061584535944128	0.07227213354565273	-0.07591068596446043	geestig.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5772086599266867	0.36535513776629575	0.08201558107426361	0.7385500940773533	0.2754997381472703	geestig.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6094833224329627	0.4131886169386169	0.13566433566433567	0.7551136363636364	0.34878787878787876	geestig.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0418313892670006	1.021770545250517	1.008546453103483	1.0606136930049357	0.9961514896431327	geestig.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.010120744932401018	-0.03535424743693938	-0.046868919222894954	0.014823137832296789	-0.07401696092021996	geestig.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.539738957239918	0.3321759452333567	0.07835949969307174	0.7039392648504353	0.21422907115656306	geestig.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.5805755395683453	0.38478146853146855	0.15104895104895105	0.7369318181818182	0.26636363636363636	geestig.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.1751827068660812	1.2039589815638887	1.3976321368890692	1.1932399127386284	1.0210048950639683	geestig.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.021018471504066535	0.0056489344942099355	0.128409939423847	0.06963836976957202	-0.18110150571078923	geestig.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.5870127929401573	0.36975200180829404	0.1298220475093318	0.7655162555090005	0.21391770240654984	geestig.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.5919555264879006	0.39123397435897433	0.15944055944055943	0.7542613636363636	0.26	geestig.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1565417616559697	1.1208047990603902	1.212009145293976	1.219561036738519	0.9308442151486754	geestig.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.03000414243285526	-0.011375835538474358	0.08202884271394605	0.0998316867085857	-0.21598803603795483	geestig.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.593291472013039	0.3791546782123272	0.128070053123753	0.7654664314213148	0.24392755009191386	geestig.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.62648790058862	0.4241520979020979	0.16643356643356644	0.7839015151515152	0.3221212121212121	geestig.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0527585296110704	1.0404462872844245	1.0792261741462834	1.0763653745579906	0.9657473131489996	geestig.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.023846539059115136	-0.02433713710113274	0.03333851278761013	-0.0084480586776619	-0.09790186541334644	geestig.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5631687030837698	0.3470007720305864	0.09229224645460657	0.7366567944790837	0.21205327515806882	geestig.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6143230869849575	0.4032337801087801	0.106993006993007	0.7714962121212121	0.3312121212121212	geestig.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0881756529899111	1.0150232640461079	0.9656324982746073	1.1563647647290343	0.923072529134682	geestig.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	0.023180339054897026	-0.03256069168140021	-0.06204644233448238	0.0772384827313713	-0.11287411544108954	geestig.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5794731903621605	0.3549846994506937	0.06302124564845876	0.7525683588757829	0.2493644938278395	geestig.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6130150425114453	0.3961096542346542	0.07482517482517483	0.7701704545454545	0.3433333333333333	geestig.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.2138893599217175	1.1867854324131166	1.1790827019610763	1.2408253457086786	1.1404482495695947	geestig.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.06549470825325979	0.02289449762012973	-0.004785385966306396	0.10324349663869006	-0.029774617811994482	geestig.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.642612620383653	0.4148089406553942	0.08238857764011008	0.7901532226134761	0.3718850217125964	geestig.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6577340569877883	0.4326649889758436	0.09004329004329004	0.7993230174081237	0.4086286594761171	geestig.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1657038459774969	1.139291038875715	1.1215636892829441	1.188942147548213	1.1073672797959875	geestig.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.03946975801182966	0.0071326883898184005	-0.004959313029647673	0.07075159230268124	-0.04439421410357837	geestig.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.632053693708156	0.40667400387159125	0.07823414214840747	0.7781549506213461	0.36363291884502025	geestig.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6563093622795115	0.4276105030522629	0.07359307359307359	0.7984526112185687	0.4107858243451464	geestig.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1299448869560416	1.107350073615212	1.1174128836354364	1.1572554748253734	1.0473818623848261	geestig.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.03173806420629419	-0.011549202066447519	-0.013272902990320542	0.07787317565438663	-0.09924787886340865	geestig.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6078148117698386	0.37451643110937355	0.06058971142317932	0.766723800635957	0.2962357812689843	geestig.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6381275440976933	0.42250439587258914	0.11861471861471862	0.7809477756286267	0.36795069337442216	geestig.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0962223198444192	1.120464917375017	1.1812232410254504	1.0879982519526625	1.092173259146938	geestig.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.007970457336956177	-0.01621327437856568	0.022147244938237727	0.012211335708177546	-0.0829984037821123	geestig.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5572695396663155	0.3387021661119775	0.07907483417990105	0.7163007513766573	0.22073091277937415	geestig.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6011533242876527	0.38393564203156705	0.09696969696969697	0.7506769825918762	0.3041602465331279	geestig.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.16065540413302	1.1837814451060753	1.259364251329646	1.1580013494139578	1.133978734574622	geestig.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.008058465772828071	0.00375156115139517	0.07645204764174605	0.03411488615276999	-0.09931225034033053	geestig.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6283267821833566	0.4074801391080206	0.09010447375541845	0.7728028139978745	0.3595331295707688	geestig.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.655359565807327	0.4357021349448324	0.09696969696969697	0.7922630560928433	0.41787365177195684	geestig.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.178893536093823	1.179079590148983	1.2059215457502597	1.18659999190143	1.1447172327952595	geestig.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.04138182028759818	0.01013616746311724	0.011558310133438438	0.0754685424897304	-0.05661835023381711	geestig.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.649324752384709	0.41702915580184424	0.0838159385732301	0.8014719281237079	0.36579960070859463	geestig.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6664179104477612	0.45312006781534364	0.11948051948051948	0.7979690522243713	0.4419106317411402	geestig.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0787579750797303	1.0611565636315168	1.0749887100278677	1.101798422787971	1.0066825580787115	geestig.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.010807183222045833	-0.02849455381751894	0.007074267423123652	0.018728938637761768	-0.11128686751344224	geestig.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6075484585892719	0.3735872308781146	0.0683951721982397	0.7697446789149744	0.2826218415211295	geestig.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6327001356852103	0.4146253634172855	0.10476190476190476	0.7764023210831721	0.36271186440677966	geestig.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.111230644220214	1.0973741350965858	1.0550556351800853	1.1136953866338366	1.1233713834758356	geestig.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-8.130584800791386e-4	-0.02112939205160469	-0.05774575324527914	0.010291969745365998	-0.01593439265490093	geestig.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5679674270749265	0.3511358717496661	0.06940985412924393	0.71861857064574175	0.26537919047401265	geestig.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6223880597014926	0.4234853298322465	0.14718614718614717	0.7553191489361702	0.36795069337442216	geestig.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.138033318780166	1.0888796352225978	1.0453363324606706	1.1792880147969944	1.0420145584101284	geestig.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.03735816190085747	-0.013585490475103539	-0.041118257236041546	0.0849879725286785	-0.08462618671794757	geestig.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6273470258690443	0.3923079906458363	0.06738211885010743	0.7922945072677066	0.317247345819695	geestig.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6444146259644414	0.43120141774035164	0.11383399209486166	0.7877825877825878	0.3919876733436055	geestig.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.243523816589813	1.2295156820979343	1.172396624167251	1.242899669496354	1.273250752630198	geestig.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.06248892272307541	0.004341505966240317	-0.053507208403638866	0.10953686153383	-0.043005135231470176	geestig.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6207433737812426	0.406073104983018	0.10221204740288563	0.7694319109171263	0.34657535662904215	geestig.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6402549480040255	0.42880660011586075	0.10592885375494071	0.7801827801827802	0.40030816640986133	geestig.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.132415030747067	1.1155020688080786	1.0608397222487027	1.1356218242644507	1.150044659911082	geestig.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.025442882694332262	-0.02103144531924819	-0.0912593001056094	0.05640194021437718	-0.02823697606651235	geestig.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5706036626668592	0.3583256334181535	0.06835767000784056	0.7205448583691381	0.28607437187748186	geestig.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6138879570613888	0.40377848267801597	0.11778656126482213	0.7625781625781626	0.33097072419106316	geestig.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.1159544331803026	1.128987475320133	1.2564008512778067	1.1371022992784579	0.9934592754041347	geestig.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.01037962760091987	-0.010040054709130537	0.11982486183181644	0.025214658689324713	-0.17515968464853277	geestig.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6119678277540407	0.37604963045199297	0.10678170119954293	0.7932818305732756	0.22808535958316034	geestig.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6190540087219054	0.4136781129657573	0.1383399209486166	0.7655603655603656	0.3371340523882897	geestig.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.2347987388206862	1.248957149713755	1.4221463695490177	1.2682594134481358	1.0564656661441114	geestig.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.060187269406204356	0.02854795900637307	0.14659036825078225	0.12806505970558613	-0.18901155093724917	geestig.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6152131918439228	0.41384885019168843	0.17878073692014915	0.7686298381433314	0.29413597551158477	geestig.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6523556735235567	0.4599997470723626	0.21976284584980235	0.7944788196097097	0.3657575757575757	geestig.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1899287306199158	1.197755076691703	1.3684892921431409	1.2296081083560813	0.9951678295758863	geestig.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.04186929736248124	0.029961426885357034	0.1647809557296583	0.09294676335841948	-0.1678434384320067	geestig.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6130193210101103	0.3936697034094272	0.11420923804121123	0.7735304515312834	0.29326942065578687	geestig.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6426011944260119	0.4322511479465725	0.14150197628458497	0.7900999524036173	0.36515151515151517	geestig.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1212444896351121	1.071894690978699	1.0327749107878745	1.164065782313025	1.018843379835198	geestig.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.025658388899308493	-0.013668490241769976	-0.04071388502934862	0.06094895462475743	-0.06124054032071874	geestig.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.620622503286962	0.3999053164307385	0.06922375282338528	0.7681594488363352	0.36233274763249496	geestig.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6488387524883875	0.4459242550706243	0.1399209486166008	0.7839124226558781	0.41393939393939394	geestig.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.1526326940784983	1.2409585216281531	1.437815833586381	1.1118168711995196	1.173242860098559	geestig.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.003533224096497638	0.02557995353931352	0.13713707022837596	-0.003804759092113556	-0.056592450518321846	geestig.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6006708077445413	0.40685659697499593	0.15113553697855595	0.7400124330894016	0.3294218208570303	geestig.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6344392833443928	0.44562793884669594	0.19051383399209484	0.7684911946692051	0.37787878787878787	geestig.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.244844869636082	1.2349140792455182	1.2040917894032837	1.2469798185039291	1.2536706298293419	geestig.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.07207488314119982	0.013294864730236451	-0.06809493861318458	0.1132513709966287	-0.005271838192734768	geestig.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6275792783312368	0.40394366318719493	0.10853090016126542	0.7882634060689362	0.3150366833313832	geestig.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6522229595222295	0.4345746791842854	0.12806324110671938	0.8032365540218943	0.37242424242424244	geestig.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.2263908569998598	1.2268332808140405	1.3284098402297995	1.2545974683964647	1.0974925338158577	geestig.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.0533119262190875	0.007378195672731222	0.06862169459621431	0.1207511088778495	-0.16723821645587014	geestig.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6111621244158612	0.38776717661299975	0.10365409588254026	0.7747750522691602	0.2848723816872988	geestig.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6431984074319841	0.4312708234174203	0.14545454545454545	0.7938124702522609	0.35454545454545455	geestig.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1463612086452784	1.1737555237171489	1.2712950885637608	1.1440068334089972	1.1059646491786885	geestig.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.0073305940119293604	0.008638087627729833	0.08759113034051345	0.028203044342566968	-0.08987991179989092	geestig.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5744893511889521	0.3664624499878544	0.08202547712025211	0.7212349914611329	0.29612688138217813	geestig.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6128732581287326	0.39594538602505824	0.06403162055335969	0.7559257496430272	0.36787878787878786	geestig.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0418654019028042	1.0236861124952055	1.0214147867077752	1.0610684502322063	0.9885751005456348	geestig.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.007383491934276178	-0.031403237678755504	-0.025123566789608802	0.02061018336617399	-0.08969632961283171	geestig.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.578818678938083	0.3553663853797657	0.06578795078484288	0.7409505560283671	0.25936064932608716	geestig.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6074319840743199	0.4010626179849945	0.11304347826086956	0.7513564969062351	0.3387878787878788	geestig.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.1736121678411806	1.2164742335963914	1.374628373188056	1.1714932957945887	1.1033010318065295	geestig.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.01998153980507085	0.013182140930972796	0.09510893884376397	0.05054341432239371	-0.10610593037323929	geestig.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.632813070680743	0.4081739754001255	0.10173655038054713	0.7914787645693223	0.33130661125050714	geestig.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6518911745189118	0.4472075639159636	0.14782608695652175	0.7907663017610661	0.403030303030303	geestig.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1958721275932978	1.2322677123082642	1.4066240265354024	1.20538827272432	1.08479083766507	geestig.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.035040821484168747	0.01776680411595778	0.11766393029269485	0.08211241043221028	-0.1464759283770318	geestig.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6291507086058012	0.41427866080642767	0.12099288806111552	0.780869252451098	0.3409738419070696	geestig.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6606502986065029	0.4622403640318505	0.20395256916996046	0.8042836744407424	0.3784848484848485	geestig.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.173320221821413	1.1371659339022084	1.1113818292904105	1.2055038195451513	1.0946121528710633	geestig.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
