measure	globqual	meanclassqual	classqual_herhalen_2	classqual_herhalen_4	classqual_herhalen_1	classqual_herhalen_3	model	technique
kNN	0.7229235880398671	0.7042467559178789	0.7768595041322314	0.4671328671328671	0.5957219251336898	0.9772727272727273	herhalen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
DR	1.886292557306585	2.3491737449972327	1.437549368257384	1.5780243335545763	1.5437236398133671	4.837397638363604	herhalen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.16721432161716832	0.24371199840213437	0.09497589755324103	0.08183145876851794	0.09894166761761337	0.6990989696691651	herhalen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.739114192981879	0.7028684202340559	0.8043704584492247	0.40774149749113253	0.62085756023968	0.9785041647561866	herhalen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.7412866203563878	0.7060430686366514	0.8062573789846517	0.42027972027972027	0.6228877005347594	0.9747474747474747	herhalen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
DR	1.6427042348741814	2.0235256841555116	1.355198373522004	1.8800168138539173	1.2643476784015844	3.594539870844541	herhalen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SIL	0.06864602453906506	0.18452301144209826	0.034671979453603036	0.2790940862606926	-0.14712679539432252	0.57145277544842	herhalen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SCP	0.6780679305974077	0.6624498795569521	0.7440361940916508	0.436596020290595	0.5158235459940766	0.9533437578514861	herhalen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
kNN	0.6991845363938387	0.669643283039005	0.7682408500590319	0.4160839160839161	0.5619251336898395	0.9323232323232323	herhalen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
DR	1.6015058524107864	2.1159106927899365	1.11152006036177	2.304663350875198	1.413252820407325	3.634206539515453	herhalen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SIL	-0.01769033613979248	0.20493538327705524	-0.22102980911521852	0.4498192951462614	-0.08685257026357335	0.6778046173407515	herhalen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.7396932766156846	0.7226279486734024	0.7981388060460671	0.5245018338410696	0.605181446476039	0.9626897083304339	herhalen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.7549984898822109	0.7307128625978894	0.8089728453364817	0.5027972027972027	0.6449197860962567	0.9661616161616161	herhalen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.6126563544576713	2.052843242521017	1.2640739471395104	2.2377453207904607	1.2860584329423477	3.4234952692117484	herhalen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.06307131635353892	0.19663357047591629	-0.024545664567339635	0.3055759184074525	-0.06895143516522713	0.5744554632287794	herhalen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.7147925734609298	0.7021440119493625	0.7818988303067433	0.5283825938209442	0.5523181806743956	0.945976442995367	herhalen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.7315010570824524	0.7127539958556002	0.79161747343565525	0.5118881118881119	0.5970053475935829	0.9505050505050505	herhalen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
DR	1.7602286167722843	2.3678323640538568	1.2595952263967551	2.0856032460187013	1.2466275300014722	4.879503453798498	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.07174704110588252	0.224260177449323	-0.011070839727561286	0.34256143531685584	-0.1217476069145118	0.6872977211225092	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.6748644039102899	0.6737568287539822	0.7366319700222248	0.47069054459135945	0.48770480040234476	1	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.6921775898520084	0.6863763509218055	0.7421487603305785	0.4615384615384615	0.5418181818181818	1	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
DR	1.3833518278763526	1.5999595316961852	1.2547085773578628	1.5777001371094084	1.096247283048933	2.471182129268537	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SIL	0.018014616277169455	0.11974717378529127	-0.006101323056983525	0.22186497402168603	-0.18127729927985753	0.4445023434563201	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SCP	0.6431261504700388	0.5683739176931757	0.771306728072005	0.2168931266274067	0.46714009178452814	0.8181557242887628	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
kNN	0.6588341890667472	0.6038880118692953	0.7618654073199528	0.33076923076923076	0.50524064171123	0.8176767676767677	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
DR	1.5273336805634776	2.0022979686576856	1.1685539494572648	2.200759584915046	1.1695248378537026	3.4703535024047296	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.03054433121925392	0.20586549212441052	-0.07457406052409252	0.41155939352714055	-0.14037275008111397	0.626849385575708	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.6828402368516563	0.6411436631761964	0.7719880530600786	0.327744270647931	0.519437515008713	0.9454048139880629	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.7057635175282234	0.675756688341797	0.7832078749276201	0.42727272727272725	0.5521421107628004	0.9404040404040404	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.6712792821541724	2.1153572228956263	1.348713923228433	1.8411896589687788	1.2160300415932153	4.055495267792079	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.05205062747921346	0.20378016920508385	-0.02650934172478307	0.33703322230481714	-0.13409587814011437	0.6386926743804157	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.6969483641922148	0.6821064649180797	0.7752624593088218	0.4711714371720911	0.508780888038583	0.9732110751528227	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.7128342245989304	0.6912641425490097	0.7740590619571511	0.45034965034965035	0.5770114942528736	0.9636363636363636	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
DR	1.576810625570823	1.9259415925152794	1.305794042325338	1.4194343373278577	1.2031711049879268	3.7753668854199955	herhalen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.04641360681922493	0.16012272332075939	0.0025543171577275805	0.14397835693181354	-0.1514587701622241	0.6454169893557206	herhalen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.6223455441636637	0.5783978127972424	0.7225034141070026	0.216549123580471	0.4292358745124625	0.9453028389890337	herhalen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.6461675579322638	0.6161283594020251	0.7300521134916039	0.32167832167832167	0.4683385579937304	0.9444444444444444	herhalen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
DR	1.2333133583346427	1.4196505175192549	1.1106526540618074	1.2208212174907631	0.9957540031579785	2.351374195366471	herhalen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SIL	-0.02888647823224791	0.06121815623646578	-0.07100499210181402	0.05158824367224155	-0.16759196776621607	0.43188134114165166	herhalen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SCP	0.5141032618423833	0.45772088723651866	0.6535372994946848	0.13272635921363019	0.26770668068607956	0.7769132095516802	herhalen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.50
kNN	0.5558526440879382	0.497920219529598	0.672495657209033	0.20279720279720279	0.3734587251828631	0.7429292929292929	herhalen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.50
DR	1.656115625667115	2.043082592230779	1.2441235767478083	1.357546375032244	1.265242700483626	4.305417716659438	herhalen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.06947561245563495	0.14919736659798238	-0.021264108285761748	-0.01597791548103261	-0.002698500873114746	0.6367299910318386	herhalen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.6781801663767977	0.6419254900504162	0.7324489195176985	0.3342328575508569	0.5617006126806015	0.9393195704525078	herhalen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.709941137998692	0.6661724734371139	0.7729833546734955	0.35757575757575755	0.5947368421052631	0.9393939393939393	herhalen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.694942313604161	2.113761498928394	1.1654656087308553	1.2268905223577706	1.4498909769772648	4.612798887647686	herhalen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.08424735740264742	0.16285498256866196	-0.06296382475337753	-0.1349109978728058	0.12562203293582522	0.7236727199650059	herhalen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.6830194488930255	0.6577427503884072	0.73289392821386	0.37534988123023244	0.549547323010602	0.9731798690989343	herhalen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.716546762589928	0.6751532654192032	0.7709346991037132	0.34924242424242424	0.6112440191387559	0.9691919191919192	herhalen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
DR	1.8229110796532881	2.1652900415861756	1.4452562675933955	1.2829453694392723	1.429142355589404	4.5038161737226305	herhalen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.16172885309677473	0.19924704304701998	0.14298301993608353	-0.08897173158669103	0.001129651746683726	0.74184723209200365	herhalen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.6898624076407353	0.6368612318883922	0.7413308754446231	0.22612656176292653	0.605154446905525	0.9748330434404939	herhalen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.7379332897318509	0.7026312045585581	0.7965428937259923	0.42727272727272725	0.6165071770334928	0.9702020202020202	herhalen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
DR	1.5946844472901822	1.948079697082751	1.304698788523996	1.4505924713622942	1.0476959509889603	3.989331577455754	herhalen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SIL	0.041878551010496694	0.15387196866806185	-0.02162715464669913	0.12647281637179425	-0.16762935295677972	0.678271565903932	herhalen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SCP	0.5941771646086444	0.568868450093761	0.6774844067644369	0.27554068376910196	0.3689334008975126	0.9535153089439925	herhalen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
kNN	0.6582079790712884	0.626057320798796	0.7394366197183099	0.3477272727272727	0.46555023923444977	0.9515151515151515	herhalen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
DR	1.503081880787233	1.8107849126929567	1.1699540372139732	1.5429384216765902	1.2900967136625732	3.2401504782186903	herhalen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.017216769530053945	0.1488619824258378	-0.1380529022250879	0.19035951617995006	0.006701457251326752	0.5364398584971624	herhalen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.6757826493119694	0.6329233188992944	0.7612830825390586	0.369549684011857	0.511630201155779	0.8892303078904833	herhalen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.714911706998038	0.6774200492695674	0.7740076824583867	0.39999999999999997	0.5988038277511961	0.9368686868686869	herhalen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.819019580257852	2.294108493752611	1.3140408658153468	1.550100394204205	1.3662173291332644	4.946075385857627	herhalen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.10469158905395964	0.23462719114474995	-0.05087765737912157	0.17493320054819372	0.07025440802305	0.7441988133868777	herhalen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.7051747745943915	0.6839875514989556	0.755147922838875	0.41794983126552693	0.5628524518914204	1	herhalen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.7291039895356441	0.6974543432845879	0.7797695262483995	0.39999999999999997	0.6100478468899522	1	herhalen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
DR	1.6635338339300985	2.1346450845259937	1.2072133044876665	1.4042508674497791	1.098997844863225	4.828118321303304	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.06095552232676817	0.17850476899660597	-0.019084927574442665	0.1014468842674477	-0.1379671648642353	0.7696242841576542	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.6755088503828588	0.647494139602818	0.7522789302952495	0.35956091215977676	0.47813671595624563	1	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.7041203400915631	0.6767447922516492	0.7670934699103713	0.40378787878787875	0.5456937799043062	0.9904040404040404	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
DR	1.4760190534725348	1.7109641818490409	1.2881015160225298	1.2289910724518918	1.0540896712534336	3.272674467668308	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SIL	0.06890384362022003	0.10937432156062331	0.07981752676554761	-0.06372086150489947	-0.14549854883788566	0.5668991698197308	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SCP	0.6082561760688726	0.5630341991584566	0.6966734164069095	0.2436926709767661	0.42738055452294055	0.8843901547272104	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
kNN	0.6553956834532374	0.6150982583432546	0.7377720870678617	0.3424242424242424	0.4882775119617225	0.8919191919191919	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
DR	1.6312335872361896	2.1470484525244866	1.1595339929991173	1.7937953895577456	1.255139929622271	4.379724497918813	herhalen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.02581320486471863	0.18347468368166617	-0.1397487588593622	0.23819431466500182	0.004154270383851732	0.6312989085371733	herhalen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.6431593922736148	0.6219324894842173	0.7042679527217864	0.31982748578150405	0.47686203266109206	0.9867724867724867	herhalen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.6582923832923833	0.6399518861498775	0.7221628045157457	0.38181818181818183	0.48713968957871395	0.9686868686868687	herhalen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.6258777528679926	2.05714134144971	1.2595106128590408	1.387833031134298	1.1507583330029807	4.4304633888025196	herhalen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.06283952416677524	0.1794505148228517	-0.03499778121404827	0.06547548417464248	-0.052726179416531724	0.7400505357473444	herhalen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.6662546366388241	0.6368942428912516	0.7594467322566906	0.35848314758096905	0.4475358351762947	0.9821112565510522	herhalen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.6766584766584767	0.6545401214439952	0.7358288770053476	0.376	0.5235033259423503	0.9828282828282828	herhalen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
DR	1.6216929902564077	2.137154015093657	1.255406607818588	1.8966382134398065	1.0054650907711555	4.391106148345078	herhalen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SIL	-0.008367103445371825	0.1741047017134643	-0.0948190236664241	0.35246105245998943	-0.27340961566385685	0.7121863937241487	herhalen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.6145734711990584	0.6011245305085016	0.6719338038310725	0.3301318902391901	0.44276110491505816	0.9596713230486853	herhalen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.6526412776412777	0.6298832224685883	0.7232323232323232	0.3578181818181818	0.4738359201773836	0.9646464646464646	herhalen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
DR	1.2617818739423508	1.460631774667877	1.0921704843412192	1.2355735699086088	1.0644309073007299	2.45035213712095	herhalen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SIL	-0.030471839055536028	0.07772083655847786	-0.12001547929390122	0.07730260365131703	-0.11563750233279449	0.4692337242092901	herhalen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SCP	0.5329347615928126	0.4866113756101245	0.6155092505408984	0.11292833363799208	0.3674843630510303	0.8505235552105773	herhalen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.50
kNN	0.5921990171990172	0.5446956364216049	0.6849673202614379	0.2349090909090909	0.4195121951219512	0.8393939393939394	herhalen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.50
DR	1.2973022840439736	1.4818344163588753	1.1909857726371522	1.9473135789753586	1.1470278683808646	1.6420104454421258	herhalen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SIL	-0.019208158828665254	0.07091600435025813	-0.02467824061468005	0.2772531847970763	-0.20134622657982595	0.23243529979846228	herhalen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.6220393831998308	0.5620191330347856	0.7306577078521925	0.4080520830334808	0.5028475221429618	0.6065192191105071	herhalen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.6318772136953955	0.5793254862075087	0.7230769230769231	0.4175084175084175	0.5317671092951992	0.6449494949494949	herhalen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.2085302780022782	1.3010467258871854	1.1351865684703322	1.6493564212020828	1.1980833334212435	1.2215605804550829	herhalen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SIL	-0.045729281011213326	-0.015435854059025205	-0.042838110725097266	0.2210307278145237	-0.08928312697380547	-0.1506529063517218	herhalen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.6041538280322064	0.5327840170905227	0.7223134674069193	0.4659509184381303	0.5070645801886258	0.4358071023284153	herhalen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.6118654073199528	0.5542974763480382	0.7046620046620047	0.44915824915824915	0.5305413687436159	0.5328282828282828	herhalen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
DR	1.2787935252336575	1.5107433400873735	1.155263865392955	1.6157497545747133	0.9854990328943882	2.286460707487438	herhalen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SIL	-0.03792688437233622	0.08051555679161233	-0.0484724605831081	0.21853446250362843	-0.29230594588992653	0.4443061711358555	herhalen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.6184223818176086	0.5632021623929762	0.7261315415705915	0.2332584951401479	0.45917969213255155	0.8342389207286139	herhalen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.6231995277449823	0.5814735514173717	0.7153846153846154	0.301010101010101	0.4731358529111338	0.8363636363636363	herhalen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
DR	1.157447686100601	1.1702990543119944	1.1551531608507033	1.3107174907413361	1.1537528606159528	1.0615727050399852	herhalen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SIL	-0.004886674248059786	-0.013770764251804003	0.03518299940858296	0.08021627625863699	-0.05702111431782755	-0.11346121835660841	herhalen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SCP	0.5410675704166421	0.4535627471693066	0.6899470833148332	0.23683184628210938	0.3900681644283888	0.4974038946518951	herhalen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
kNN	0.5727863046044864	0.5026699216305958	0.6963869463869463	0.3400673400673401	0.4439223697650664	0.5303030303030303	herhalen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
DR	1.481887298751119	1.780380674423979	1.3010194413691316	1.6480217668973498	1.1120226734613965	3.060458815968038	herhalen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.04836249478562434	0.10529183558327693	0.08797679659293957	0.10208193202215475	-0.18763147990151416	0.4187400936195276	herhalen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.6310127615398958	0.5809676669006767	0.721716852324078	0.27006046017496993	0.4986114017451257	0.8334819533585329	herhalen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.670020594292439	0.6317906545837197	0.747423277359583	0.35218855218855216	0.5432073544433095	0.8843434343434343	herhalen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.4033752025974904	1.5695431991548219	1.316561700537254	1.8315960116484211	1.2228134955501553	1.9072015888834568	herhalen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.05634002764800492	0.09954828654123105	0.09001567242498391	0.2531196663989313	-0.1045227185761589	0.15958052591716787	herhalen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.6385680121405447	0.5878869238450766	0.74032228816497	0.33181050156161485	0.4918697427137823	0.7875451629399391	herhalen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.6670197116799058	0.6356521180458417	0.7373480023161552	0.4525252525252525	0.5552604698672114	0.7974747474747474	herhalen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
DR	1.44126371473091	1.761616576188183	1.267185426407221	1.9443712903366817	1.0537284131794187	2.781181174829411	herhalen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.011269634295871972	0.10850346051899017	0.03145352454604821	0.21026118137287633	-0.26520202179294516	0.4575011579499813	herhalen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.6072633449514304	0.595186859826576	0.6887796097303819	0.4182074419737292	0.421867924063253	0.8518924635389399	herhalen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.6283612827302147	0.6059681779265977	0.7078170237405906	0.40134680134680134	0.4692543411644535	0.8454545454545455	herhalen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
DR	1.1193027262343889	1.1853806474548263	1.0931062030356702	1.4692921747170047	1.0590095882654358	1.1201146238011948	herhalen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SIL	-0.08883980836176593	-0.03542634628480811	-0.0975622698335249	0.14893986586437152	-0.17367195237995184	-0.019411028790127228	herhalen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SCP	0.4699321138503817	0.3701439435926796	0.6289029518399335	0.23481852409047163	0.3381963178604597	0.2786579805798535	herhalen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.50
kNN	0.5318034716092969	0.45996904865347576	0.6643891140706427	0.3346801346801347	0.39080694586312564	0.45	herhalen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.50
DR	1.6192566966593156	2.0365704632330344	1.323124216256444	1.8558719231545355	1.1960916457194297	3.771194067801728	herhalen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.06655739859887573	0.19766881123044738	0.021284499657376995	0.257592238398078	-0.15472528041572142	0.666523787282056	herhalen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.6925993886579502	0.6482373498181243	0.7872499914517194	0.30752835568770126	0.5334375388645618	0.9647335132685146	herhalen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.7165879574970484	0.6767615291491695	0.7909090909090909	0.38855218855218854	0.6008171603677221	0.9267676767676768	herhalen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.5441382196995632	1.8905105212014055	1.358897887517432	2.0553358522926164	1.1092704298680138	3.03853791512756	herhalen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.05857730551611619	0.1834241176284265	0.07483065426584208	0.3242365527881999	-0.27231721464786557	0.6069464781075296	herhalen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.7141022076911749	0.6677139078542746	0.8014744092503827	0.39598537319848554	0.588294650690694	0.8851011982775364	herhalen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.7076741440377804	0.6628926109263188	0.788111888111888	0.4067340067340067	0.5961184882533197	0.8606060606060606	herhalen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
DR	1.757026446869551	2.25534767068022	1.4358517208692416	1.7956730244057104	1.136847769305895	4.653018168140033	herhalen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.0863742624091291	0.19389447797843617	0.07151003488241654	0.20622152795883306	-0.15174985738006677	0.6495962064525619	herhalen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.6380878602823941	0.6102549231088686	0.7218198973760459	0.3408078558753104	0.47364594447268993	0.9047459947114284	herhalen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.6796930342384888	0.654975896970279	0.7547785547785547	0.4094276094276094	0.530949948927477	0.9247474747474748	herhalen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
DR	1.2086384547448976	1.3257512168405652	1.1598168375469189	1.8537183754672433	1.1105266737728683	1.1789429805752305	herhalen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SIL	-0.03573481781009011	0.03497509105072498	-0.04165275457366413	0.2693276510407937	-0.16265014318123228	0.07487561091700262	herhalen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SCP	0.588036755999908	0.572342400651166	0.6832248355623289	0.4203378233189648	0.38668066597349027	0.79912627774988	herhalen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
kNN	0.6317001180637544	0.5940063629670371	0.734965034965035	0.4067340067340067	0.46210418794688457	0.7722222222222223	herhalen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
