measure	globqual	meanclassqual	classqual_heet_3	classqual_heet_1	model	classqual_heet_5	classqual_heet_7	classqual_heet_2	classqual_heet_6	technique
SCP	0.5624161691088971	0.24569966503519694	0.4728515780038867	0.7397268147182071	heet.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	0.0386364619071479	0.027444230500397664	0.13223908045679314	0.06329982462474906	tsne.30
kNN	0.6188490408673895	0.38565740458265285	0.4877922077922078	0.7768844221105528	heet.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	0.06363636363636363	0.25757575757575757	0.540495867768595	0.1875598086124402	tsne.30
DR	1.2234371271719733	1.4228682135802635	1.672364262131182	1.0060134063409771	heet.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	1.4889157083547246	1.0976706058795125	2.0460436753737095	1.2262016234014752	tsne.30
SIL	-0.08823774029822976	-0.06178358020059626	0.02486378330353191	-0.1294797798768668	heet.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	0.0312770298970696	-0.22768092983886656	0.1433996755653225	-0.2130812602537682	tsne.30
SCP	0.6415994019068297	0.27560529515762106	0.539728646132149	0.8467222535067527	heet.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	0.1057902468683664	0.03152100512229874	0.05582424992652213	0.07404536938963732	tsne.30
kNN	0.6682926829268293	0.41162630349702073	0.555064935064935	0.8344449520328917	heet.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	0.15454545454545454	0.15454545454545454	0.6066115702479339	0.16454545454545455	tsne.30
DR	1.216796799496048	1.600230190957722	1.6716020319742138	0.907727040189286	heet.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	1.9008293287076343	1.153963606867515	2.4607209225605637	1.5065382154471192	tsne.30
SIL	-0.16126480666854903	-0.07759117850715175	0.06259695195558031	-0.26716848989714087	heet.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	0.01483080018133237	-0.3287162952541555	0.16233447043606483	-0.10942450846459156	tsne.30
SCP	0.6103024804660767	0.274260049256848	0.5123694615302646	0.7985187815026459	heet.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	0.1326770970092759	0.03216469099147755	0.05525570749628038	0.11457455701114361	tsne.30
kNN	0.6539911308203991	0.4085782406391132	0.525974025974026	0.8178163544997715	heet.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	0.21704545454545454	0.12121212121212122	0.596694214876033	0.17272727272727273	tsne.30
DR	1.2464406059491457	1.7760185856494364	1.6169012146971182	0.9162590399952886	heet.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	1.7219158468449183	1.4452033365047243	3.4106500379119575	1.545182037942611	tsne.30
SIL	-0.23332484216466165	-0.068042894308179655	-0.0794109630395938	-0.34587069637343376	heet.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.06594945996793761	-0.14412532713538367	0.4334220630175505	-0.20632298235027954	tsne.30
SCP	0.6340201158945085	0.30132332972021586	0.5665966366918853	0.8135022531256517	heet.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	0.16740266356165573	0.041163602971484456	0.1275574687882842	0.09171735318233386	tsne.30
kNN	0.665410199556541	0.4181181941123695	0.5628571428571428	0.8235724074920054	heet.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	0.2125	0.12424242424242424	0.6264462809917355	0.1590909090909091	tsne.30
DR	1.046091260529777	1.2243159618252017	1.1375684363787129	0.9449208628578402	heet.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	1.0284300739702077	1.0793991485187175	1.8967027501906448	1.258874499035087	tsne.30
SIL	-0.1446678418939042	-0.09051379351216707	-0.13446691066574315	-0.16783442167095622	heet.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.22493509723284005	-0.1810417387491979	0.24130713403079423	-0.07611172678505931	tsne.30
SCP	0.5204510424429761	0.2163014228961093	0.41842912840190116	0.6961602772290352	heet.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	0.035635134459844856	0.024168248867085594	0.049609815728137385	0.07380593269065154	tsne.30
kNN	0.5736696230598669	0.3219192957441016	0.44727272727272727	0.7389675650982184	heet.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	0.05227272727272727	0.13787878787878788	0.4214876033057851	0.13363636363636364	tsne.30
DR	1.4061027834814663	1.6330025062052436	1.8494841137694082	1.1807499736944826	heet.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	1.387579149729649	1.2882490656124908	2.525636624296948	1.5663161101284828	tsne.30
SIL	-0.13558391235990197	-0.031966092921206696	-0.031146771374846366	-0.20609948207158854	heet.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.1649303631920191	-0.09930320909548382	0.40451037438647985	-0.0948271061797822	tsne.30
SCP	0.6342834509143721	0.28309556559753285	0.5561725203569219	0.8263669279971262	heet.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.054325042583969065	0.03442281843771551	0.1291243759204421	0.09816170828902249	tsne.30
kNN	0.684589800443459	0.4382070089065292	0.5932467532467532	0.8406578346276838	heet.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.08977272727272727	0.25606060606060604	0.6413223140495867	0.2081818181818182	tsne.30
DR	1.2384821027102109	1.7335587485640915	1.4659837754978466	0.9629193088829626	heet.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	1.422267593409337	1.4808146670244575	3.3256752770946063	1.7436918694753387	tsne.30
SIL	-0.13411147767729098	-0.06108014711806973	-0.16444779022852155	-0.15657412011533112	heet.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.21844087726200115	-0.24128658065355246	0.3570940184654609	0.057174467085527	tsne.30
SCP	0.6215717123195187	0.2824867917691391	0.5376539787056008	0.8084391596640274	heet.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.043672538038722786	0.03479320469751051	0.12924067743339152	0.14112119207558177	tsne.30
kNN	0.6817073170731707	0.4420642699263074	0.5763636363636363	0.8385564184559159	heet.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.12272727272727273	0.27424242424242423	0.631404958677686	0.20909090909090908	tsne.30
DR	1.4756099810449015	1.9973210043127962	1.799088455306853	1.1568780270811687	heet.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	1.6073055378017134	1.5981771167703194	3.7221552513678073	2.100321637548915	tsne.30
SIL	-0.03922702121820472	-0.01008512884647036	-0.015112649159238043	-0.0518526872575587	heet.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.2610878902585456	-0.12102088635610894	0.4035002969792056	-0.014936957026576438	tsne.30
SCP	0.6363901755787085	0.30447148273091185	0.5650414082507872	0.8157749698784396	heet.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.08039358390843677	0.047550813749326716	0.1527121681160799	0.16535595248240087	tsne.30
kNN	0.6942904656319291	0.4567757627505229	0.5942857142857143	0.8476016445865692	heet.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.15113636363636362	0.2606060606060606	0.6479338842975206	0.2390909090909091	tsne.30
DR	1.274467603984668	1.742522073236186	1.5196105864089688	0.9931241544623949	heet.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	1.5234889186849383	1.5274666221664386	2.945926555390779	1.945515602303595	tsne.30
SIL	-0.18606262977791163	-0.035456525553785236	-0.22466631437580104	-0.24052114809604025	heet.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.11436043705129345	-0.1380904975509459	0.44992488903691896	0.05497435471445025	tsne.30
SCP	0.6602779887527892	0.3250302896984618	0.5569951358890284	0.8480742941766518	heet.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	0.1046529830167633	0.04914635496204616	0.14174745924547097	0.24956551090081036	tsne.30
kNN	0.7051552106430156	0.4690537109329937	0.6036363636363636	0.8564641388761992	heet.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	0.15568181818181817	0.27424242424242423	0.6297520661157024	0.29454545454545455	tsne.30
DR	1.2448999536989152	1.4621973933776835	1.6297585937449888	1.0348420096272237	heet.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	1.3439975288653763	1.2030779575012818	2.0956153363476195	1.4658929341796114	tsne.30
SIL	-0.12907920948900428	-0.07408425043879834	-0.04839726917351763	-0.17426293367170992	heet.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1438498851279375	-0.20084208561883424	0.22411981103200776	-0.10127314007279845	tsne.30
SCP	0.6260206063506552	0.27687114708289806	0.539374965195217	0.8185794702280396	heet.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.07479445100408377	0.037333496285577736	0.08737849146798349	0.10376600831648697	tsne.30
kNN	0.673669623059867	0.3923399926300794	0.5667532467532468	0.8463225216994061	heet.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.13636363636363635	0.0893939393939394	0.5206611570247933	0.19454545454545455	tsne.30
DR	1.2603872652543935	1.6072568614035128	1.5648917015425055	1.033361956011205	heet.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	1.3482826251077487	1.5885026774763238	2.7310026275411006	1.3774995807421935	tsne.30
SIL	-0.19650586424319658	-0.07054507416133883	-0.21645595015868752	-0.23672856655141555	heet.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.23548476930937032	0.06251099684972312	0.3592394171344175	-0.15635157293270022	tsne.30
SCP	0.6203160295825341	0.2688028295394703	0.4361043301165256	0.8417876171328857	heet.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.04845478329873895	0.05018280223444793	0.0758444736897277	0.1604429707644959	tsne.30
kNN	0.6611419068736142	0.40264572650079733	0.5171428571428571	0.8325262677021471	heet.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.13295454545454546	0.14242424242424243	0.5190082644628099	0.2718181818181818	tsne.30
DR	1.1246980025643025	1.338395125739168	1.3602799083058768	0.9489206594536971	heet.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	1.190811888602665	1.2713529466796951	1.627021397474031	1.6319839539190422	tsne.30
SIL	-0.15461276008194583	-0.07573542447035231	-0.16170892556984454	-0.19078373248459726	heet.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	-0.16537674615294295	-0.1283079668876682	0.1196634107682147	0.07210141350472446	tsne.30
SCP	0.58814189212561	0.24180653600479018	0.43454642284442396	0.7996274617932762	heet.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.049212721072730156	0.03611056155835674	0.05346056998162546	0.07788147877832868	tsne.30
kNN	0.6225055432372505	0.35682492878929606	0.454025974025974	0.807309273640932	heet.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.12727272727272726	0.08333333333333333	0.5190082644628099	0.15	tsne.30
DR	1.1244309424927972	1.5557875431942478	1.1661831460299392	0.951381626359641	heet.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	1.1161883919759126	1.2431629377328375	3.5641741550865076	1.2936350019806486	tsne.30
SIL	-0.17594054919404914	-0.0480840703432065	-0.17895905258662212	-0.22284655819500887	heet.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	-0.1526451734091347	-0.14388968457962267	0.5402914798332402	-0.13045543312209085	tsne.30
SCP	0.559168288781817	0.25219656284736497	0.4031049020932168	0.7547469853087414	heet.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	0.04070094745561843	0.036743099832854974	0.18384396752089532	0.09403947487286295	tsne.30
kNN	0.5876940133037694	0.35422451444550573	0.4618181818181818	0.7462768387391503	heet.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	0.09659090909090909	0.08636363636363636	0.5933884297520661	0.1409090909090909	tsne.30
DR	1.1334095258198833	1.4014476935653628	1.2799674990417027	0.9770077094626839	heet.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	1.1071090793370193	1.0674290782572047	2.481142751269073	1.4960300440244931	tsne.30
SIL	-0.17110099556060968	-0.08277515087006575	-0.1992713196363453	-0.19827641335907828	heet.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.20794068580088798	-0.22917743001390262	0.3775829610771753	-0.03956801748735561	tsne.30
SCP	0.5886062155481093	0.25472102948237973	0.4899618698643413	0.7763950777895319	heet.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.05210071883807419	0.023814969173112786	0.06417495854575399	0.12187858268346426	tsne.30
kNN	0.634090909090909	0.3617547719906103	0.5231168831168831	0.8038373686614892	heet.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.14431818181818182	0.04090909090909091	0.5074380165289256	0.1509090909090909	tsne.30
DR	1.104438900544649	1.3007375372931507	1.116134051067406	1.018045941794987	heet.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	1.293446911956558	1.0074246395700157	2.070698496313306	1.2986751830566314	tsne.30
SIL	-0.21598061641028818	-0.11347476132457385	-0.25316845763328155	-0.24794188728722108	heet.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.09773803198255564	-0.3103666290170255	0.3398372530683821	-0.11147081509574139	tsne.30
SCP	0.5962058400211734	0.24311122806728547	0.44281917373053037	0.8112308386244323	heet.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	0.05550262355879952	0.018430935402605375	0.06662807377480438	0.06405572331254081	tsne.30
kNN	0.6156319290465632	0.34364875670494677	0.46285714285714286	0.7982640475102787	heet.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	0.1590909090909091	0.07878787878787878	0.45289256198347105	0.11	tsne.30
DR	1.0663058533807068	1.4419700072714225	1.1890849328004898	0.86422454733165	heet.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	1.3115044624747247	1.3146691841794513	2.4083500280838024	1.5639868887584176	tsne.30
SIL	-0.24753237638428208	-0.08581074338392652	-0.2506341585231223	-0.3194470451082506	heet.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	-0.06955260966156243	-0.20663489883914435	0.34576565297775136	-0.01436140114923077	tsne.30
SCP	0.5535239300355375	0.23479639828926516	0.3729935552612525	0.7599200936283751	heet.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	0.04941575138349314	0.028739695665594516	0.09639029941539477	0.10131899438148088	tsne.30
kNN	0.5879157427937916	0.35651665203229843	0.39480519480519477	0.7655550479671083	heet.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	0.11022727272727273	0.07272727272727272	0.6330578512396694	0.16272727272727272	tsne.30
DR	1.0856263064340337	1.1616964558913998	1.2427626603664315	1.0061533247604062	heet.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	0.987734939654073	1.329141222426968	1.2192949787785712	1.1850916093619495	tsne.30
SIL	-0.09609855789866213	-0.09892112560604915	-0.11885502008923185	-0.0860362315555817	heet.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	-0.1981303120494894	-0.00900126286657891	-0.09210146486053869	-0.08940246221487443	tsne.30
SCP	0.5150371966845928	0.20525866666111686	0.3719790844041134	0.705832325645735	heet.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	0.0361226415879298	0.035755117863651036	0.023472054257655722	0.058390776207616284	tsne.30
kNN	0.5469512195121952	0.27744867753433305	0.44597402597402597	0.7111009593421653	heet.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	0.07045454545454545	0.1393939393939394	0.23140495867768593	0.06636363636363636	tsne.30
DR	1.3784438261446348	1.615463758424674	1.866225367323355	1.1663725794905162	heet.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	1.2949370201178472	2.0430263491120018	2.3251821951209886	0.9970390393833353	tsne.30
SIL	-0.0920421361983542	-0.03545163157632881	0.1318413519640547	-0.16342933429394554	heet.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.28737788376551826	0.14624544995323294	0.3441821823289956	-0.3841715556447923	tsne.30
SCP	0.6713862839309017	0.283012651612566	0.6401094633243024	0.8549695461940828	heet.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.049788878135528916	0.05393881599707352	0.06302243944963624	0.036246766574772174	tsne.30
kNN	0.7108522727272727	0.4461883210829865	0.676797829036635	0.8494031221303948	heet.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.05584415584415585	0.3074380165289256	0.6479338842975206	0.1397129186602871	tsne.30
DR	1.2299455774871157	1.5409129172992906	1.8342396919062582	0.9343531283771833	heet.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	1.334433755015827	1.7287757361714131	2.108978537850976	1.3046966544740852	tsne.30
SIL	-0.19988152804904982	-0.05724411925639283	0.04570244644487452	-0.3218799452602251	heet.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.2119272832810351	0.1109236875087193	0.2732141905720319	-0.23949781152272243	tsne.30
SCP	0.6697685361578859	0.29297182066426364	0.6587633974534622	0.841750945514494	heet.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	0.04712386468664564	0.04548453752523454	0.09592783580351157	0.06878034300223397	tsne.30
kNN	0.7181818181818181	0.44461941038746006	0.6757123473541384	0.8627180899908172	heet.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	0.07012987012987013	0.3090909090909091	0.6132231404958677	0.1368421052631579	tsne.30
DR	1.1873750149010678	1.4875066823284349	1.2129763781272618	1.0703283224715745	heet.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	1.328118539979937	1.0950845135555243	3.0032655101595536	1.2152668296767588	tsne.30
SIL	-0.1232877975500389	-0.0748975739555179	-0.18594108379865265	-0.11583796021631615	heet.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.16691173219535343	-0.14644405724248602	0.40746450036801807	-0.2417151106483172	tsne.30
SCP	0.6738392780066038	0.2887697651533211	0.6381793551943344	0.8553926025948398	heet.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	0.046241717381331385	0.02275280041709392	0.07822977361579218	0.0918223417165347	tsne.30
kNN	0.7238068181818181	0.4716343903768027	0.6461329715061058	0.8654729109274564	heet.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	0.11428571428571428	0.29256198347107437	0.6462809917355372	0.26507177033492824	tsne.30
DR	1.256798276266108	1.6142522970563435	1.7158141933835447	0.9787633685943817	heet.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	1.3180366126665448	1.18521442836354	2.9168924037290034	1.5707927756010467	tsne.30
SIL	-0.1762883619357772	-0.062364218525182945	-0.12784701411632557	-0.23176163914786038	heet.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	-0.22653972792093116	-0.07907258935246693	0.43075552211895135	-0.13971986273246498	tsne.30
SCP	0.6397147889102397	0.27984802680509147	0.5639381983135532	0.8220679194834253	heet.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	0.07390315251607316	0.03274877688032157	0.0977034666830578	0.08872664695411776	tsne.30
kNN	0.6966477272727273	0.45401918100625516	0.6094979647218453	0.8391184573002755	heet.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	0.16623376623376623	0.31239669421487604	0.6198347107438016	0.17703349282296652	tsne.30
DR	1.2807570378683835	1.5789302694289207	1.843632429085881	1.0122774312033511	heet.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	1.2509049850897476	1.3251157693696136	2.8740455372663414	1.1676054645585896	tsne.30
SIL	-0.12105867453663932	-0.06751457261500127	0.0683784261343129	-0.18657625623417579	heet.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.258343572533759	-0.13831003606939693	0.41566591417099547	-0.3059019111579842	tsne.30
SCP	0.6847185546301462	0.28917979957494383	0.6437230041733928	0.8742406499709006	heet.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.04431037586431775	0.027862170017380297	0.09998637194377757	0.04495622547989403	tsne.30
kNN	0.7247159090909091	0.4498051094459007	0.6930800542740841	0.867584940312213	heet.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.06883116883116883	0.2809917355371901	0.6677685950413222	0.12057416267942583	tsne.30
DR	1.4463757166198976	1.6923501214600454	2.2145125885039474	1.140258689082775	heet.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	1.2319529773845683	1.0637886135140313	3.2275650408811303	1.2760228193938195	tsne.30
SIL	-0.05236780285849568	-0.03432028147065578	0.16455605763626624	-0.11234138707208355	heet.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.2798157388636175	-0.15843426811325384	0.4126650183657252	-0.23255137077697127	tsne.30
SCP	0.695058792811281	0.31190090363320594	0.7111612003554447	0.8631941113846657	heet.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	0.05693014817823005	0.030760355653698328	0.1568299104214183	0.05252969580577849	tsne.30
kNN	0.7271022727272727	0.4623430501063865	0.7080054274084124	0.8624426078971533	heet.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	0.08181818181818182	0.31239669421487604	0.6859504132231404	0.12344497607655502	tsne.30
DR	1.2369879128492753	1.7150540772215	1.720320126559547	0.9188835661574006	heet.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	1.0871324502564355	1.3077372356067776	3.8547496215474304	1.4015014632014084	tsne.30
SIL	-0.18876321836645144	-0.04215029264281932	0.07580744771450293	-0.3153854841548034	heet.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.35677908698619176	-0.005033481653258898	0.576001953840803	-0.22751310461796778	tsne.30
SCP	0.6742608593527601	0.3095789479560362	0.6855399175494948	0.8325710314572727	heet.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	0.0420465944754845	0.03068684074758603	0.12611600612179244	0.14051329738458665	tsne.30
kNN	0.7196022727272727	0.4706591527129983	0.6762550881953867	0.8523415977961433	heet.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	0.12467532467532468	0.28595041322314046	0.687603305785124	0.19712918660287082	tsne.30
DR	1.3533449024478272	1.7566562985220526	1.4480129463176434	1.186510529107253	heet.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	1.1234086824634637	1.1864904465061477	4.246186049661001	1.3493291370768061	tsne.30
SIL	-0.04845449138970828	-0.03969076282186579	-0.1539065695439364	-0.008410961333528833	heet.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.26255746935304136	-0.16493858515114207	0.5899886117722108	-0.23831960332175692	tsne.30
SCP	0.6450592826784196	0.28243134402772535	0.5775048694531292	0.827458756957375	heet.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	0.038611361285646156	0.0349046686433202	0.14265747945149568	0.07345092837538594	tsne.30
kNN	0.6926704545454545	0.4372913544912402	0.5883310719131615	0.843526170798898	heet.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	0.11298701298701298	0.2892561983471074	0.568595041322314	0.22105263157894736	tsne.30
DR	1.2821246860003548	1.7078049137862064	1.7215246434178761	0.9912806413601213	heet.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	1.2351180170701732	2.041848510237437	2.9111666125540236	1.3458910580776067	tsne.30
SIL	-0.14438702306822832	-0.029715147448847568	-0.01269963229207512	-0.21751605528404525	heet.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.23901150928583623	0.1568758339521328	0.4213469263132726	-0.2872864480965342	tsne.30
SCP	0.6646850839303863	0.30442912372838976	0.6670322496977125	0.837962384833601	heet.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	0.047623692035996014	0.11025190844723069	0.08742327631678991	0.07628123103900855	tsne.30
kNN	0.707867667500695	0.4805132501650666	0.6619235836627141	0.8438556418455916	heet.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	0.11363636363636363	0.3378787878787879	0.7239669421487603	0.2018181818181818	tsne.30
DR	1.3665489942850764	1.6691558649780673	1.8166784953286856	1.1155457791137506	heet.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	1.3658674263658586	1.0507143496011662	3.1408820995935893	1.525247039865354	tsne.30
SIL	-0.09474146111352048	-0.058038664827322256	-0.0064615351281703875	-0.12376377727556996	heet.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.2039576030711502	-0.2570923347511853	0.4908950823921377	-0.24785182112999538	tsne.30
SCP	0.657688938320956	0.28806988691162566	0.599969606312491	0.8511336296084341	heet.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	0.052141144079165355	0.02382914932674974	0.09514847074817664	0.10619732139473728	tsne.30
kNN	0.7097025298860161	0.46828419631394486	0.6297760210803689	0.8599360438556418	heet.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	0.12159090909090908	0.28484848484848485	0.6826446280991735	0.2309090909090909	tsne.30
DR	1.3497448558470706	1.7900716944627086	1.583992856931698	1.1044721112537723	heet.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	1.151947238953628	1.3532907301875918	3.702675397810681	1.8440518316388803	tsne.30
SIL	-0.11182501022642945	-0.024523148106468044	-0.0743130141828528	-0.1522001090020704	heet.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.2170774315399219	0.02841734261971452	0.37553492779309433	-0.10750060432677201	tsne.30
SCP	0.6571696729273974	0.30795052073648516	0.6250585381671372	0.8333221458237611	heet.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	0.04786012996984178	0.045747172072814354	0.14385489081114747	0.15186024757420893	tsne.30
kNN	0.7003058103975535	0.45981779555942365	0.6350461133069829	0.8451347647327546	heet.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	0.0715909090909091	0.2606060606060606	0.6892561983471074	0.25727272727272726	tsne.30
DR	1.1239353051003567	1.5606609379829592	1.3760076466064657	0.8786729455720909	heet.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	1.1685810555233358	1.1936584436457196	3.3595231066667193	1.387522429883424	tsne.30
SIL	-0.18773096259996738	-0.06095496785923655	-0.11247810994887983	-0.26105351382640557	heet.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.2974040385604662	-0.1285597974476198	0.45016853316467387	-0.016402880536721738	tsne.30
SCP	0.6047540065269839	0.26558980068173055	0.4986728750204963	0.7997435603723645	heet.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	0.03515365597801959	0.03940938890263528	0.13882159944536918	0.08173772437149834	tsne.30
kNN	0.6566027244926328	0.40818638998883106	0.5557312252964427	0.8157149383280037	heet.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	0.025	0.26515151515151514	0.5884297520661157	0.1990909090909091	tsne.30
DR	1.437159808914116	1.6575316512522986	2.022760898290171	1.1826363603664272	heet.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	1.373069817384298	1.513193031626035	2.4624344038470367	1.3910953959998242	tsne.30
SIL	-0.08952375821908111	-0.05216606391749709	0.06489013379431365	-0.14370486182397935	heet.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.14028159741193827	-0.16675014144831038	0.26287945313368594	-0.19002936974875412	tsne.30
SCP	0.6627136220294694	0.28929360416940236	0.5772480876671578	0.8672948957304538	heet.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	0.06319702059077334	0.07090449097698592	0.07986630199497678	0.07725082805606644	tsne.30
