measure	globqual	meanclassqual	classqual_geldig_1	classqual_geldig_2	model	technique
SCP	0.8390934823987182	0.6378769723832362	0.9112057576643823	0.36454818710209	geldig.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.833036750483559	0.6290279454890461	0.9061497326203208	0.3519061583577713	geldig.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
DR	0.9487101504469759	1.0756326378419467	0.9032234786638073	1.2480417970200863	geldig.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SIL	-0.06083035699667568	0.04266961725806985	-0.09792283331918564	0.18326206783532534	geldig.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SCP	0.8187138582373242	0.5977894648362754	0.8978890743694921	0.29768985530305875	geldig.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.50
kNN	0.8384526112185686	0.6512966476913346	0.9055258467023173	0.3970674486803519	geldig.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.50
DR	1.0063502997991982	1.3972588726338941	0.8662558979740471	1.9282618472937412	geldig.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SIL	-0.058878556244661547	0.15539409145152	-0.13566990975427576	0.4464580926573158	geldig.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.8657194158484267	0.7335410675949716	0.9130896909450406	0.5539924442449028	geldig.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.8757446808510638	0.7404203323558163	0.9242424242424242	0.5565982404692082	geldig.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
DR	0.9739291437210187	1.2931161810019134	0.8595384135972298	1.726693948406597	geldig.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SIL	-0.07004779944871475	0.1312226419385183	-0.14217940272043988	0.40462468659747647	geldig.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.855931818629185	0.7000117879592731	0.9118106735513499	0.48821290236719633	geldig.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.8732688588007737	0.7365073888793053	0.9222816399286987	0.550733137829912	geldig.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
DR	1.0131971169565568	1.2535150453557202	0.9270716166054116	1.5799584741060286	geldig.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SIL	-0.028647315861295278	0.1278715225109127	-0.08474077238775131	0.3404838174095767	geldig.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.901363138951349	0.7571381475462293	0.9530507081254382	0.5612255869670204	geldig.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.9085493230174081	0.8058205393594388	0.9453654188948306	0.6662756598240469	geldig.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
DR	1.0954502685833913	1.3390408643034362	1.008151904799329	1.6699298238075435	geldig.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SIL	0.02752488399911868	0.16297178383986943	-0.021016779527624364	0.34696034720736324	geldig.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SCP	0.8351469372368241	0.6150163819334005	0.9140376564785135	0.31599510738828746	geldig.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
kNN	0.8477369439071567	0.6775343568512449	0.9087344028520499	0.4463343108504399	geldig.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
DR	1.0475563265910965	1.355902428658528	0.9370507871218438	1.774754070195212	geldig.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SIL	-0.013231579673670271	0.15479471821211815	-0.0734490968350511	0.38303853325928744	geldig.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.851366913443485	0.7032762638501815	0.9044398630087152	0.5021126646916477	geldig.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.8607350096711799	0.7054137197400954	0.9163992869875223	0.4944281524926686	geldig.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.312649116119922	1.7014587549067965	1.1733069334332966	2.2296105763802965	geldig.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.13894855330282746	0.288106679679232	0.08549303980376921	0.49072031955469475	geldig.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.8886708158827488	0.7572974198705731	0.9357526109853782	0.5788422287557681	geldig.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.874274661508704	0.7383301707779886	0.9229946524064171	0.5536656891495602	geldig.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
DR	1.227257900452191	1.5382520298851479	1.1158033569559869	1.9607007028143089	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.10458610559158733	0.25076578667283855	0.05219801179368228	0.4493335615519948	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.8972624505145677	0.7827330998728688	0.9383076513225753	0.6271585484231621	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.8876595744680851	0.757230751538152	0.9344028520499109	0.580058651026393	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
DR	1.028613547198705	1.0782401057561164	1.0108283065596328	1.1456519049525997	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SIL	0.013629210834985242	0.04741073032248074	0.001522539111142926	0.09329892153381855	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SCP	0.8077296584875159	0.5441230156614014	0.9022014033153719	0.18604462800743102	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
kNN	0.8236750483558994	0.6112011960209304	0.8998217468805704	0.3225806451612903	geldig.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
DR	1.190711746706131	1.61113713384165	1.0400390646113207	2.1822352030719796	geldig.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.06413194609015899	0.24939319581034256	-0.002262259011872105	0.5010486506325572	geldig.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.8843034012337136	0.7724321796323286	0.9243959777613776	0.6204683815032795	geldig.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.8867311411992262	0.7591829107009372	0.9324420677361853	0.5859237536656892	geldig.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.0226777194667653	1.237876996241372	0.9455542792354034	1.5301997132473408	geldig.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SIL	-0.013145169741445549	0.1250127823606302	-0.06265842425201605	0.3126839889732765	geldig.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.8379300918430953	0.5900043342447725	0.9267820974563671	0.25322657103317786	geldig.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.845880077369439	0.6580616410787189	0.9131907308377897	0.40293255131964806	geldig.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
DR	1.1075850946560934	1.2477313926984952	1.0573592537391634	1.438103531657827	geldig.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.05488844292759361	0.13967882683401223	0.024501137712576528	0.25485651595544795	geldig.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.8558151632232913	0.6476742546792397	0.9304090148402347	0.36493949451824453	geldig.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.8570986460348162	0.6824291300097751	0.9196969696969697	0.4451612903225806	geldig.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
DR	1.028185867768837	1.0207917741996186	1.030835774134684	1.0107477742645532	geldig.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SIL	0.021931675537210857	0.01456721033614195	0.024570963643952313	0.004563457028331588	geldig.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SCP	0.812792891355384	0.5224929382150151	0.9168310248507764	0.12815485157925377	geldig.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50
kNN	0.8314893617021276	0.6278879880397907	0.9044563279857397	0.35131964809384164	geldig.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50
DR	1.2331676990523297	1.6191451383697042	1.0948405242680683	2.14344975247134	geldig.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.10364754364099599	0.2591732631779067	0.04791000253528234	0.47043652382053097	geldig.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.878780201390398	0.7558405231528196	0.9228395080420158	0.5888415382636234	geldig.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.8866537717601547	0.7653556437237652	0.9301247771836008	0.6005865102639296	geldig.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.2286098188063344	1.6947866104413352	1.0615406796076634	2.328032541275007	geldig.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.08485007160128667	0.26841007613136714	0.019065561307269396	0.5177545909554648	geldig.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.8845716792809935	0.738723071445779	0.936841122551417	0.5406050203401409	geldig.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.8959381044487428	0.7784126847219826	0.9380570409982174	0.6187683284457478	geldig.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
DR	1.2014952367036333	1.6756643542009841	1.0315617957508256	2.3197669126511427	geldig.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.06878556502189695	0.2579229037302679	0.0010022413229432124	0.5148435661375925	geldig.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.9082282250856436	0.7967024109588294	0.9481970139634615	0.6452078079541974	geldig.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.9074661508704062	0.800222816399287	0.9459001782531195	0.6545454545454545	geldig.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
DR	1.1066654911020917	1.2556751308444145	1.0532631924661147	1.4580870692227146	geldig.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SIL	0.04803546237484753	0.1326870685099921	0.017697892546067392	0.2476762444739168	geldig.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SCP	0.8496967909451814	0.665424380523794	0.915736614333193	0.4151121467143951	geldig.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
kNN	0.8499032882011606	0.6680883790466333	0.9150623885918003	0.42111436950146625	geldig.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
DR	1.134895679566449	1.4934744009554999	1.0063876984906042	1.9805611034203956	geldig.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.03445211805664084	0.20259346994977978	-0.025806632332807788	0.43099357223236734	geldig.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.8932346886390526	0.7812501471471702	0.9333678769193804	0.6291324173749602	geldig.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.8883558994197291	0.7563883617963314	0.935650623885918	0.5771260997067449	geldig.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.2568747583567978	1.633082318116318	1.1220489276915362	2.1441157085411	geldig.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.10155520572534647	0.25693168852763376	0.04587114830487356	0.467992228750394	geldig.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.9134802715240812	0.8178211739726029	0.9477627226696976	0.6878796252755082	geldig.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.9048355899419729	0.7870191478350871	0.9470588235294117	0.6269794721407624	geldig.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
DR	0.9253720751467528	1.154767929330707	0.8431608441675322	1.4663750144938816	geldig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SIL	-0.09736366306971245	0.06897997412751325	-0.15697814576467195	0.29493809401969845	geldig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.8257753399718184	0.6330056271412345	0.8948604393677502	0.3711508149147188	geldig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.8317214700193424	0.6367258927031223	0.9016042780748663	0.3718475073313783	geldig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
DR	0.9652308910076647	1.0706259709622872	0.9274592438562972	1.213792698068277	geldig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SIL	-0.043792747508397886	0.041681158028946605	-0.07442501423276413	0.15778733029065733	geldig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SCP	0.8160759902883314	0.5880735045954687	0.897787863773635	0.27835914541730244	geldig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
kNN	0.8230560928433269	0.6247714335000862	0.8941176470588235	0.35542521994134896	geldig.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
DR	1.0287867034975624	1.3100440168264722	0.9279892848478952	1.6920987488050494	geldig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SIL	-0.02698895701533989	0.13989637334859978	-0.08679757252149167	0.36659031921869123	geldig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.8479507723142188	0.6635945768669487	0.914020622705726	0.4131685310281713	geldig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.8625918762088974	0.7057371629003508	0.9188057040998218	0.49266862170087977	geldig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
DR	0.9841403056061838	1.2375822647314136	0.8933113953994541	1.581853134063373	geldig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SIL	-0.05112290556288575	0.11939089893282204	-0.1122318990815787	0.3510136969472228	geldig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.8426807436149654	0.645565977105428	0.913323029878499	0.37780892433235697	geldig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.8377562862669246	0.6499008107641884	0.9050802139037433	0.3947214076246334	geldig.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
DR	0.9545327603528441	1.0074720845224678	0.9355602857949442	1.0793838832499916	geldig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SIL	-0.046597961825646454	0.003916490069992264	-0.06470140701367884	0.07253438715366337	geldig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.7734107103912317	0.5215650607629909	0.8636675328013527	0.1794625887246291	geldig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.8152417794970986	0.596644816284285	0.8935828877005347	0.29970674486803517	geldig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
DR	0.9420783274057812	1.0240160787171184	0.9127133529473829	1.135318804486854	geldig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SIL	-0.060952103242156955	0.01281609047548065	-0.08738925937217737	0.11302144032313867	geldig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SCP	0.794814032851431	0.5126122655965064	0.8959499263185138	0.129274604874499	geldig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.50
kNN	0.788936170212766	0.539961761830832	0.8781639928698752	0.20175953079178885	geldig.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.50
DR	1.125440960062884	1.3955780986724566	1.0263373944191356	1.7648188029257776	geldig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.045413240128298143	0.194965358465698	-0.00945203405465329	0.3993827509860493	geldig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.8690708776391801	0.7186189769690354	0.924266249482665	0.512971704455406	geldig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.8718614718614719	0.716608504398827	0.9288181818181818	0.5043988269794721	geldig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.3724966506328091	1.7315991896827483	1.2407548907446657	2.2224434886208306	geldig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.17228689833841843	0.30731379122519736	0.12275040509001432	0.4918771773603804	geldig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.8811691723258945	0.7406569357450333	0.932718040183962	0.5485958313061047	geldig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.8838252656434474	0.7487932551319648	0.9333636363636364	0.5642228739002932	geldig.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
DR	1.197517677393579	1.4334380861232265	1.1109669949010457	1.7559091773454074	geldig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.09553580035456649	0.21377428454313444	0.05215836828538771	0.37539020080088115	geldig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.8692689973411807	0.7183534709446098	0.9246344567292718	0.5120724851599476	geldig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.8840613931523023	0.7543812316715542	0.9316363636363636	0.5771260997067449	geldig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
DR	1.1867229120214153	1.4315956428295884	1.0968879456894227	1.766303339969754	geldig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SIL	0.08395577645874949	0.21210680551354344	0.03694178946823338	0.3872718215588535	geldig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SCP	0.8275467792756356	0.6387065590481475	0.8968254399508087	0.38058767814548633	geldig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
kNN	0.8464384100747737	0.6719428152492668	0.9104545454545454	0.43343108504398825	geldig.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
DR	1.267725438003467	1.665442589688321	1.1218173705214496	2.2090678088551923	geldig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.1143622893156257	0.28139054076584546	0.05308565268891786	0.5096954288427731	geldig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.8737071213254548	0.7182714559847999	0.9307308565391862	0.5058120554304136	geldig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.885792994883904	0.7472038123167155	0.9366363636363636	0.5577712609970674	geldig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.254111825300742	1.6092887073000204	1.1238102472891724	2.0947671673108683	geldig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.11789479683589131	0.26901543123560456	0.0624540907247539	0.47557677174645524	geldig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.8755911816364198	0.7389583639133216	0.9257168307419351	0.5521998970847081	geldig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.8809917355371901	0.7424486803519061	0.9318181818181818	0.5530791788856305	geldig.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.50
DR	1.0115438356719528	1.187368090232756	0.9470402629928416	1.4276959174726702	geldig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SIL	-0.022251423946909585	0.10638180145612863	-0.06944231137287626	0.28220591428513353	geldig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.8298471087573732	0.5936637432570693	0.9164942605977213	0.27083322591641734	geldig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.8574576938213302	0.6763240469208212	0.9239090909090909	0.4287390029325513	geldig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.50
DR	1.0359222377532575	1.2160993907370643	0.9698217437591982	1.4623770377149303	geldig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SIL	-0.004444825035185441	0.11950929165375393	-0.049919116364855506	0.2889376996723634	geldig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
SCP	0.8237851644888068	0.6177474443674517	0.8993729671368779	0.3361219215980254	geldig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
kNN	0.8433687524596616	0.6488592375366569	0.9147272727272727	0.38299120234604106	geldig.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.50
DR	1.1650161589797083	1.5189199147071377	1.0367001773709328	2.0011396520433427	geldig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.06582128260079348	0.22906312704079368	0.006634181107927913	0.45149207297365945	geldig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.8641692498329812	0.7123506183708141	0.9192146015911937	0.5054866351504347	geldig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.8771751853296917	0.7422301907610116	0.9261026102610261	0.5583577712609971	geldig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.0765491473883022	1.1151840715934664	1.0625411631735642	1.1678269800133687	geldig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.05333059559339517	0.08661629556526876	0.041262096188388366	0.13197049494214916	geldig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.8677367801086067	0.7338322659650534	0.9162869548273218	0.5513775771027848	geldig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.8844323058915333	0.7553526320373973	0.9312331233123312	0.5794721407624633	geldig.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.50
DR	1.231453240984983	1.397164842335887	1.171370672074129	1.6229590125976445	geldig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.12453039827896614	0.2097823403426241	0.0936203374137802	0.32594434327146804	geldig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.8784631045678435	0.7334674365483044	0.9310346333234658	0.5359002397731429	geldig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.877409285992977	0.7254841613193577	0.9324932493249325	0.518475073313783	geldig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.50
DR	1.0059229146297646	1.0479693546078996	0.9906780065675168	1.1052607026482824	geldig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SIL	-0.001223883891553828	0.03522489558679819	-0.014439230836921228	0.08488902201051761	geldig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50
SCP	0.8201738706858293	0.5853624305251814	0.9053101823230232	0.2654146787273396	geldig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50
kNN	0.828950448692938	0.6324947010830115	0.9001800180018001	0.36480938416422287	geldig.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.50
DR	1.1542261320163754	1.490540038703895	1.0336974486948365	1.9473826287129536	geldig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SIL	0.05717840497291043	0.21452561513265186	7.880753202863322e-4	0.4282631549450174	geldig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
SCP	0.8737470321258578	0.712437919074783	0.9315572344909829	0.49331860365858315	geldig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
kNN	0.8832495164410058	0.7417586682766948	0.9339572192513369	0.5495601173020528	geldig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.50
DR	1.1638031942236973	1.6171966277173495	1.0013153741277063	2.2330778813069925	geldig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SIL	0.0409547741687805	0.23369071512265924	-0.028118222011222282	0.49549965225654075	geldig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
SCP	0.9048653496270851	0.7709003470301798	0.95287592859245	0.5889247654679097	geldig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
kNN	0.9174468085106383	0.8116913920993617	0.9553475935828877	0.6680351906158357	geldig.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.50
DR	1.1295821463174578	1.4318901258319356	1.0212405582833675	1.8425396933805038	geldig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SIL	0.04341503655569244	0.1863157766801812	-0.007797945454239946	0.38042949881460236	geldig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
SCP	0.9020899115891945	0.7708661499129714	0.9491180805136212	0.5926142193123217	geldig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
kNN	0.9042940038684719	0.7884480478408372	0.9458110516934046	0.6310850439882698	geldig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.50
DR	1.2019991905346585	1.2885137905618558	1.1709939581549693	1.4060336229687422	geldig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SIL	0.11603135073305484	0.16352463797119524	0.09901063507545539	0.2280386408669351	geldig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
SCP	0.8469672058220884	0.6522325902469764	0.9167564900166372	0.38770869047731576	geldig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
kNN	0.8574854932301741	0.6719581967684434	0.9239750445632798	0.419941348973607	geldig.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.50
DR	0.9936968486310399	1.4066129347948244	0.8457153611041345	1.9675105084855142	geldig.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
SIL	-0.07694222261725307	0.15256056035697352	-0.1591917748970337	0.46431289561098077	geldig.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.50
