_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
goedkoop.bound10-10all.PPMIweight.LENGTH5000.SOCPOSnav	0.3855462186203346	0.3839638974739944	NA	NA	TRUE	BOW	699	weight	all	10-10	5000	nav	302	4	goedkoop.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
goedkoop.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall	0.397983773737492	0.7868397880716276	NA	NA	TRUE	BOW	699	weight	all	10-10	FOC	all	302	4	goedkoop.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
goedkoop.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.34263139468318116	0.87801833157919	NA	NA	TRUE	BOW	699	weight	all	10-10	FOC	nav	302	4	goedkoop.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
goedkoop.bound10-10lex.PPMIno.LENGTH5000.SOCPOSall	1.6472667005036483	-0.1516797336971081	NA	NA	TRUE	BOW	986	no	lex	10-10	5000	all	303	5	goedkoop.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSall
goedkoop.bound10-10lex.PPMIno.LENGTH5000.SOCPOSnav	1.5093105878915534	-0.03602857949197179	NA	NA	TRUE	BOW	986	no	lex	10-10	5000	nav	303	5	goedkoop.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSall
goedkoop.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSall	1.3517438121445222	0.2173078562280732	NA	NA	TRUE	BOW	986	no	lex	10-10	FOC	all	303	5	goedkoop.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSall
goedkoop.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSnav	1.353805754919421	0.28375656261013815	NA	NA	TRUE	BOW	986	no	lex	10-10	FOC	nav	303	5	goedkoop.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSall
goedkoop.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSall	0.9924180861832548	0.14265847938708817	NA	NA	TRUE	BOW	563	selection	lex	10-10	5000	all	301	6	goedkoop.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSnav	0.935699000478407	0.2285597515355949	NA	NA	TRUE	BOW	563	selection	lex	10-10	5000	nav	301	6	goedkoop.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall	0.8612453233836188	0.4419904545915586	NA	NA	TRUE	BOW	563	selection	lex	10-10	FOC	all	301	6	goedkoop.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.8425744716244593	0.4998610977328548	NA	NA	TRUE	BOW	563	selection	lex	10-10	FOC	nav	301	6	goedkoop.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSall	0.43522529282600814	0.7514897249406969	NA	NA	TRUE	BOW	563	weight	lex	10-10	5000	all	301	4	goedkoop.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
goedkoop.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav	0.37581476992003	0.8079068811971345	NA	NA	TRUE	BOW	563	weight	lex	10-10	5000	nav	301	4	goedkoop.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
goedkoop.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSall	0.3618751589701286	1.0341425346000013	NA	NA	TRUE	BOW	563	weight	lex	10-10	FOC	all	301	4	goedkoop.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
goedkoop.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.34425088298905143	1.085720999935047	NA	NA	TRUE	BOW	563	weight	lex	10-10	FOC	nav	301	4	goedkoop.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
goedkoop.bound3-3all.PPMIno.LENGTH5000.SOCPOSall	-0.4087092297042483	-1.62074943606444	NA	NA	TRUE	BOW	575	no	all	3-3	5000	all	303	7	goedkoop.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav	-0.5141422428142449	-1.625600609576927	NA	NA	TRUE	BOW	575	no	all	3-3	5000	nav	303	7	goedkoop.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall	-0.32116378627996855	-1.0764610885397878	NA	NA	TRUE	BOW	575	no	all	3-3	FOC	all	303	7	goedkoop.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.3442731556023072	-1.054300198552251	NA	NA	TRUE	BOW	575	no	all	3-3	FOC	nav	303	7	goedkoop.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall	-0.5567024952585333	-0.9722390092937906	NA	NA	TRUE	BOW	401	selection	all	3-3	5000	all	298	7	goedkoop.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.6339154295843038	-1.0079100463845718	NA	NA	TRUE	BOW	401	selection	all	3-3	5000	nav	298	7	goedkoop.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.46830402568792184	-0.6752643687202728	NA	NA	TRUE	BOW	401	selection	all	3-3	FOC	all	298	7	goedkoop.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.502008209545166	-0.6626796844286921	NA	NA	TRUE	BOW	401	selection	all	3-3	FOC	nav	298	7	goedkoop.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.bound3-3all.PPMIweight.LENGTH5000.SOCPOSall	-0.9126160318123532	-0.0687844000624013	NA	NA	TRUE	BOW	401	weight	all	3-3	5000	all	298	7	goedkoop.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.bound3-3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.94292744544653	-0.06307669996925469	NA	NA	TRUE	BOW	401	weight	all	3-3	5000	nav	298	7	goedkoop.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.9866672126870152	0.09203500283893408	NA	NA	TRUE	BOW	401	weight	all	3-3	FOC	all	298	7	goedkoop.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSnav	-1.0364876351232457	0.1241575369355716	NA	NA	TRUE	BOW	401	weight	all	3-3	FOC	nav	298	7	goedkoop.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.bound3-3lex.PPMIno.LENGTH5000.SOCPOSall	-0.5901627300996385	-0.5312539030675562	NA	NA	TRUE	BOW	445	no	lex	3-3	5000	all	302	8	goedkoop.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.bound3-3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.6615869693091514	-0.4564215375295066	NA	NA	TRUE	BOW	445	no	lex	3-3	5000	nav	302	8	goedkoop.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
