_id	geestig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.x	geestig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.y	geestig.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.x	geestig.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.y	geestig.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.x	geestig.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.y	geestig.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.x	geestig.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.y	geestig.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav.x	geestig.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav.y	geestig.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall.x	geestig.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall.y	geestig.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.x	geestig.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.y	geestig.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall.x	geestig.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall.y
schrijnend/adj	-3.7936995667541358	-3.63854908221396	9.575644986183256	-2.3181401297188136	-6.155931777378423	-7.427088234895465	9.8199609385015	-4.507029164556556	0	0	-2.0668903286047287	14.5008379080017	11.165623804621225	-7.267741460225044	8.10698654951369	2.0264153379406666
script/noun	5.164498679684436	20.518100986272888	9.172226001823745	-18.64027167737473	1.259165567635995	-4.70764523959754	-9.873261385738669	5.682710798812641	2.0119687049766615	6.153986873274181	14.087996338880865	-7.034629474612287	13.439515910145944	6.873121788233502	7.410826527885263	-12.107181402606173
scène/noun	2.7845549840846178	6.8398214176607315	6.565106889590133	-10.690344774480431	4.209835675205271	-7.171898460917242	-4.372962002421782	2.8501561494787224	0.3990587928688613	4.101343753915231	11.29134657326708	-0.46724031779449016	12.51979506009486	3.503227785832425	8.232296139297688	-8.453238246749024
seizoen/noun	-7.9118054103398645	30.426232872507676	0	0	0	0	-20.79946292114351	-15.415109292408452	0	0	-5.835110311209956	-27.892321965833474	-21.023375817779236	-0.0067071120733105975	-12.02123972469857	-32.05321255900522
sentimenteel/adj	-10.834417203508591	-4.674833824704123	0	0	0	0	0	0	0	0	0	0	0	0	19.005379214002357	-0.13504720918883767
situatie/noun	3.617133981529676	-21.43225218407928	0	0	0	0	0	0	0	0	0	0	0	0	13.638983017049867	-6.202767639282594
sketch/noun	-17.073018125832245	13.493396412735768	5.402842968551086	1.5638570128682068	7.226321824943028	-6.081235563714247	0.019883068923595926	5.900237869600996	2.37775649632847	7.854468336461462	1.445382322156232	-6.244012285051769	17.556649600492356	13.077729665993639	10.841409700013768	0.4305623484919572
slapstick/noun	-18.40848148946788	9.917584595322475	0	0	0	0	7.265635707665774	2.56960756597094	0	0	-3.4574684037933987	-1.0946072004230891	10.540853882020578	17.132252840559378	12.533017535340964	1.3549561796390819
slim/adj	3.7350846766224444	-7.1532446052120555	-10.669443545142322	15.136544592151568	-4.980434026146198	8.984144084640159	-2.284437436592796	-15.307018109426332	0	0	-20.324532836900744	4.894545331489846	-24.70118702682675	1.6194567512829994	-9.455027560409546	9.203569521225512
slipper/noun	4.903483510472109	34.02940444589692	18.882816348373545	-28.545893678969854	17.677835408877915	-12.724158030258607	-16.909994098579432	26.44433521906478	0	0	37.13852077970902	-10.45286369918603	-19.383657035463965	-27.162751732604804	17.665640810801246	28.909822993569215
snel/adj	-24.234246399101465	16.04801418803115	-13.15050586614734	26.04360696435884	3.870308127865749	20.231386484542842	11.63474547550564	-22.89041899929144	0	0	-28.73367345710135	0.5939685092382855	-21.41061403208924	-5.449544164977472	-10.627631146081402	27.46326802415294
soms/adv	2.0444918594095265	-15.439447095444123	0.975383618980193	14.52103825263683	4.0983987878325285	3.460670951404594	-1.2264423252386678	-1.2881457408281145	0.12226506824776001	-3.1960968800764356	-12.665679999192996	-1.2812284338812443	-6.052886297840978	2.3758413847851934	14.528836147493413	-1.2244179721991453
spaar/verb	24.204508007054333	8.450279065835584	21.058108860738525	19.0012608978684	-6.118954109394815	20.955182126373426	-27.362199631204298	6.766969082555717	0	0	-11.35523057077884	-34.05158205601073	-21.250076179705747	22.631538917319027	5.845191772662805	23.44533412835249
spannend/adj	-3.617317135323872	1.6756293201446564	2.8016825916643757	-2.2696038284172686	-1.5295629641872448	-6.127762382121315	3.5182197490714455	-3.5197771345373665	0	0	-1.8787348970172246	11.11713296414917	-28.143290367966873	-6.3625422758931	2.416965547975165	0.26321568873229956
speel/verb	12.989102797962017	21.65084347500337	15.173712168788503	-16.839326466934946	11.738661597363944	-12.221859672325253	-14.478423832675036	0.8740891585963413	0	0	13.07367179732995	-11.745577441687644	-21.20747046992021	-0.6885194341688304	11.4633379791642	-19.069689783546345
speel_film_debuut/noun	0.0017363168276354026	23.328379047234385	0	0	0	0	0	0	0.6719285487994606	7.889909439672342	0	0	0	0	0	0
speels/adj	-9.900449311572334	0.34287703380271933	-0.6550792737969704	7.30218931212666	-1.3967909593340804	3.239114412474117	1.2738185599331726	-8.239445296834633	0	0	-6.4447710422276145	3.4758357984101047	-22.080888660876806	-19.79881664505287	-4.061594283626684	0.7660283873624244
spel_DIM/noun	-20.26893297506194	-2.565780121857274	0	0	0	0	0	0	0	0	0	0	0	0	16.903456323377846	-1.9668820075175513
spits/adj	-4.619978430282515	-9.18374365144149	4.77438919553411	6.607534024356018	-7.097783626452531	2.0767987762494027	4.902256604492857	-15.073844335109188	0	0	-14.408217034646645	6.642158000366604	-20.57718516491874	0.9772034060223548	4.940092192177917	8.700394483908774
spontaan/adj	-11.105951215251514	-0.1892624232728789	0.3190310023337852	7.79648557537821	-0.6496195540029714	3.0935179282184855	2.389574989324547	-7.84692057995907	0	0	-9.724749389605282	2.0828586143417156	19.189494299735426	-5.700746009317872	24.117528364869223	5.667544760179725
spot/adj	-11.597333627392526	-6.1092052108476835	11.343593026757883	5.219470968111391	12.906527462896765	1.9689428893600978	17.53690097580495	-4.711782264436398	0	0	-8.806502296169116	-0.37005196356731707	23.648295131915262	-6.722648597287832	12.186175862897207	8.784677683274246
spring_om/verb	1.0265656040538997	-12.637394198067913	0	0	0	0	0	0	0	0	0	0	0	0	-5.2410710062224455	8.677961544303425
stel/noun	7.810901337189021	0.3509198357568201	-6.979637162696004	-4.436354266555621	4.622103802111612	-2.0005139507871887	-15.532914401580326	-2.6588213030548373	0	0	10.072060808946262	17.70730218627226	15.097922169115545	1.3270967313016855	14.646954478749464	-23.241623037851983
stem/adj	-4.370674134853572	7.0383245906937315	0	0	0	0	0	0	0	0	0	0	0	0	2.0166812752273273	3.9061541129425392
stem/noun	-11.203019057209884	18.48036571715876	0	0	0	0	0	0	0	0	0	0	0	0	0	0
stereotiep/adj	-1.132325598533231	-2.045120681366193	0	0	0	0	9.224240346442913	-8.279832883425895	0	0	0.37342486740154607	15.263639321632853	20.402626623681662	21.367672685264466	11.427530869158407	-6.2396447178149375
sterk/adj	-23.475344235401824	16.279548643526255	-12.944275785591222	26.763971486399377	4.447843219466019	20.349611885596293	10.258524235000635	-23.150917303785906	0	0	-29.712989638691905	1.2539110892189067	-24.795961870312315	-5.0158044449791	-9.746302627692241	26.770000113537506
stijl/noun	-8.788289516979045	7.488202167702994	0.8966168900835108	1.9894018180167574	0.36620576010836686	1.2149077098004113	-1.5219811039984128	-3.6994769634380664	0	0	2.18782171350878	0.4957216134541634	0.86314462681399	1.04388500038109	-0.48804529855959417	-9.68108219053076
stoutmoedig/adj	-12.85053558688828	6.189832877312219	-18.32474226942023	9.023160913439476	-11.274141976228739	-0.5391954002015886	-1.9464000419045604	-6.788816335627828	0.6247492917053116	-7.633377164350712	1.2296631603047827	6.312669163596719	15.093822840836332	-17.744205374157666	0.4154395379982038	-31.497867754076736
streef_na/verb	-10.56727430721698	7.048792165164553	9.925881440142298	-7.09393934094554	-8.36815254893329	-15.025734353670428	-2.915522808945762	14.747445776871476	0	0	3.528287053996343	21.840673228101288	-1.673362781976339	-17.77600117122442	-4.8146982054955805	-13.617313859390835
stuk/noun	-0.8418236037826121	12.956078990338186	-2.578021883730321	1.605807325707452	3.3072448585496126	7.477344266498634	-7.052895886661855	10.080886079341472	1.9082798343691707	1.5758742619337458	13.668283872745688	-0.7374366489364026	-16.417306757831085	17.510445472883312	-12.784694432671516	-14.654759581261875
super/adj	-7.904821938108461	25.533957803570978	-8.196847291818145	4.560620076409159	-6.8709071768676315	-11.795459859644923	12.909408954501638	11.955936178450195	0	0	-17.372213657543863	-20.28416779179223	-20.424400243179083	14.744683408598421	1.9781027031314715	20.200481017345947
technisch/adj	12.052797901441357	0.8355422428528734	0	0	0	0	-9.743891583250551	-22.058330437234734	0	0	-18.403681718645956	2.1497240253704737	-20.147428027322913	-1.2240559975889087	-12.811949339085594	-1.4182964964045548
tegelijk/adj	4.276220692491017	-11.746373905061953	-1.7501418254834373	13.442875067961339	2.80930197321114	4.630549361321875	-5.2675655757892805	-6.405853751918414	0	0	-15.380868607429065	-2.2861251370589657	-12.488591582078293	10.404113841531421	-2.2924859744046207	10.297320875016638
tegendeel/noun	17.50735332347566	-26.191752300801905	-26.287715114557002	13.606356795984562	-10.150144298708922	-19.73587740145505	12.259893777466917	7.2596026252050505	0	0	-14.830263820880164	-13.866413887175229	-9.917087752541864	-12.549967835289333	-10.717224110484795	23.121253476936406
tegenover/prep	-12.650916641580208	-16.402497108909543	-1.3700210217019295	16.15322371174547	0	0	0	0	0	0	-30.09838026384603	-4.839063875225898	0	0	0	0
teken_uit/verb	-6.511592313975616	8.596531184435813	14.004497832479656	-3.1756952090554793	-14.5751813560791	2.3499930729436804	3.3919000341758334	15.305758134061083	0	0	16.764623881250856	12.597083987985911	-12.139089916824599	15.577268454447715	12.661277956220841	-13.226174180651329
terloops/adj	-14.155253928955421	-7.645925109375299	15.075396985869302	4.391955823696172	-14.168706141598385	-5.1303026369911535	13.174409437071995	-2.1413666929331074	0	0	-9.50579899043172	12.232793205385672	-4.287854454276734	7.8270637877209035	19.653778653988006	10.681418794260123
teweeg/part	26.308136554657228	1.353237359490723	-21.128070889678263	3.724115752297473	0	0	0	0	0	0	1.6919113078176726	-38.00972259354002	0	0	0	0
thema/noun	-2.77450883482582	10.877695518503199	0	0	0	0	-3.9852056807823493	14.367938716369727	0	0	12.461974122412371	10.365922645046163	-0.9789452002110092	13.165788977851346	-5.785356727464918	-14.811210161150928
thriller/noun	2.4596159322488775	21.145485777262685	7.8247401398703165	-17.654470430054193	-0.9195194673348626	-2.759329445824834	-11.171456768242106	6.956600778844836	0	0	12.09170585615715	-5.865310350139949	21.885126391221664	4.72828045121067	5.494772821820849	-10.508325218377461
time/verb	0.5520203755392704	27.035062162896878	0	0	0	0	-14.955775052025853	24.863291973548623	0	0	35.320156907824085	-16.079493805912346	23.004753434331082	8.404872146539814	16.338146253307176	33.31158081007858
titel/noun	4.9549403996121075	27.49658129423592	9.10250511675317	-26.424561974141568	-1.6365233262859518	-17.982467944655617	-13.02314248203598	16.499784985053367	0	0	30.183383372017737	-12.286098469128513	-2.813213955718092	11.850428990272524	-13.860305041840782	-25.576659857793587
toch/adv	10.447441301641046	-21.621802909157488	-0.20787411333736044	27.867404189005057	9.743531740732077	13.801504293784056	19.478864495065455	11.686161814337517	-2.581514150829925	-6.257791027225288	-22.714734454184093	-15.313479200813468	-13.205488215309524	-5.118801993852934	-1.1318174055968526	25.155319776977805
toe/adv	1.9465066115372467	-25.91648135339069	6.1844515468347865	20.781484433190563	11.057913337339619	8.359617901189129	22.841304269665496	5.4835657754697715	0	0	-31.84007627197923	-13.752760144156108	-11.700474870806367	31.930282299661858	6.412593012219588	28.721836132492868
toegankelijk/adj	-5.7388273997024575	16.00055780099552	0	0	0	0	-7.131491815988226	12.497041627478616	0	0	27.935745373909814	-5.212484137034217	-0.3374272554379367	19.300414867840036	-15.643546828276728	-14.939745649059786
toespraak/noun	0.9213807676690251	15.27261231470183	-17.844356779368752	-1.8138932953469433	-0.40135165258032834	-20.56745582790933	-6.315841842277989	18.655620613939732	0	0	4.8027960348499485	25.366641700774995	-5.615427730007074	19.922512136699112	-18.95012075694182	-20.81091835225354
toneelstuk/noun	9.092516771363627	19.69183654447813	11.467808269637821	-16.90970928167038	7.3484160334841	-11.81976628638024	-12.866013229956085	13.71794278555132	-0.1341341713528986	5.893836439667805	19.94009691822641	-5.635133674798835	7.991256853665051	-5.141755900617292	-10.138047854928956	-24.632352470328573
trailer/noun	-2.5620866381097542	26.49468932273761	5.346449781996745	-16.84919205733093	-16.000425593335727	-9.829502778414192	16.957534060212918	23.082785785540153	5.523939515812933	4.064317628460415	14.885142183028108	-5.164380026335585	-1.1491218928132665	-22.33626547929498	-0.9999900022253871	0.5813815222539117
trouwens/adv	15.535400894975613	-20.300788675936623	-2.8248906691939752	29.498699305245335	6.051272483179608	15.423508497800091	18.6274677667691	15.170728104958346	0	0	-21.549340106199725	-12.171973605321966	-12.091333355218639	4.478126230790752	-4.157077189502779	25.570921186572882
typering/noun	-6.927806655409189	-11.05845937981842	6.933255478934368	5.800317371734501	-7.6466987769909736	0.5212647865543618	4.779514200928931	2.460163652859348	2.3014066633157544	-8.35081848238919	-0.6780466573415044	22.30357960975385	18.685745448749795	13.813980029202261	8.284883033731054	8.035409736775296
uit_vergroting/noun	-22.27075044453869	6.077147446609044	9.311792812272415	2.8450697926105244	-8.29625366664595	-3.1504051329248304	6.606775087131313	3.5006623259170335	0	0	0.4907131427304599	19.419743795756688	8.97771141155039	30.00924705012449	14.1849449221142	3.015708381525343
uitermate/adv	7.529920079291133	-12.326436399797508	-8.684011569628046	18.4577270626855	0.540656947107563	10.598783066369204	-8.182074628008975	-13.852697573762251	0	0	-22.461879663819445	-0.9761787053196038	30.004208373341708	-1.4721364228260492	-8.221490944548647	15.786107238042085
uitgesponnen/adj	-18.419919183806265	-0.4101868220513777	14.245013793288567	-8.131423723967401	-4.023202292141368	-9.399135935747863	2.9143053693886505	6.371343240626642	0	0	9.982876784870303	4.522963895745252	32.79900105205134	-7.73192332740768	2.1663619200741726	-7.004943821484902
uitval/noun	-12.56680451466652	-19.569545874882934	-17.384011917504555	4.613428149379961	18.024624975522148	3.3589525243066265	9.142964813691295	-17.11796014625426	-6.905064712983062	-0.9530107653274237	-20.39809759207151	15.732655081679015	-8.851788733447897	-18.02097875462451	-17.261323739015854	9.248396249930899
uitzinnig/adj	-6.656759750087536	-1.1434039867942254	0	0	0	0	-19.036255587546513	3.7468238204060604	0	0	1.5069246602974438	8.394507742927903	-15.347081560712752	20.53422589858355	7.4078436594657635	0.6212616802703363
vaak/adj	2.012203437228656	-15.29263700288294	1.4872193847290194	14.864758448384169	4.107060354494362	3.3977496622364183	-1.503229200240282	-1.1164507016985148	0.037771000106362446	-2.881352331970913	-12.813797111100108	-1.4327795453115122	-8.222758216700052	3.5535969527405893	14.545556512801655	-1.8424297887031726
variant/noun	1.9745469139443341	-8.555574924444189	-8.87744004485181	10.55198380973732	-3.354599326522389	15.32691590163889	-4.181789416624311	-7.130265346589984	2.2524437921055296	-0.5818587563042631	-15.51870927014664	2.4861732210777805	-2.2686492189654497	4.831407632471043	-12.360600971944054	-11.914356857189286
variatie/noun	-8.355493177880296	6.535771408658143	-0.43509741241511257	1.2035909974685637	1.1059529562798138	0.9670151530786354	-0.7657305835079623	-4.089690994798158	2.8610072290931545	-0.06431614369962212	1.8904701832804685	1.8630520472991368	3.2521373760253955	3.458208349220116	-0.3969960968414465	-10.850814893807685
veel/adj	8.195378668870456	-16.228172992429297	-7.624266425787555	23.16079601536522	4.200308907996155	13.529862913531945	20.937978834659766	16.518990643806827	-3.8416861647795884	-3.7503431294564034	-26.550176951877347	-1.6920798914145851	-10.418734819889238	2.537749227214899	-7.6426825625930395	24.325898682162588
veelzijdig/adj	-12.210487572033243	4.019352274308853	-1.2567517933891097	5.69063848763803	-3.4956112645986206	5.2358870791926995	-2.3411130723107156	-9.200876871122516	0	0	-4.597420068823857	4.810101489755657	8.223797508219754	-20.38343337188717	-8.011385111746383	-2.288276325110364
vele/adj	1.8891055754093693	4.674133354158663	-3.808347927020185	-6.892964980605257	-0.4659867522143489	-10.506551904859057	0.12711171613668268	9.846081314016551	0	0	7.783775241094019	6.5391928219285	-9.223725251787089	5.108167109434071	-8.61357983584136	-8.299097027238204
verbeeld/verb	4.189237761391285	7.787689043880832	8.370035451247917	-7.5584659356806725	3.5342310377952875	-9.693921732191042	-4.04417482548661	4.651892736208685	0	0	12.983208281464853	6.580878165381319	9.385408191278133	-6.2706778277023405	10.223728729069109	-9.563482037573259
verdienste/noun	19.51691322653553	-0.6866116046634064	0	0	0	0	-21.05813364886116	-3.6755739464855055	0	0	7.916308917384737	-21.582936159467785	-6.210086224786951	-13.040640988453392	-3.0202240747935747	-29.65430535458678
verhaal/noun	2.2268782306018244	10.788829087762444	2.0678640140842326	-10.473604465549808	-1.3654122348260054	-12.092566463542056	-3.8182546836968925	6.260671718790911	-0.35715313569656637	4.011286851603358	13.16821149816623	2.5140124755142	4.272774253969872	-2.528110360892414	7.321410644841748	-6.566383715502341
verontrustend/adj	-4.2492563035597675	-0.16700632428704956	8.208464466975766	-1.4874508998999658	-6.045272192079864	-6.061614578278323	8.943745749579335	-5.881780795970317	0	0	-3.2029918672825306	12.52176519470088	15.145476833277717	18.645303209444652	4.016884446643505	0.3294900993659121
verrukkelijk/adj	1.0655623796245808	-0.8125365678389466	0	0	0	0	16.049285521038588	3.99865378623348	0	0	-5.320894979738144	-12.419430059782785	5.563745268655507	-31.25580195328453	12.26810772236091	17.9137395984094
vers/noun	-1.326831324813151	15.902206129801248	-4.310562585392458	-13.194517805228214	2.014948223994988	-17.24215048127793	-6.982667946046196	16.769206319327814	-2.0413982582658745	5.775825898084609	26.055308394826877	-3.2809864768575805	14.04425154986811	-6.476156698658	-9.195053066456476	-20.331626574474374
verslag/noun	5.2503865011064494	12.310373511354594	-0.2467854917701896	-11.93852068794443	-2.723834656788844	-13.425422094660593	-4.001640028177481	8.759031042154872	-1.8292968205843687	3.1682065785745035	16.86389937317352	2.1155997917590854	19.743607863769938	8.713259581517582	-15.084696378397028	-9.695759213432192
verteder/adj	-6.38053710864856	0.901524854189399	5.688604801254065	-1.2217749191407545	-4.667651531759065	-7.821530892811452	5.745277420565255	-4.724401175815657	0	0	-4.910507776953319	8.103368545823752	10.140268234103655	22.90952577545242	6.570505434538273	5.0694229266302155
vertel/verb	3.186336635924701	11.562353996553346	1.7943170293047905	-11.835122808976164	-4.065881235222794	-11.97210366870819	-13.780132041113093	-18.68497182189843	0	0	29.29039112697448	11.66092683007888	-4.617397136574074	-8.533407637728876	8.052751733180646	-6.117455046028759
vertelling/noun	0.848953519551514	10.857377791388936	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vervang/verb	-8.367085384423618	-25.602405252364584	0	0	0	0	0.7849624382711669	-12.737093623766722	0	0	7.748133181148261	-10.346843334510934	-20.05418341576852	3.3345785065018503	-7.661445105153452	3.9847141893245244
vervolg/noun	2.287043432870149	23.579806107402987	5.786313337576357	-19.425750036578176	-13.165409183288201	-9.737352547580082	-12.724434178085142	7.059682752479419	3.9482596548385005	-0.9721211532309326	10.83606901582899	-7.709661348370982	15.692466276189908	7.8269846544109365	2.372473752156145	-1.3198496955485486
vervolgens/adv	8.765051248119219	-28.48049646125502	7.460834671704583	27.76447783146692	10.22306292711724	-1.1070738358482621	5.888045925313478	16.478065716397413	0	0	25.380864397602696	16.150168759258662	-17.663539248373706	2.324525954150041	19.101730397987875	-2.9346048522052484
verzameling/noun	-0.381903690292291	4.368030861406362	0	0	0	0	0.7204384188231243	11.484479714698717	0	0	7.953668865853848	4.6189730053752545	2.5534349000991554	18.700153124616502	-7.085510199824513	-9.049099103986833
vind/verb	13.663252074822681	-18.326997958905	-0.9242481337970161	25.291033046255663	7.740620677529426	13.421714427525746	16.04960640151271	12.975084072681723	0	0	-19.052516843436734	-16.674668110167598	-9.84683548096021	-9.916177855402015	-0.7428039805854404	22.547828798993304
vindingrijk/adj	-11.87470687313957	2.388591330710853	0	0	0	0	-0.9260735193113575	-8.615332585090451	0	0	-5.7478745749046	5.889118476820961	20.639433042408488	-17.960225603795898	-5.37390777215579	-0.2968754126435324
vinnig/adj	-3.206774780862114	-6.622708352945216	7.353702794795643	8.040351058399851	-8.849366632579613	2.623549098857345	2.6883954542284982	-14.008864949930507	0	0	-12.206569186238523	6.614588492911913	-26.286842240856448	-7.977304870661711	-8.42961839404274	1.8205647082491137
voedsel/noun	-26.267154391897066	-7.392971939010393	0	0	0	0	8.912779639858593	21.756742049481147	0	0	-1.4655722863264413	-20.524547736962642	-19.108263456180328	20.356312851853133	14.916133790665025	24.267723407280595
vol/prep	0.4980366035836821	3.8533559037138967	-2.073676880575959	-5.016362065614204	0	0	0	0	0	0	4.762235464754804	0.11195027927295993	0	0	0	0
volg/verb	-10.082096149544874	22.554413856183338	0	0	0	0	0	0	0	0	0	0	0	0	-14.086021959730669	-8.439810302102522
voltooi/verb	5.239852902116701	17.806135917710712	2.054879819383131	-17.04678765718744	-3.5533741484819714	-21.370610963288435	-16.49785692491351	15.176501062974395	0	0	22.562335774968187	-1.8308729921482163	6.475912485757259	-5.783707304848144	-16.792617093912384	-23.901390629269372
vondst/noun	-6.324668396040013	11.511246635990025	2.3644425104910276	3.786152812733514	-2.591803988490593	-0.2680341095903841	4.254034098458151	-2.0413403238382277	1.2111212563799867	2.194442255209437	1.5223816254130598	-4.007537980407587	5.24040977993132	-4.60971961969673	7.91468786545679	-2.875085404079557
voor_publicatie/noun	7.031075595222318	15.611425201679785	0	0	0	0	-11.065971388734315	16.671373841673475	0	0	24.887760237157803	2.1914146364898266	32.651078859534685	-9.560785407627284	-15.593178033565263	-21.275958678024164
vooraf/part	-19.034506059913163	-19.64621941973094	-11.948199835353117	-12.922076107408925	0	0	0	0	0	0	19.339714442940917	30.837655926910795	0	0	0	0
vooral/adv	9.933871422357106	-9.954451561483095	-1.8350619949284133	11.565390637037007	3.53333415504149	5.289058143964817	-2.9266455589146054	-2.923562894685106	-0.6388233012123327	-1.3101887266673988	-12.63162020573575	-3.5102322606847394	-9.732509334744819	3.3629226818782016	1.4265080404669839	14.36008567512133
voordracht/noun	-3.5038963594356902	17.498478587606254	-6.183260581757327	-15.457780530142395	3.0243782558102534	-19.78701638717788	-5.366860140217278	15.74732629974381	1.5270644346565165	0.31451331552708106	30.23011001955547	-2.118226454041994	-1.1705194207764817	18.093608064575257	-7.1348729169496075	-20.16402534832177
voorspelbaar/adj	-6.289323625724536	-2.3808203411143762	0	0	0	0	7.8514057864210365	-6.273968846059702	0	0	-5.089606369502267	11.88576899778853	20.450682299285766	5.831365537755454	1.1783558594077461	-0.2844483154152095
voorstelling/noun	-1.3964865559687585	11.750972342137837	9.125313267192821	-11.436688909349156	6.470156582617803	-8.148099633473326	-9.371758494629557	3.3332762601816683	0.7183995373589666	4.939207164025199	11.407016318374664	-2.0458567239901644	0.8918258722816745	14.56491781495311	5.141242124174685	-12.62009159856187
vooruitzicht/noun	12.38586901782415	-9.468961660943911	1.549840384905957	23.043198325830936	6.5422830033803185	13.32047487899806	14.707181915627242	14.589421769968189	5.616085852185362	-4.751173327484569	-13.893035453990002	-22.897299996796303	-9.940219557285337	17.08254857955023	3.751160443997883	21.6011001474478
voorzie/verb	-16.2282859866882	1.147664420229739	-10.970375853444658	3.038165805108579	-12.423280051465676	7.460625858823232	1.4891533661687848	-25.54147739776141	0	0	19.58412156065809	14.382131437124798	-13.955122747937738	15.799345080040874	-10.991993577577995	-9.857280168197704
vorm/verb	3.5397684650496926	3.2799439437756654	0	0	0	0	-0.8414084977875682	8.400272821859701	0	0	6.8170187404365645	9.401410376253894	-10.402452606474741	6.79534482516313	-5.566670152809335	-11.380463395928231
vriendelijk/adj	5.040136997523967	-5.446051692019341	-13.123561015016763	15.07838461313115	-3.510612773707714	10.512482773782686	-4.177473378334194	-16.163913082858773	0	0	-22.863075906273064	6.332921789072961	-6.051494514255806	-8.220646377706231	-11.660371833417013	8.972257829111758
vrij/adj	5.815270696256184	-19.04196644919563	-1.4362035003233629	18.773885841586242	4.997105410467379	8.295636862882894	-13.95401905580838	-11.272702603234066	0	0	-3.573644363969241	38.04903121114205	-22.32760785490045	4.383631719973694	-5.642294661059424	12.775056776235774
vrijmoedig/adj	-1.1132584229915634	-7.169821749075159	9.520540601881793	8.77177091165598	-10.097927308270735	2.404177301505093	6.373712671579953	-12.5722108484937	0	0	-15.667041172372763	12.279384932431329	33.06446958162537	-7.547652380578914	5.255927913607717	12.28694239322106
vrouw/noun	13.778028495952421	-3.2061020436904806	0	0	0	0	0	0	0	0	0	0	0	0	-22.14964436265164	8.11813822444909
waan/noun	-7.006663295313541	-15.373557838470663	0	0	0	0	-27.22764538791347	3.9370889898493644	0	0	-22.8311040601456	27.90925281110152	24.826034888817006	-19.835848103503405	-27.31223602805684	-2.4248389189755932
waanzinnig/adj	-6.67646058902426	19.936140470709994	-3.425555729302866	-2.913713307119108	6.914994915113704	-1.815317957252227	2.3825842476321135	-2.224379205780511	0.11577868207327158	-4.667409589594654	-0.8357944743495005	12.488284892084026	1.2794411069916634	6.36708389884249	4.523530177566449	2.1377438648388662
waarbij/pp	-0.8995915830770921	8.5758664355885	0	0	0	0	0	0	0	0	12.979716462133915	12.84040575652313	0	0	0	0
waarin/pp	-0.17183756391048316	7.7023959590474576	-0.8955263292171458	-7.2931303114532176	0	0	0	0	0	0	10.784651980713349	9.08058015167285	0	0	0	0
waarmee/pp	-17.46896171127878	3.0809505763130844	0	0	0	0	0	0	0	0	8.959774146864302	12.342694760266461	0	0	0	0
waarop/pp	-15.2482545732599	-2.1350327177541124	14.423540897604523	12.826926859964798	0	0	0	0	0	0	7.041429319265176	12.585628926832399	0	0	0	0
want/vg	13.340164754549352	-20.836661847947102	-2.45530551123887	28.34560779650593	0	0	0	0	0	0	-21.62893230801949	-13.436068577492051	0	0	0	0
war/name	6.9489994829608275	29.72349587356215	10.307578277558434	-24.89316224671601	0	0	0	0	0	0	36.97948695063921	-15.61431249483666	0	0	0	0
wat/adv	4.643984030750101	-17.6172781489087	-0.015349607878746717	19.50796331123562	6.486035265288423	8.069110768230122	-12.148379035032654	-9.846705634756692	0	0	-26.73050906463387	-5.623024291048203	-13.822892859846071	-3.9769263291012162	-3.7986744685671128	14.333486375423599
wat/pron	14.060517089751027	-24.075145309763595	0	0	0	0	0	0	-3.268249633381327	-7.052152677141896	-23.504578124372422	-19.20466187840677	0	0	0	0
weduwnaar/noun	14.869471070247974	-2.292934604870514	-20.34994522879685	12.629972325580855	-3.957962447651206	13.504002477102546	-21.363216837868062	-9.728281988732078	0	0	28.91199818962525	19.694691399419014	12.81677100873829	0.09663485571743881	-23.30998964075459	8.857055382170033
weer/adv	3.5783559972329475	-25.50355962602375	6.145344000074385	21.988710302994328	11.671915920281403	9.120939442379074	23.568827040125033	7.315150157216429	0	0	-30.036225277543732	-14.904594862543574	-18.72162844095841	-0.020666436327927216	4.637062786446338	29.52384889031773
weerzinwekkend/adj	-2.294703679051355	-4.259455700074661	-2.6086355838394386	-26.54093157685622	-7.163253391257244	-8.606196402499549	10.974205691638874	-6.719628111834636	1.532329538679173	9.958026210688356	-3.8738285965177286	16.066684841354252	18.76032157857297	-24.026323218854944	10.458274577236121	5.557333171501934
