pmi10	raw_co10_x	pmi4	raw_co10_y	raw_freq	cw
5.4260926	1			106	Duvivier/name
3.3039954	2			1809	Düsseldorf/name
5.6387663	1			153	EBH/name
2.48981	11	2.7848709	6.0	22423	EK/noun
-0.048730794	1			25716	EU/name
2.6285977	1			1762	EU_land/noun
2.9918404	1			1234	Ecclestone/name
3.9443376	1			472	Eck/name
2.9193895	1	3.8265605	1.0	1317	Economist/name
2.104708	1			2985	Eddie/name
5.0152807	1			160	Egoyan/name
3.6048906	2	3.8201818	1.0	1325	Eijden/name
4.858803	1	5.7716117	1.0	188	Einder/name
8.140787	1	9.057478	1.0	7	Electoraal/name
7.295532	1			18	Eleftherios/name
2.5977046	1			1835	Elf/name
10.086698	1			1	Elfsteden_kruisje/noun
3.8877108	2	4.0981364	1.0	1004	Elfstedentocht/name
4.2970433	1			333	Ellison/name
1.8177093	1			4011	Endemol/name
4.9299436	1			177	Engbersen/name
0.7488189	3	0.55864906	1.0	34599	Engeland/name
-0.3743981	1			35568	Engels/adj
1.5775617	2	2.4874709	2.0	10037	Engels/name
3.3631656	1			844	Enquist/name
2.9598067	1	3.8636289	1.0	1282	Erica/name
5.816301	2	6.0309744	1.0	145	Ertl/name
4.887096	1			182	Ervik/name
1.661351	2	1.8749497	1.0	9329	Erwin/name
5.7351303	1	6.64989	1.0	78	Eskil/name
5.0193667	1			165	Esteban/name
7.0421753	1	7.958866	1.0	21	Etambala/name
-0.83547217	2	0.07158581	2.0	112784	Europa/name
1.764267	1			4221	Europe/name
5.1273556	1			145	Europe_klasse/noun
0.28586334	9	-0.31294116	2.0	165681	Europees/adj
3.4185328	1	4.31862	1.0	805	Eurosong/name
3.3235633	1			888	Eurovisie/name
1.5153097	1	2.4228683	1.0	5384	Eva/name
2.5063806	1			1997	Evert/name
4.839147	1			192	Evgueni/name
4.652321	1			233	Ewout/name
3.1159205	1	4.0208735	1.0	1108	Exit/name
3.2991345	1	4.205169	1.0	902	FARC/name
5.0548987	6	4.860008	2.0	937	FIA/name
10.086698	1			1	FIA_jury/noun
4.263208	1			341	FIDE/name
6.848019	1	7.76471	1.0	26	FIDE_wereldkampioen/noun
8.988085	1			3	FINA_official/noun
5.4830284	1			102	FPÖ_leider/noun
6.7725115	1			28	Falandt/name
10.086698	1			1	Farkhod/name
10.086698	1			1	Farkhood/name
10.517481	1	11.13692	1.0	1	Faso6132785/num
3.4938586	1			754	Felice/name
4.5769043	1			254	Fennema/name
8.988085	1			3	Ferrari-coureurs/name
10.086698	1			1	Ferrari-koppel/name
3.523812	8	3.4495556	3.0	5785	Ferrari/name
10.086698	1	11.003388	1.0	1	Festina_verleden/noun
2.25282	1			2591	Fifa/name
4.539374	1			260	Fila/name
4.3190017	1			326	Filmfonds/name
2.3040154	2			4860	Fin/noun
0.1361093	1			21357	Financiën/name
5.634096	1	6.5418	1.0	87	Finn/noun
1.4052025	1	2.3085093	1.0	6082	Fins/adj
5.3785195	1			112	FitzRandolph/name
2.5581508	1			1893	Flahaut/name
3.771249	1	4.6821704	1.0	562	Florian/name
1.875011	2	2.0879562	1.0	7492	Florida/name
3.152641	1	4.0577354	1.0	1057	Football/name
3.3199875	1	4.2278795	1.0	886	Foppe/name
8.47726	1	9.39395	1.0	5	Ford_team/noun
5.5002007	1	6.398218	1.0	101	Formule-1/name
2.6805942	1			1700	Formule/noun
1.5355146	5	0.82297957	1.0	26768	Fortuyn/name
2.5543594	3			5707	Forum/name
9.39355	1			2	Forumproject/noun
2.9751039	1			1674	Foto's/name
1.5628763	4	1.0889918	1.0	20296	Fra/name
-0.6957859	1			49426	Frank/name
3.291551	1			913	Frankie/name
